A
700
263 436
112 12.0 29.0
113 12.0 30.0
114 7.0 32.0
115 8.0 32.0
116 7.0 30.0
117 11.0 23.0
118 2.0 27.0
119 2.0 28.0
120 8.0 29.0
121 7.0 28.0
122 7.0 29.0
123 5.0 32.0
124 6.0 32.0
125 1.0 26.0
126 2.0 26.0
127 14.0 24.0
128 5.0 29.0
129 5.0 30.0
130 5.0 31.0
131 6.0 31.0
132 13.0 22.0
133 4.0 32.0
134 0.0 32.0
135 1.0 32.0
136 8.0 24.0
137 9.0 24.0
138 4.0 31.0
139 10.0 22.0
140 10.0 23.0
141 8.0 25.0
142 8.0 26.0
143 14.0 21.0
144 13.0 31.0
145 13.0 32.0
146 2.0 32.0
147 9.0 27.0
148 9.0 28.0
149 4.0 30.0
150 10.0 24.0
151 2.0 30.0
152 2.0 31.0
153 16.0 24.0
154 7.0 31.0
155 4.0 28.0
156 4.0 29.0
157 0.0 27.0
158 0.0 28.0
159 16.0 19.0
160 0.0 30.0
161 0.0 31.0
162 14.0 32.0
163 8.0 28.0
164 16.0 30.0
165 16.0 31.0
166 8.0 27.0
167 7.0 26.0
168 12.0 18.0
169 1.0 24.0
170 1.0 25.0
171 3.0 24.0
172 4.0 24.0
173 5.0 23.0
174 6.0 23.0
175 3.0 28.0
176 11.0 29.0
177 10.0 31.0
178 11.0 31.0
179 1.0 31.0
180 5.0 24.0
181 5.0 28.0
182 14.0 28.0
183 15.0 28.0
184 7.0 24.0
185 11.0 30.0
186 15.0 29.0
187 16.0 29.0
188 6.0 30.0
189 15.0 30.0
190 15.0 31.0
191 3.0 25.0
192 6.0 24.0
193 3.0 26.0
194 4.0 23.0
195 11.0 24.0
196 12.0 24.0
197 4.0 26.0
198 11.0 27.0
199 12.0 27.0
200 12.0 31.0
201 12.0 32.0
202 0.0 25.0
203 0.0 26.0
204 8.0 22.0
205 8.0 23.0
206 23.0 30.0
207 8.0 31.0
208 9.0 26.0
209 1.0 30.0
210 1.0 28.0
211 12.0 28.0
212 9.0 25.0
213 7.0 27.0
214 4.0 22.0
215 7.0 23.0
216 11.0 25.0
217 12.0 25.0
218 1.0 27.0
219 10.0 29.0
220 13.0 29.0
221 14.0 29.0
222 14.0 30.0
223 4.0 25.0
224 3.0 27.0
225 15.0 32.0
226 4.0 27.0
227 10.0 25.0
228 10.0 26.0
229 10.0 27.0
230 11.0 26.0
231 12.0 26.0
232 9.0 29.0
233 10.0 32.0
234 11.0 32.0
235 14.0 31.0
236 9.0 31.0
237 9.0 32.0
238 13.0 28.0
239 13.0 30.0
240 16.0 28.0
241 16.0 32.0
242 5.0 22.0
243 21.0 30.0
244 0.0 24.0
245 28.0 32.0
246 32.0 24.0
247 26.0 30.0
248 26.0 28.0
249 24.0 32.0
250 26.0 32.0
251 24.0 28.0
252 30.0 20.0
253 32.0 20.0
254 32.0 18.0
255 30.0 18.0
256 22.0 28.0
257 20.0 32.0
258 22.0 32.0
259 20.0 24.0
260 14.0 26.0
261 28.0 20.0
262 24.0 24.0
263 24.0 20.0
262 263 4
259 262 4
91 176 1
91 198 1
91 211 1
90 148 1
90 229 1
90 219 1
90 91 1
89 168 1
87 89 1
87 107 1
87 88 1
86 88 1
86 92 1
86 89 1
85 117 1
85 105 1
85 139 1
84 109 1
84 107 1
84 85 1
254 255 2
253 254 2
82 101 1
82 83 1
252 261 2
252 255 2
252 253 2
81 82 1
251 262 4
251 256 2
80 159 1
79 86 1
79 80 1
249 250 2
78 143 1
78 88 1
78 132 1
248 251 2
77 105 1
77 87 1
77 84 1
77 78 1
247 248 2
247 250 2
76 80 1
76 95 1
245 250 2
75 79 1
75 88 1
75 143 1
75 76 1
74 127 1
74 196 1
73 106 1
73 132 1
73 74 1
71 143 1
71 132 1
71 72 1
70 72 1
70 104 1
69 127 1
69 71 1
69 73 1
69 70 1
68 80 1
68 82 1
68 102 1
67 92 1
67 81 1
67 79 1
67 68 1
66 70 1
66 153 1
65 95 2
65 72 1
65 66 1
222 239 1
222 235 1
60 246 2
113 239 1
113 185 1
113 200 1
29 63 1
29 33 1
29 31 1
198 229 1
198 230 1
198 199 1
112 220 1
112 211 1
112 176 1
112 113 1
28 30 1
28 29 1
197 226 1
197 223 1
111 213 1
27 63 1
27 31 1
196 217 1
110 192 2
110 197 2
110 167 1
110 111 1
26 61 1
26 27 1
195 216 1
195 196 1
109 139 1
25 248 2
25 26 1
108 109 1
24 31 1
24 28 1
194 214 1
107 108 1
23 61 1
23 25 1
193 224 1
193 197 1
106 196 1
106 117 1
22 60 1
22 24 1
105 132 1
105 106 1
21 61 1
21 24 1
104 153 1
104 127 1
20 21 1
20 23 1
191 223 1
191 193 1
103 177 1
103 219 1
103 185 1
19 22 1
19 21 1
18 64 1
17 60 1
17 19 1
17 18 1
16 25 1
190 225 1
190 235 1
102 159 1
15 247 2
15 245 2
15 16 1
189 222 1
189 190 1
101 102 1
14 23 1
14 16 1
92 168 1
92 100 1
1 4 1
1 3 1
1 2 1
93 171 1
93 94 1
2 5 1
94 126 1
94 191 1
94 170 1
3 6 1
3 9 1
3 5 1
4 64 1
4 9 1
5 7 1
6 13 1
6 7 1
7 245 2
95 159 1
8 11 1
8 64 1
8 10 1
8 9 1
182 260 2
182 221 1
182 238 1
182 183 1
96 207 1
96 120 1
96 116 1
96 97 1
9 13 1
183 186 1
183 240 1
97 236 1
97 232 1
97 103 1
10 13 1
10 20 1
10 14 1
184 215 1
184 192 1
98 121 1
98 111 1
98 181 1
98 99 1
11 19 1
11 18 1
11 20 1
99 188 1
99 122 1
99 128 1
12 14 1
12 15 1
12 13 1
186 189 1
186 221 1
186 187 1
187 240 1
114 124 1
114 154 1
114 115 1
30 246 2
30 33 1
199 231 1
199 211 1
115 207 1
115 237 1
31 61 1
32 261 4
32 262 4
32 63 1
32 33 1
200 201 1
116 122 1
116 188 1
116 154 1
201 234 1
117 140 1
117 195 1
34 251 2
34 247 2
34 206 1
34 35 1
118 224 1
118 218 1
118 126 1
118 119 1
202 244 1
202 203 1
119 151 2
119 175 1
119 210 1
36 59 1
36 38 1
36 37 1
120 232 1
120 163 1
120 122 1
204 205 1
38 41 1
38 40 1
38 39 1
205 215 1
40 62 1
40 45 1
121 213 1
121 163 1
121 122 1
41 62 1
41 43 1
42 46 1
42 62 1
42 43 1
43 259 2
44 62 1
44 46 1
44 45 1
207 236 1
123 130 1
123 133 1
123 124 1
45 240 2
208 228 1
208 212 1
124 131 1
46 49 1
46 47 1
125 218 1
125 170 1
125 203 1
125 126 1
47 52 1
47 51 1
210 218 1
126 193 1
48 259 2
48 53 1
48 49 1
211 238 1
127 260 2
49 52 1
212 227 1
50 153 1
50 52 1
50 51 1
51 240 2
51 260 2
52 53 1
53 153 1
54 55 1
55 254 2
55 57 1
56 57 1
57 58 1
216 230 1
216 227 1
216 217 1
59 257 2
59 243 1
217 231 1
128 181 1
128 156 1
128 129 1
129 188 1
129 149 1
129 130 1
130 138 1
130 131 1
131 188 1
131 154 1
133 146 2
133 138 1
134 161 1
134 135 1
135 179 1
135 146 1
136 141 1
136 205 1
136 184 1
136 137 1
137 212 1
137 150 1
138 149 1
139 204 2
139 140 1
140 150 1
141 212 1
141 142 1
142 208 1
142 166 1
142 167 1
144 200 1
144 239 1
144 235 1
144 145 1
145 201 1
145 162 1
146 152 1
147 229 1
147 166 1
147 208 1
147 148 1
148 232 1
148 163 1
149 151 2
149 156 1
150 227 1
150 195 1
151 209 1
151 152 1
152 179 1
154 207 1
155 226 1
155 181 1
155 175 1
155 156 1
157 218 1
157 203 1
157 158 1
158 160 2
158 210 1
160 209 1
160 161 1
161 179 1
162 235 1
162 225 1
163 166 1
164 189 1
164 187 1
164 165 1
165 241 1
165 190 1
166 213 1
167 213 1
169 170 1
170 202 1
171 191 1
171 172 1
172 223 1
172 194 1
172 180 1
173 242 1
173 180 1
173 194 1
173 174 1
174 192 1
175 224 1
176 219 1
176 185 1
177 233 1
177 236 1
177 178 1
178 185 1
178 234 1
178 200 1
179 209 1
180 192 1
219 232 1
220 239 1
220 238 1
220 221 1
221 222 1
224 226 1
225 241 1
227 228 1
228 230 1
228 229 1
230 231 1
231 260 2
233 237 1
233 234 1
236 237 1
241 257 4
246 253 4
257 258 2
2
10 43 2 1 3
254 40 2 1 3
500
1 1 775 263 0.9135288743110511 0.14130826441469913 0
21 226 0 227 536105 252 630083 277 964814 302 498605 327 432084 352 311694 377 588706 402 938417 427 1490052 451 1348200 476 2663469 501 2228459 526 2030908 551 1682405 576 1941400 601 2576617 626 2440518 651 2204869 676 2466990 677 0
0
2 3 782 252 0.9170844594531026 0.11363401852431987 0
28 41 0 42 4093483 67 2908509 93 2346116 118 2031174 143 1055884 169 1629290 194 756530 219 771631 245 892106 270 898839 295 744024 321 858002 346 880749 371 1042932 396 669194 422 1033446 447 842077 472 636137 498 707938 523 657729 548 635400 574 407597 599 359710 624 519701 650 557592 675 461197 676 0
1 1
3 1 933 184 0.9299975611777664 0.10477389412992602 0
13 306 0 307 1001931 332 1124560 357 1094061 382 989864 407 1024814 431 839264 456 1173142 481 1096173 506 1221586 531 1476828 556 1679469 557 0
0
4 1 1480 153 0.9198551951813622 0.0029914739347500718 0
28 21 0 22 3128394 47 3039489 72 2676486 97 3533353 122 1938166 148 1629471 173 1024657 198 878923 223 391159 248 620259 273 266889 298 181645 323 233886 349 238562 374 218963 399 154419 424 169426 449 152860 474 274332 499 259649 524 180287 550 140973 575 180336 600 179455 625 245099 650 163078 651 0
1 3
5 3 901 207 0.9156510899996347 0.02211477558397267 0
18 264 0 265 308865 291 291242 316 288418 342 451677 368 695061 394 1436442 419 1601997 445 1628573 471 1204700 497 1645852 522 1860731 548 2323833 574 1728332 600 1877356 625 2924427 651 3722209 652 0
1 4
6 3 1195 77 0.9219482824618525 0.08826436827470466 0
30 1 0 2 701793 27 1096720 51 590873 76 904407 101 975787 126 941083 150 1837252 175 1117694 200 1113564 224 1121163 249 1621830 274 2386010 298 1410681 323 973856 348 866243 373 794282 397 798127 422 701161 447 841490 471 962661 496 550347 521 1231101 545 1280691 570 530253 595 624321 620 920418 644 1596562 669 2084564 670 0
0
7 1 1136 137 0.9290539206072104 0.11952138841661285 0
27 5 0 6 182478 31 188583 56 126052 81 108091 106 190948 131 184200 156 301327 181 229678 206 219733 231 259198 256 417927 281 469100 305 469453 330 360513 355 549556 380 455100 405 1274489 430 1719045 455 1478555 480 1234030 505 1242733 530 1108561 555 1557210 580 2277268 605 3578672 606 0
1 6
8 1 561 164 0.9247018458406703 0.0003612348077668137 0
26 8 0 9 2211660 34 1791263 60 1711671 85 1683111 110 1834416 136 2819804 161 3224024 186 2474926 212 1774098 237 1894894 262 1983767 288 1905433 313 1774449 339 2153063 364 1595376 389 1412300 415 1630094 440 1307259 465 875373 491 1056875 516 1547890 541 1232604 567 1945914 592 1489712 593 0
2 6 9
9 3 1035 190 0.91902167344658 0.1406159861004441 0
14 337 0 338 3705037 363 2680328 389 2563040 414 2083580 440 1160697 465 1280219 491 1374918 516 677123 542 668810 567 633630 593 736799 618 871127 619 0
0
10 1 654 183 0.9285376459234358 0.04875054228420608 0
27 25 0 26 211192 51 196896 75 230547 100 332110 124 448388 149 469989 173 690421 198 545941 222 916575 247 749444 271 1376592 296 1762461 321 1742384 345 1271774 370 1528338 394 1379753 419 1258709 443 702056 468 928640 492 1311889 517 1050193 541 1039856 566 828301 590 1061285 615 1307918 616 0
0
11 3 712 164 0.9122237856997405 0.0371341204811539 0
8 430 0 431 854365 454 1147010 476 1340648 499 1833567 521 2031355 544 2558876 545 0
0
12 1 1382 104 0.9268658989816922 0.09482990434531915 0
14 44 0 45 1000472 70 1218543 94 1386160 119 774993 144 1191994 169 733508 193 951323 218 2061161 243 1251747 268 1481703 292 3034638 317 2875039 318 0
1 11
13 1 1412 198 0.9148080476962434 0.1435346978294928 0
28 32 0 33 299868 58 471334 83 504358 108 282533 133 316371 157 491029 182 438431 207 531346 232 894984 257 1086436 282 1053753 307 2756456 332 1869009 356 2191211 381 1652400 406 1446817 431 1962246 456 1098992 481 1088637 506 748753 531 387692 555 406533 580 303597 605 246272 630 192629 655 102485 656 0
0
14 1 756 85 0.924402543845941 0.0697770671163177 0
14 189 0 190 2040135 215 2274937 239 2363926 264 1458280 288 1662311 313 1376228 337 1217851 362 1451060 386 1924783 411 2128218 435 2355995 460 1924556 461 0
0
15 1 1295 16 0.9125878276273484 0.11469810270739346 0
15 10 0 11 2462464 36 1592445 62 2544023 87 2557972 113 2049419 138 1290580 163 1613347 189 1466348 214 1620390 240 1285481 265 1363258 291 816979 316 943177 317 0
2 14 16
16 3 1322 109 0.9291549345463754 0.1279957636018318 0
24 31 0 32 3358044 57 2147300 82 2337407 107 2820831 133 1821226 158 1294954 183 1542390 208 1661077 233 1062230 258 589210 283 360228 309 277605 334 231102 359 178870 384 148130 409 102677 434 197636 459 373787 485 440226 510 294435 535 291775 560 322125 561 0
0
17 1 820 103 0.9257180753507843 0.034496256224273616 0
11 193 0 194 1057136 219 2193833 244 2160648 269 2591933 293 2987217 318 1779318 343 1763631 368 1267749 393 1233118 394 0
0
18 3 659 91 0.9150348492553377 0.12633265320197906 0
29 59 0 60 3281988 85 3077985 109 2489642 134 3031975 158 3821716 183 2455851 207 2918047 232 2469591 256 1787363 281 2330965 305 1798879 330 1086850 354 976107 379 995673 404 862861 428 939212 453 2123093 477 2036570 502 1147322 526 1194766 551 912115 575 966785 600 1128845 624 776096 649 640169 673 478176 698 444644 699 0
1 17
19 1 597 47 0.9160548217295732 0.03131170107756627 0
8 238 0 239 1029782 262 1485141 286 1319665 309 1009218 333 1763478 356 1318386 357 0
0
20 3 1113 120 0.921659483713683 0.07015956539198068 0
11 415 0 416 754391 442 975050 467 1575705 493 723638 519 673140 545 862841 571 1217373 596 1177124 622 1024213 623 0
0
21 1 508 146 0.921198236857119 0.09935834201639134 0
15 168 0 169 1440267 193 1108857 217 1292170 242 2214072 266 1708655 290 1020434 315 963643 339 1347713 363 2369969 387 964128 411 507452 436 353557 460 419417 461 0
0
22 3 1144 136 0.9119529597319603 0.12680880676238618 0
17 246 0 247 879101 273 883749 298 1356551 324 1306095 349 1177944 375 909924 400 1416743 426 2005754 452 1241271 477 1111654 503 599031 528 1159508 554 1388582 579 1779913 605 2342654 606 0
0
23 1 1253 51 0.9160439663025076 0.1499383130226546 0
21 22 0 23 388257 47 353637 72 385371 96 517020 120 1038406 145 649223 169 686556 193 750130 218 743658 242 889189 266 1039800 291 1007199 315 1184510 339 1474646 364 1528773 388 1899036 412 2101701 437 1809462 461 1242207 462 0
1 22
24 1 1018 155 0.9151755874060793 0.09746439481959364 0
10 391 0 392 1786095 415 1209193 438 1035212 461 825168 485 938142 508 916759 531 1061302 554 787913 555 0
0
25 3 580 64 0.924386064450595 0.10556302117277416 0
9 394 0 395 696911 418 743490 442 357992 465 776093 488 947982 512 1674468 535 1365278 536 0
1 24
26 3 1398 176 0.9191286228279217 0.14857293867635965 0
13 77 0 78 1552198 103 1722904 128 1978042 153 2151851 178 1399061 203 985835 228 653566 253 990947 278 1037659 303 845473 328 747901 329 0
2 24 25
27 1 1052 21 0.9129769689221332 0.09537162965217907 0
17 29 0 30 2241801 55 2473920 81 2218565 106 2275967 132 1607002 157 626079 183 922520 208 774925 233 1171554 259 853602 284 788009 310 818709 335 604906 361 841315 386 578082 387 0
0
28 1 823 74 0.922408535355967 0.12610770730003626 0
18 297 0 298 1133895 323 1687996 348 2148323 373 1405887 398 1633939 423 790772 448 391833 473 377870 498 495949 523 1089825 548 1034017 573 2159777 598 2510463 623 2478138 648 1626021 673 1968794 674 0
2 27 30
29 3 1178 197 0.9258324615669656 0.0573941639190934 0
18 73 0 74 4148506 98 2003880 122 2054033 146 1529608 171 862844 195 719180 219 577114 243 528912 267 473713 291 514875 315 427281 339 544355 364 305784 388 297310 412 339194 436 351253 437 0
2 27 30
30 3 522 203 0.91723585869276 0.002980286619024769 0
25 137 0 138 158426 163 363929 188 242927 213 569453 238 497381 263 544318 288 656686 313 600896 338 693249 363 766123 388 1054130 413 1225274 439 1150532 464 982279 489 896101 514 884948 539 759010 564 1160312 589 1762611 614 2220220 639 1876691 664 1817302 689 1806407 690 0
0
31 1 1416 182 0.9143538299682924 0.03820033015832339 0
21 88 0 89 663431 114 668993 140 824097 165 513020 191 468784 216 568782 241 805468 267 967709 292 891808 317 1015228 343 956434 368 965371 394 1264934 419 2174125 444 2090199 470 2160063 495 2449895 521 2973614 546 2121964 547 0
0
32 1 1000 117 0.9161018689072274 0.03298245282344142 0
15 213 0 214 168609 239 201799 265 404915 290 477061 316 370543 341 386131 367 429500 392 451604 417 698544 443 1159469 468 1779897 494 2320141 519 2399550 520 0
0
33 3 1488 198 0.9210111214132078 0.09915547163053608 0
18 225 0 226 940965 250 825349 275 838716 299 908731 324 900847 348 873786 372 680505 397 833207 421 1290383 446 1345671 470 1078852 494 1202100 519 1153335 543 917977 568 1003719 592 1352082 593 0
2 32 34
34 1 808 260 0.9134989789401226 0.1477123979616843 0
10 350 0 351 2520845 375 1641966 398 1211677 422 1373788 446 1060431 470 1367984 493 968770 517 670937 518 0
0
35 1 533 96 0.9269595572942919 0.031232110201732926 0
15 233 0 234 2017988 259 1733585 284 937227 309 1145518 334 1137028 359 901469 383 1132159 408 1103803 433 2229742 458 1924042 483 2293950 508 1614794 533 2381090 534 0
0
36 3 1421 181 0.9242286856636517 0.11741774298023379 0
23 162 0 163 1216876 188 1270563 212 1223683 237 1100412 261 2037127 286 2527164 310 3093213 335 2110748 359 2437633 384 1752249 409 1121013 433 660185 458 548774 482 790809 507 1049344 531 1411732 556 1485465 580 1656524 605 2515660 629 2163051 654 1469890 655 0
1 35
37 1 1004 135 0.9154230129491671 0.020268141195882886 0
12 35 0 36 2774146 60 2220541 84 1852570 109 1514137 133 873727 157 1557169 181 1173593 206 1165714 230 891085 254 1748559 255 0
1 35
38 3 1183 259 0.9197754505054678 0.14786665501608717 0
16 143 0 144 656867 169 1201421 194 1807258 219 2218410 244 2186777 269 3246423 294 2435631 319 1345154 344 906485 369 1427449 394 1733942 419 1514542 444 1577969 469 695492 470 0
2 35 37
39 3 1166 146 0.9142087423560321 0.08307568057302515 0
16 244 0 245 2720567 270 4471760 296 2684681 321 1082909 346 1906288 372 1729692 397 2315041 422 1516305 447 1162098 473 531829 498 597676 523 364017 549 95796 574 120610 575 0
0
40 3 1286 66 0.9290172931841827 0.09195379075632219 1
9 514 0 515 994669 541 1023967 567 962380 593 811526 618 1825911 644 1985454 670 1876786 671 0
1 39
41 1 1230 113 0.9210922295967402 0.043973351239605205 0
28 84 0 85 737881 110 612115 134 396042 159 331956 183 401997 208 344007 233 549739 257 456633 282 485758 306 293151 331 501522 356 423618 380 686825 405 1040869 429 826473 454 840290 479 843450 503 1135616 528 1366338 552 1451816 577 2541340 602 2993862 626 2976923 651 2426095 675 2272133 700 2921471 701 0
0
42 1 1000 80 0.9291198498808981 0.10782167466232116 0
24 140 0 141 5184437 166 3258494 191 2930361 216 1567998 241 993039 266 762134 292 754200 317 809155 342 813659 367 800379 392 402199 417 247483 442 128372 467 149359 492 114772 517 142142 543 168543 568 146627 593 198253 618 119991 643 118631 668 114062 669 0
1 41
43 3 1276 232 0.9166920180689058 0.011731800713886159 0
21 4 0 5 566027 29 482212 54 491782 78 815277 102 826193 126 783318 151 983179 175 766514 199 696823 223 917597 248 1594609 272 1597214 296 1300478 321 2606527 345 1200272 369 1303421 393 1639472 418 1428043 442 2347782 443 0
0
44 1 1218 68 0.9218215032484606 0.1006213148116327 0
13 337 0 338 3102764 363 3039798 388 2615408 412 1911918 437 1279879 462 974196 487 950132 512 1047194 536 1208958 561 1648891 586 2031711 587 0
0
45 1 782 95 0.9239163360642824 0.0004886478481610834 0
15 206 0 207 1166235 231 870974 256 817128 280 738915 305 606972 329 1070724 353 875004 378 788767 402 833081 427 898240 451 1291875 476 1327924 500 1768891 501 0
1 44
46 1 1059 220 0.9274434665754445 0.09448603399598901 0
18 124 0 125 2135247 151 1678791 176 1152569 202 1328630 227 1018414 253 1815198 278 1888715 304 1599515 329 1828634 355 3148534 380 2980658 406 2170761 431 2265549 457 1256458 482 1196213 508 2029708 509 0
1 44
47 3 500 222 0.9251441659190892 0.073259262130636 0
11 380 0 381 673135 405 934255 428 1151069 452 1508583 475 1509163 499 2057331 523 1548988 546 2144693 570 1735775 571 0
0
48 1 1136 150 0.9216399379994709 0.05824182000599168 0
22 172 0 173 1876848 199 2438976 224 3550451 250 2096387 275 1345360 301 2678169 326 1970290 352 1624866 378 1044429 403 875541 429 493494 454 516173 480 360484 506 702191 531 649142 557 743806 582 398757 608 435752 633 1190708 659 1156330 660 0
1 47
49 1 701 191 0.9223390527961486 0.08523672564542385 0
27 17 0 18 3141765 43 1858910 68 1650793 93 1247094 119 1252285 144 620266 169 790325 194 1201424 219 1398190 244 769984 269 904502 294 1078828 319 1140612 345 1303268 370 1452170 395 1955164 420 2674890 445 2163821 470 2028222 495 1463364 521 1410566 546 1342877 571 1046373 596 755920 621 828625 622 0
0
50 3 1252 169 0.9170899007076712 0.003204468027363072 0
13 239 0 240 481580 266 521745 292 622973 318 1284252 344 1395664 370 2694326 396 2460647 422 1075402 448 943649 474 697532 500 918370 501 0
2 49 51
51 3 1182 162 0.9264768752350923 0.12445489038946714 0
30 18 0 19 1006876 44 1558296 69 1821206 95 2173733 120 2825535 145 2588795 170 2684381 196 1711134 221 1362067 246 874228 271 527083 296 216841 322 158038 347 88318 372 57602 397 57593 423 111231 448 85076 473 78422 498 73813 523 61618 549 71267 574 46311 599 31634 624 32276 650 50316 675 52820 700 49779 701 0
0
52 1 1088 14 0.9287761435945192 0.13360477784715805 0
29 43 0 44 467423 69 502113 93 390874 118 491299 142 457763 167 435196 191 466626 216 680013 240 650800 265 1020411 289 1193793 314 1088419 338 663675 363 608632 388 733654 412 699310 437 1432538 461 3493858 486 2923358 510 3554013 535 1954987 559 1595988 584 1576057 608 2315569 633 2387113 657 3676010 682 2588259 683 0
0
53 1 1052 65 0.922380490899671 0.12004885246262702 0
10 140 0 141 2094604 167 2569465 194 1564923 220 1806906 246 1449634 272 1288702 299 1832063 325 1505439 326 0
1 52
54 3 844 73 0.9278559371087167 0.054391593286152236 0
26 128 0 129 182855 154 136253 178 121783 203 121399 227 131496 252 166439 277 161168 301 185267 326 245980 350 285112 375 454394 400 357004 424 400800 449 560247 474 1174073 498 851692 523 1186330 547 1728913 572 2078005 597 1993930 621 3399781 646 4347507 670 2896566 695 4343288 696 0
2 52 53
55 3 1438 38 0.9195432879807086 0.05288425750180404 0
28 24 0 25 934132 50 879060 75 896327 100 1463801 126 1555031 151 1773111 176 1269869 201 895750 226 802165 251 1311927 277 1467127 302 1353181 327 1281474 352 1049699 377 1471002 402 1186621 428 1287443 453 1139155 478 1879187 503 1026178 528 1673786 553 2278314 579 3497468 604 4124894 629 4477596 654 2920344 655 0
0
56 1 1265 51 0.9242537055142596 0.10454420164612555 0
11 209 0 210 1720712 235 947337 260 778670 285 1187614 309 2283906 334 2475663 359 2455408 384 2392359 409 1435549 410 0
1 55
57 3 1323 126 0.9179520780909576 0.03783799428063587 0
7 368 0 369 1003835 396 1514788 423 1312026 449 1090281 476 1426464 477 0
1 56
58 1 1091 97 0.928156706021329 0.1420473756406704 0
20 179 0 180 785548 205 1152920 231 2124675 256 1816934 281 1135639 306 1753808 332 1455258 357 1242671 382 1689441 408 1066153 433 532963 458 498186 484 455040 509 382288 534 476629 559 219589 585 302857 610 395143 611 0
0
59 1 929 49 0.9183101121982231 0.06516642243087124 0
15 238 0 239 1860498 263 1869196 288 2813300 312 2022909 337 2077249 361 2061103 385 1431177 410 778219 434 486151 459 658818 483 388247 508 441456 532 282653 533 0
1 58
60 3 1361 38 0.922776157119093 0.02252711613319604 0
28 43 0 44 563076 69 561429 94 245317 119 320985 144 301661 169 692830 194 916837 219 895586 244 1070297 269 734527 294 1176311 319 1133541 344 1403922 370 1273394 395 1328594 420 1666107 445 1992129 470 2537796 495 2422969 520 1549259 545 862688 570 1164008 595 1227551 620 1536686 645 2616847 670 1985593 671 0
0
61 1 905 241 0.9128857232446536 0.14432117882677856 0
15 8 0 9 1285906 35 2310988 61 1378723 86 796998 112 1487660 138 1403479 163 797627 189 778446 215 947359 241 994562 267 1034372 292 946623 318 1178669 319 0
0
62 1 1147 177 0.9296397581476312 0.08468617745953323 0
29 56 0 57 2757713 81 3025967 106 4703542 131 2383902 155 1861370 179 1583507 204 2475309 229 1435462 253 1334984 277 1117856 302 1272489 327 1300941 351 1756061 375 1376876 400 1538229 425 1191653 449 1539233 473 1301111 498 818201 523 980692 547 1078514 571 745355 596 910130 621 657681 645 580704 669 649521 694 428750 695 0
1 61
63 3 961 158 0.9168924908831918 0.14212727342824194 0
19 43 0 44 1574648 68 1770373 92 2434534 117 2096507 141 1186582 165 1244646 189 1016013 213 1118077 237 756681 262 1074017 286 949275 310 1295772 334 1802727 358 1094580 383 1453669 407 1860262 431 2523684 432 0
2 61 62
64 3 876 56 0.9145011606715178 0.016076027945917698 0
25 119 0 120 1441964 145 1331032 170 812791 195 763029 220 756121 245 1242433 270 1571773 295 988728 320 946737 345 1568223 370 1366036 395 1628719 420 1725393 445 2362888 470 1366933 495 984526 520 1387973 545 1571021 570 1795971 595 1314781 620 1417419 645 1772547 670 1652665 671 0
0
65 3 1218 215 0.9170870240165113 0.03066945869016641 0
