700
196 321
17 92 0 93 800522 117 1608913 142 2169281 166 2230851 190 2466717 214 1996975 239 1501949 263 1174836 287 1335897 312 1282759 336 853183 360 760872 384 1100237 409 1094780 433 609840 434 0
2 10 8
12 3 997 90
13 67 0 68 1087793 92 1639323 116 863291 139 1233388 163 1152717 187 991916 211 561571 235 1091617 258 1235703 282 1241471 306 804450 307 0
0
13 2 608 165
20 177 0 178 555626 203 741723 229 1004020 254 924849 279 1161153 305 1128098 330 1451047 355 1410441 381 1416947 406 2333219 432 3700175 457 2520051 482 2288315 508 1912257 533 2185594 558 2049865 584 1476967 609 1348744 610 0
1 12
14 3 1015 126
13 82 0 83 927416 109 658505 135 700247 161 939930 187 1233664 213 1059763 239 1135008 265 1219283 291 989927 317 1502850 343 2132696 344 0
0
15 1 602 176
23 60 0 61 1205711 86 1096992 112 1485296 137 1791385 163 2158382 188 1637523 213 2887203 239 2206049 264 1543758 290 812958 315 647151 340 798468 366 696123 391 738532 417 984048 442 770827 467 1052622 493 822570 518 957927 544 1390781 569 1999967 570 0
2 17 14
16 2 906 94
22 37 0 38 588804 63 323243 88 265778 113 357771 138 294427 162 392539 187 490104 212 439351 237 600942 262 976839 287 953914 312 1817162 337 1357036 362 1375710 387 1815496 411 2453336 436 2205456 461 3889157 486 3239224 511 3462171 512 0
3 15 17 14
17 3 781 98
25 66 0 67 1373784 92 1915304 117 1990456 141 1807298 166 1611085 191 1621139 216 1370239 240 777842 265 554200 290 430779 315 329163 339 394800 364 664462 389 660765 414 882140 439 1603902 463 1112381 488 1556163 513 1378723 538 1510935 562 1148754 587 1366994 612 2511667 613 0
0
18 1 852 55
15 80 0 81 542397 107 389069 133 402357 159 535789 184 833445 210 605649 236 506210 262 1015750 288 1877760 313 1657708 339 1837487 365 2065657 391 2424798 392 0
0
19 2 967 6
15 228 0 229 2902542 254 3204742 279 2654567 305 2726582 330 1993616 355 1979314 380 1208751 405 1149012 430 680906 455 789008 481 750072 506 459706 531 314236 532 0
2 21 18
20 3 895 185
18 217 0 218 1181019 242 1151470 267 1443053 291 1078329 316 1122936 340 934635 364 861944 389 1019000 413 1406599 438 1164200 462 1168023 486 2000885 511 1658393 535 2766262 560 2650964 584 2303660 585 0
2 19 18
21 3 518 53
11 376 0 377 868310 403 1204510 429 1412522 455 1050551 481 1729916 506 2506164 532 2741308 558 2754246 584 1823800 585 0
0
22 3 1316 93
19 197 0 198 1108171 222 1274723 247 1737597 271 2081338 295 1203858 319 1209641 343 1403019 368 2002117 392 1363664 416 1193845 441 741920 465 1429695 489 2485660 513 1110986 537 1597994 562 3222863 586 2628722 587 0
0
23 1 1012 96
14 327 0 328 1551494 353 1333091 377 1526261 402 2432653 427 2815342 452 1631842 476 596622 501 418150 526 695348 551 528637 575 446497 600 682641 601 0
0
24 2 679 126
16 354 0 355 1250276 380 1289736 405 1150412 430 872064 455 967640 480 1017557 505 1032954 529 872580 554 1122869 579 868455 604 889882 629 1129524 654 880057 679 764753 680 0
0
25 3 960 35
13 194 0 195 741256 220 743045 245 1145474 270 1120199 295 2009104 320 1927782 345 1562544 370 1677768 395 1964396 420 2177784 445 2438877 446 0
1 24
26 2 686 7
7 282 0 283 1635994 310 1386538 337 985692 364 1077683 391 1146356 392 0
1 24
27 3 688 36
21 176 0 177 779618 202 1333667 228 993924 253 985374 279 1471237 304 2707660 329 2319438 355 2133440 380 1968073 405 1695220 431 2048797 456 2307002 482 2985821 507 1503030 532 1153258 558 969816 583 1089904 609 1030046 634 1303373 635 0
0
28 1 1180 41
10 284 0 285 1870103 309 2460776 334 1398184 358 1372401 382 2076192 406 1709680 431 2035917 455 2286528 456 0
1 27
29 3 954 155
9 48 0 49 1385763 73 2566925 97 1570446 121 1334654 144 1361838 168 760816 192 1155096 193 0
1 28
30 2 713 131
8 110 0 111 1009526 134 1509858 158 1905241 181 1988515 205 872039 228 648384 229 0
0
31 2 644 24
15 1 0 2 370168 26 534522 50 1027854 74 1381849 98 1143143 122 1553676 145 2012231 169 1025021 193 1191070 217 1082466 241 1516793 265 1983411 289 4620788 290 0
1 30
32 3 1107 41
26 118 0 119 229131 143 365757 168 300859 192 347484 217 264303 241 239107 266 300784 290 221047 315 481700 339 602231 364 999608 388 1123126 413 1329666 437 907308 462 917708 486 895627 511 1427918 535 1882473 560 2378042 584 1872348 609 1670001 633 3637239 658 3302940 682 3234935 683 0
1 30
33 2 859 112
28 37 0 38 240503 63 264558 87 239472 112 186553 137 235028 161 223301 186 242617 211 194495 235 373928 260 176601 285 297520 309 426297 334 292311 359 453579 384 305008 408 386140 433 338324 458 374362 482 534822 507 915942 532 1417343 556 2143957 581 2495438 606 2441948 630 4528790 655 2782433 656 0
2 31 30
34 1 745 105
8 38 0 39 2370147 62 1763080 85 1773828 109 1433600 132 650617 155 407397 156 0
0
35 2 1216 7
21 232 0 233 773117 258 706423 284 635086 309 765336 335 572142 360 724214 385 1398606 411 1821435 436 2164260 461 1259119 487 1250996 512 1121247 538 1119118 563 701579 588 403263 614 589499 639 662141 665 908838 690 1126044 691 0
2 36 34
36 3 1315 109
8 345 0 346 927750 369 1255232 392 1228518 414 2002181 437 2168267 460 1864873 461 0
0
37 1 801 52
14 202 0 203 537918 228 600903 253 663044 278 712676 303 655905 328 665003 352 1659123 377 1752997 402 1483980 427 1191313 452 1286197 477 2053027 478 0
0
38 3 760 103
20 98 0 99 2289471 123 1436413 147 1388344 172 1693698 196 2145913 220 2034241 244 1564748 269 1134559 293 1043163 317 1087156 341 656288 366 718708 390 719062 414 578074 438 389613 463 435514 487 470596 511 459402 512 0
0
39 3 1484 194
21 133 0 134 1500543 159 2262665 183 4400825 208 4153362 233 2663823 258 1783383 282 1187263 307 1505620 332 1236816 357 1121013 381 998670 406 882455 431 656771 455 594053 480 688878 505 713382 530 858444 554 418518 579 434093 580 0
0
40 2 1455 137
21 49 0 50 452910 75 436685 100 325046 126 148596 151 220906 176 179993 201 227471 227 356931 252 452835 277 600806 302 659557 327 620228 353 831218 378 1277510 403 1200599 428 1629455 454 1991197 479 1767072 504 1913409 505 0
1 39
41 2 669 127
18 172 0 173 1880817 197 1515919 221 1909878 246 2002431 270 1505393 294 1323597 318 813271 342 856084 367 753014 391 664159 415 382295 439 353161 463 401929 488 323415 512 242294 536 203735 537 0
0
42 1 681 58
15 325 0 326 1334512 351 1384561 377 1743802 402 1828588 427 1127595 453 2614621 478 1468880 503 1488168 529 1275154 554 1402172 579 1856464 605 1716330 630 1973989 631 0
1 41
43 1 1362 107
16 48 0 49 2354827 75 1733623 101 2031236 126 1121661 152 836024 178 1103906 204 952454 229 1426536 255 1299607 281 1559167 307 2482276 332 2037087 358 1520997 384 1336111 385 0
2 42 41
44 2 575 95
17 250 0 251 2765732 276 1975634 302 1727594 327 2002915 352 1590549 377 1525511 403 1008869 428 1402842 453 1865053 479 1586319 504 1870314 529 1247168 554 1372224 580 1144016 605 1408735 606 0
1 42
45 3 1342 169
16 119 0 120 2543563 144 1594916 168 1179778 192 1164725 216 883985 240 431951 264 724343 288 1149204 312 1371472 336 2228755 360 2577219 384 1346269 408 2207592 432 1318141 433 0
0
46 3 1452 193
16 103 0 104 264314 128 576981 152 608758 176 839918 200 887817 224 1502085 248 1062367 273 1906047 297 2252550 321 2065489 345 831863 369 556485 393 480359 417 396662 418 0
1 45
47 3 1054 66
17 145 0 146 730136 172 655170 198 853581 223 874030 249 861642 275 1616975 301 1355128 327 1738763 352 1470717 378 1570580 404 1821718 430 1385551 455 794059 481 509155 507 588666 508 0
0
48 1 1179 18
12 25 0 26 1317274 50 1215435 74 1033936 97 1476455 121 1180814 145 1392906 169 1836569 192 1092457 216 1098306 240 1172494 241 0
0
49 1 1461 37
23 59 0 60 1395165 85 1581369 111 1636014 136 1398923 162 956740 187 2241474 213 1835827 238 1869026 264 2675867 289 1966313 315 1277724 340 1513283 365 1790050 391 1671150 416 1550958 442 1232212 467 850875 493 1049285 518 744744 544 574058 569 1137288 570 0
1 48
50 1 934 167
17 299 0 300 2073389 325 1447935 351 1742622 377 2179510 402 2799051 427 2761772 453 2170174 479 1055551 504 1502234 529 1796478 555 2108017 581 2060157 606 1978780 631 1444071 657 1509964 658 0
1 49
51 3 834 125
14 36 0 37 605136 63 688689 89 914670 114 1244843 140 1001548 166 1173376 192 1041019 218 1629799 244 1665325 269 2686811 295 3591239 321 3336256 322 0
0
52 2 739 53
19 222 0 223 657063 248 625854 273 765166 298 1232199 323 1194900 347 1601842 372 2702842 397 2834019 422 1906127 447 1302945 472 1125350 497 1062296 521 676232 546 962099 571 980223 596 1184192 621 1336268 622 0
0
53 1 585 177
21 143 0 144 3907037 169 2029607 195 1539481 220 1299838 246 1594810 271 2227943 297 1861217 322 1478117 348 1504640 373 1213589 398 612116 424 915843 449 930525 475 965315 500 598126 526 848248 551 1165051 577 1592867 602 852280 603 0
1 52
54 2 693 37
10 520 0 521 1404948 547 1634536 572 1164192 598 820160 623 1671673 649 945141 674 860304 700 989541 701 0
0
55 3 517 155
13 34 0 35 3000541 61 4129544 87 1702681 113 1016778 139 572597 165 583772 191 1010561 217 1262930 243 587549 269 501512 295 532496 296 0
0
56 1 957 50
25 126 0 127 698226 151 602947 176 649225 200 1627080 225 1911850 249 2555350 274 3266629 298 4490415 323 2857377 347 1799056 372 1046257 396 1331825 420 1150644 445 851233 469 930547 494 1110209 518 685831 543 692676 567 626808 592 230585 616 294646 641 237416 665 226456 666 0
0
57 3 1406 161
19 81 0 82 1272108 107 1197413 132 1513243 157 1116540 182 1409991 207 1361456 232 1402296 257 1712486 281 968955 306 985448 331 790158 356 933664 381 901408 406 1004758 431 934697 456 1055785 481 609080 482 0
1 56
58 3 1028 171
14 33 0 34 568622 58 484853 83 887535 107 1054772 132 761185 156 842997 181 1526456 205 1471153 230 2192831 254 3497256 279 3574034 303 2839076 304 0
0
59 1 1345 112
25 117 0 118 2368264 142 3055853 167 1759312 191 2220652 216 4503248 240 2515081 264 3102033 289 2316259 313 1185308 338 1516956 362 1054439 387 1567209 411 1132326 435 984734 460 420942 484 247586 509 164991 533 254169 557 236884 582 161757 606 194770 631 112774 655 133380 656 0
2 60 58
60 1 1084 154
30 13 0 14 2132399 39 2417970 64 1898713 89 1007371 114 1137287 139 1184510 164 1391124 189 1088382 214 1265626 239 1032355 264 798144 289 779556 314 701279 339 623059 364 463274 389 522121 414 576373 439 1180048 464 802812 489 729647 514 517840 539 493029 564 538937 589 601007 614 651114 639 544029 664 715053 689 780545 690 0
0
61 1 1437 135
19 54 0 55 141081 81 180164 106 154414 132 195765 157 488551 183 893343 208 1010532 234 1021686 259 1663986 285 1468310 311 1496763 336 1253330 362 1070807 387 1470646 413 882139 438 858298 464 1447749 465 0
0
62 3 800 15
12 189 0 190 635972 215 553677 239 984516 264 1492541 289 1745974 313 1103942 338 808254 363 1084535 387 1020500 412 930468 413 0
1 61
63 3 1185 42
10 374 0 375 753667 401 1653437 427 1458754 453 1118891 480 768803 506 1543559 532 1884320 558 1138716 559 0
0
64 3 1214 39
28 44 0 45 1136641 70 1150806 95 1967894 120 1191391 145 1025640 170 974153 195 1735189 219 1543372 244 869884 269 505848 294 638931 319 610950 344 939477 369 704867 394 806402 419 1129375 444 945143 469 1272877 494 2573189 518 1577819 543 1315966 568 923965 593 971993 618 898028 643 717787 668 539638 669 0
1 63
65 2 1342 143
28 23 0 24 3323589 49 3081497 75 2415205 100 2655220 125 2294758 151 1741788 176 2817166 201 1367674 227 1312855 252 1885390 277 1671493 303 1107067 328 966576 353 973748 378 505799 404 740754 429 1030900 454 912362 480 925395 505 1150671 530 1919039 556 1532983 581 1933470 606 1756614 632 1102703 657 1203691 658 0
2 64 63
66 1 1090 3
12 309 0 310 704103 334 713343 358 638715 382 772785 406 910967 431 1402960 455 1635946 479 1182770 503 896708 527 1334261 528 0
2 65 64
67 2 891 97
14 247 0 248 1134727 274 968341 300 1236714 326 775862 352 878505 378 939865 403 862789 429 1000680 455 1124985 481 1411187 507 1577767 533 2524244 534 0
0
68 3 1058 11
24 61 0 62 1099049 87 1170183 112 1684331 137 1925505 163 2275029 188 2193561 213 1552045 238 861051 263 874017 288 1042075 313 1208206 339 1370510 364 1272347 389 1571019 414 1122562 439 860366 464 947603 489 943667 515 1293150 540 1411829 565 1918520 590 1938045 591 0
0
69 1 609 50
23 192 0 193 854481 218 1156809 243 1169910 267 1745274 292 2880923 317 2008832 341 1803274 366 1277095 391 1094265 416 1098934 441 843404 465 828486 490 857369 515 481143 539 511613 564 397869 589 409639 614 303663 639 213355 663 306983 688 233175 689 0
2 70 68
70 2 1226 162
23 79 0 80 6097406 105 3046757 130 2235403 155 2076877 179 1801157 204 1247698 229 1569216 254 1474302 279 1558106 304 2100682 329 1196001 353 1135651 378 1074254 403 725986 428 583207 453 527634 478 457767 502 312318 527 480729 552 717638 577 531244 578 0
0
71 2 1424 28
7 173 0 174 1202329 201 1652632 229 975617 256 754631 283 841706 284 0
0
72 3 972 15
17 20 0 21 146407 46 110109 71 120603 96 231181 122 310408 147 431474 172 450861 197 614456 222 678025 247 727680 272 1620317 298 1789808 323 2025209 348 2884452 373 1801523 374 0
1 71
73 3 1442 123
13 288 0 289 748781 313 1082921 337 1168666 362 680912 386 613854 410 999271 434 776171 458 775149 483 1124643 507 1118565 531 1647358 532 0
1 72
74 3 681 94
20 266 0 267 932783 291 858591 316 620057 340 920959 365 889914 389 1379472 414 2073542 438 1752949 463 1805185 487 1758829 512 1799782 536 1563452 561 1556543 585 1890469 610 2417357 634 2840211 659 2147098 683 2424462 684 0
1 72
75 1 970 20
15 239 0 240 377399 266 330236 292 298526 318 372163 344 497754 370 858725 395 981322 421 1916584 447 2154330 473 1929687 499 2353143 525 2788039 551 2662332 552 0
0
76 3 1442 58
7 200 0 201 1702517 227 1875570 253 1387686 280 2021058 306 1445316 307 0
1 75
77 2 1191 66
19 130 0 131 389707 156 531108 180 563378 205 517215 229 837009 254 953660 279 1616394 303 1289752 328 1936257 353 1042883 377 1403864 402 1292689 427 1405386 451 512717 476 721077 500 808165 525 688341 526 0
0
78 3 615 61
7 111 0 112 3060184 138 1774298 164 1341053 190 1018829 216 1314023 217 0
1 77
79 1 1315 40
24 63 0 64 398819 88 748857 113 813712 137 678951 162 906511 186 530866 211 836474 235 972808 259 1011529 284 757773 308 1451086 333 1483189 357 2571804 382 2311022 406 1909120 430 1708506 455 1793359 479 2835188 504 3443216 528 1860199 553 2743523 577 3113789 578 0
0
80 2 1035 129
26 108 0 109 1420309 133 1447512 158 2116597 182 1621538 207 1468457 231 1313725 256 1816390 280 1336438 305 1402857 329 679509 354 383826 378 536115 403 688288 427 760101 452 513887 476 453069 501 399815 525 602031 550 823482 574 526568 599 439317 623 1057021 648 1427004 672 1154344 673 0
0
81 2 1200 43
15 66 0 67 1618632 93 1057796 119 1016309 145 1573405 171 2318528 197 2398356 223 2504100 248 2021041 274 2765846 300 2131876 326 1449884 352 1452912 378 1952107 379 0
0
82 1 940 100
20 269 0 270 687635 295 700455 320 559861 345 515569 370 636196 395 771950 420 649957 445 1280933 470 2343305 494 1958168 519 1076282 544 1233924 569 1053427 594 1360197 619 1616767 644 1414751 669 1272876 694 1484307 695 0
0
83 2 1165 17
17 91 0 92 852660 116 832025 141 1027542 165 1222768 189 1725932 213 1462720 238 1222364 262 1519063 286 1201022 311 807623 335 835796 359 751942 383 608475 408 393949 432 367802 433 0
2 85 82
84 1 1314 41
22 194 0 195 2108901 221 2647707 246 2352957 272 1913984 297 1666987 323 856180 348 1232398 374 1060032 400 786179 425 925714 451 581612 476 212005 502 332560 528 474138 553 433620 579 406150 604 364204 630 651765 655 641938 681 635563 682 0
2 83 82
85 1 722 2
17 208 0 209 905080 234 1149854 259 919584 284 713375 309 1177276 334 840439 359 957856 384 1981921 409 1966156 434 2039359 459 3087853 484 2757013 509 1546822 534 1204787 559 2171395 560 0
0
86 2 591 154
19 112 0 113 566885 138 429241 163 680494 188 527499 213 409918 237 601994 262 340950 287 483114 312 517926 337 904142 362 747474 387 985846 411 1880062 436 1675182 461 1356511 486 1565461 511 1880476 512 0
0
87 1 823 168
7 261 0 262 1662235 287 1270450 312 1363235 337 713825 362 666607 363 0
1 86
88 2 1167 31
28 7 0 8 2881970 33 2710593 59 1565324 84 1623156 109 2773732 134 2606339 160 2966973 185 2858203 210 3341293 236 1934495 261 951322 286 908662 311 651779 337 618899 362 933577 387 759721 412 491379 438 932045 463 684476 488 435755 514 232437 539 250982 564 375653 589 644984 615 396059 640 428295 641 0
1 86
89 3 1223 182
29 4 0 5 683116 30 937744 55 1118105 80 1209730 105 2387386 129 2052789 154 2205142 179 3509566 204 2785817 229 2706076 254 2910640 279 2319609 304 1701545 329 1401518 353 952453 378 983101 403 1092183 428 1093486 453 1464924 478 1915957 503 1800810 528 1383455 552 1222414 577 831261 602 968355 627 549024 652 662887 653 0
0
90 1 960 83
28 32 0 33 3575435 58 2838751 83 2990415 108 2891941 133 2608309 158 2895942 183 1742299 208 1838194 233 1391381 258 1088794 283 855747 308 1264816 333 1101214 358 864647 383 771234 408 602214 433 363002 458 238924 483 97230 508 74425 533 65882 558 112348 583 98103 608 102913 633 158675 658 96464 659 0
2 91 89
91 3 801 131
21 46 0 47 1536809 72 1684137 97 1576206 122 2024727 147 1473835 172 1472871 197 1367376 222 1649274 247 1441746 271 2244167 296 1660081 321 2326842 346 3259665 371 2143885 396 1499708 421 1522774 446 1355828 471 2813667 496 2635562 497 0
0
92 1 932 33
22 173 0 174 476681 199 278868 225 167020 250 168777 276 129016 301 137938 327 237469 352 354842 378 469942 403 522158 429 612496 454 405225 480 813844 505 463598 531 553213 556 1176982 582 2488812 607 2033744 633 2696447 658 3526120 659 0
2 90 91
93 2 1265 84
27 13 0 14 1420982 39 1979300 64 2113635 90 2484325 115 1919446 140 1858912 165 1366105 190 1266796 216 1301249 241 1685820 266 1338961 291 481204 317 379270 342 353746 367 632166 392 758070 417 962933 443 866686 468 1620592 493 1902557 518 1079950 543 1007863 569 452310 594 356013 619 490026 620 0
0
94 2 816 37
23 179 0 180 874345 205 921450 231 568442 256 574382 281 855725 306 886624 331 1527931 357 1788868 382 1129662 407 1289239 433 1758345 458 2346808 483 1225976 508 1079174 533 1119452 559 1170370 584 1691499 609 2278431 635 1334673 660 1369054 685 1159960 686 0
1 93
95 3 1498 81
7 562 0 563 565052 590 1015335 617 1241066 643 1075007 670 1087858 671 0
3 96 94 93
96 3 886 185
8 50 0 51 2491585 74 2033190 98 1663310 121 1767601 145 1481535 168 2025600 169 0
0
97 1 744 161
15 277 0 278 3024529 303 1605367 329 1574146 354 1377357 379 1613868 404 2626740 429 2398359 455 1757311 480 911807 505 939960 531 333664 556 537898 581 459874 582 0
0
98 3 1388 123
12 234 0 235 303677 261 274394 286 196780 312 248747 338 487010 363 652762 389 832979 415 1507416 440 2631985 466 2189162 467 0
0
99 1 922 98
19 48 0 49 631364 74 526146 99 568916 124 625149 149 924565 174 764142 199 1156800 224 1373657 249 1001649 273 1520390 298 1017128 323 1382358 348 1462234 373 1664700 398 2222831 423 2146595 448 2522707 449 0
1 98
100 3 1347 78
26 48 0 49 1697379 74 1393591 98 1673850 123 1893831 147 2053715 172 1425774 196 606964 221 1282048 246 1237742 270 1039782 295 1756838 319 2209903 344 2099271 368 1034237 393 1019974 417 1112662 442 1168754 467 1204626 491 807532 516 674505 540 304308 565 337720 589 277310 614 134004 615 0
0
101 1 936 39
8 160 0 161 1048746 184 897072 207 1028029 230 1143475 253 1513204 276 957333 277 0
0
102 3 550 152
25 67 0 68 239029 93 262905 117 460857 142 518311 167 475866 191 538114 216 376886 240 397512 265 434194 290 545653 314 638799 339 540766 364 588972 388 471129 413 581268 438 901775 462 1079226 487 1311040 511 1516778 536 2808835 561 4705374 585 3813323 610 4343264 611 0
0
103 2 740 144
22 81 0 82 1351200 107 1443544 133 1317515 158 1646079 183 1779313 208 2070866 234 1684255 259 1211462 284 1242808 309 2029038 335 1547711 360 1046703 385 1167191 410 1284712 436 771925 461 525141 486 359172 511 272466 537 360363 562 295013 563 0
1 102
104 1 1247 180
28 56 0 57 320024 82 310155 107 321099 132 515352 157 629517 183 824461 208 977332 233 1163379 258 1161910 283 995907 308 1474084 333 2016047 358 1965537 384 1351449 409 1368783 434 2743032 459 1598814 484 1647394 509 1476960 534 2030159 559 3291814 585 1898713 610 1865728 635 2044641 660 2765119 685 2228404 686 0
0
105 2 1452 190
28 56 0 57 361529 82 464931 108 346657 133 583978 158 522287 183 751173 209 565826 234 417363 259 495042 285 1104638 310 807382 335 1205617 360 1698482 386 2144821 411 2382344 436 3162782 461 2923199 487 3047709 512 2545884 537 2402831 563 1288351 588 1207847 613 1347450 638 1896191 664 3083770 689 1206722 690 0
1 104
106 3 523 30
31 0 0 1 191707 26 206790 50 157379 75 162380 99 309325 124 237764 149 231763 173 167477 198 344573 222 354036 247 683385 272 444671 296 389812 321 599829 345 643543 370 862773 395 1008960 419 1069197 444 911690 469 781354 493 1939035 518 1876679 542 2418942 567 2710091 592 1886643 616 1885146 641 2263527 665 3736639 690 2161717 691 0
2 105 104
107 2 613 147
19 244 0 245 544485 270 835306 295 575047 321 794717 346 874072 371 877507 396 1320814 421 1160930 447 1482419 472 1345091 497 1138497 522 1213514 547 877916 572 1440013 598 1798884 623 2217317 648 1917229 649 0
0
108 1 1460 100
28 57 0 58 3537350 83 2123817 109 2238358 134 3646718 159 2803394 185 1582336 210 1751468 236 1456486 261 2085572 286 1929808 312 1161138 337 1176803 362 1458351 388 1394502 413 1037114 438 1271208 464 928166 489 792176 514 1230400 540 981296 565 1332053 591 1890306 616 1575602 641 1602733 667 1862707 692 3212863 693 0
0
109 3 524 192
11 138 0 139 731940 162 1153639 186 761069 209 903693 233 924574 256 1249183 279 1415175 303 1763853 326 3442702 327 0
2 110 108
110 3 798 167
