1000
226 370
37 72 0 73 758997 98 645224 122 542098 147 652380 172 1307334 197 1245408 221 948038 246 783065 271 886054 296 832328 320 1577635 345 1568062 370 1707803 395 1111523 419 620303 444 486408 469 767356 493 790833 518 2098992 543 2562623 568 2743002 592 3948832 617 3143460 642 3055793 667 3494605 691 1918426 716 2652706 741 3024795 766 1687839 790 2106050 815 1474451 840 893414 865 1247342 889 1000409 914 986460 915 0
1 2
4 2 1189 149
29 45 0 46 1249985 71 1116475 96 812771 121 555655 146 822152 171 1142885 196 1001013 222 1436262 247 1623546 272 1896365 297 1189545 322 1042269 347 1735374 372 2390203 397 2742792 422 2035338 447 1811716 472 1155593 497 945223 522 510537 548 1113681 573 985066 598 1641403 623 1992070 648 1631382 673 1646322 698 2119287 699 0
0
5 2 1136 64
17 498 0 499 3049290 525 3331810 551 2429140 576 1781279 602 2479012 628 1470784 654 672516 679 591949 705 676567 731 437132 757 586884 783 1429871 808 3016830 834 2057338 860 1825819 861 0
1 4
6 1 1068 222
9 838 0 839 905874 862 1012079 885 1349994 909 746670 932 1536907 955 1439976 978 1687900 979 0
2 5 4
7 1 1029 141
9 469 0 470 1757572 497 1293976 523 1643064 549 1600856 576 1809179 603 1691957 629 1822889 630 0
1 6
8 1 1177 70
35 18 0 19 361555 44 740785 69 694249 94 914782 120 912966 145 1700813 170 3198657 195 2028827 220 2282318 245 1555532 271 1560955 296 966427 321 820299 346 660031 371 679425 396 855787 421 784489 447 1077189 472 1166189 497 1351890 522 1362636 547 1178439 572 1112123 598 1148837 623 1009421 648 654378 673 1027279 698 654587 723 450186 749 397016 774 264650 799 392562 824 362547 825 0
0
9 2 676 36
35 138 0 139 4994137 164 3609739 189 3780749 214 3009164 239 3304006 264 3227015 289 2942295 314 2038207 339 1792214 363 1525644 388 2001569 413 1376183 438 1368402 463 789777 488 544048 513 641881 538 926198 563 1462192 588 1655447 613 915845 638 820307 663 618513 688 592153 713 517028 737 389487 762 894211 787 757907 812 832943 837 569378 862 355788 887 494302 912 511172 937 660260 938 0
1 8
10 3 1286 153
34 10 0 11 1629994 36 1679688 61 2607203 86 1165692 112 1678255 137 2813856 162 2263007 187 2652329 212 2349458 237 2565464 262 1889597 287 1361169 313 1457666 338 1322592 363 968592 388 395684 413 346678 438 287926 463 234498 488 128769 514 119208 539 105262 564 109676 589 118152 614 109191 639 95515 664 43003 689 36664 715 29108 740 32505 765 20688 790 14270 791 0
0
11 1 1472 148
39 95 0 96 3338740 121 3143072 146 1845883 171 2251114 195 1948717 220 1489923 245 1495107 270 1498446 295 3110180 320 2387479 345 2532498 369 2647403 394 2044345 419 2262468 444 1547106 469 1749253 494 1783628 519 2032666 543 2310174 568 1786821 593 1319862 618 1900928 643 1555297 668 747203 693 367197 718 299674 742 244181 767 231790 792 309120 817 347823 842 242888 867 203817 892 231349 916 361713 941 321780 966 573433 991 482993 992 0
1 10
12 1 1097 147
13 245 0 246 2820604 271 1066997 295 1073173 319 983776 344 1894440 369 2168940 393 1940729 417 1124538 442 1515050 467 2018369 491 1984273 492 0
0
13 1 516 201
9 822 0 823 1354136 847 1339477 870 1282815 893 1676602 917 1690084 941 741374 964 407556 965 0
0
14 3 1130 212
33 147 0 148 1875163 173 1936485 197 1139851 222 1460564 247 2198342 271 1342396 296 1306405 321 1200581 345 1465583 370 1492199 395 1894559 419 1574013 444 1137645 469 638376 493 773013 518 490805 543 978131 567 762135 592 612648 617 478251 641 366367 666 430779 691 357151 715 504866 740 465535 765 940395 789 2009629 814 1341519 839 1425454 863 585286 888 580970 889 0
0
15 1 1377 75
19 161 0 162 563629 188 800822 213 604794 239 1094377 265 1967518 290 1549386 316 2266936 342 2079165 367 1343180 393 735961 419 1186648 445 1989238 470 2026599 496 2716618 522 2361839 547 2259511 573 2465410 574 0
0
16 3 809 91
31 235 0 236 3076276 261 3060399 286 1859227 311 2041652 336 2041325 361 2100689 386 1814165 411 1613193 436 1910495 461 1218333 486 1078297 511 1233534 536 973104 561 1961693 585 1310379 610 890946 635 736482 660 472163 685 441208 710 616092 735 541050 760 538184 785 598306 810 596258 835 823715 860 996193 885 1007716 910 570205 935 514568 936 0
1 15
17 2 659 67
20 499 0 500 759797 524 1292803 549 1328003 573 1328925 598 1589889 622 2447273 647 1198864 671 1622932 696 1436259 720 2173004 745 2930387 769 1790018 794 1347910 818 1372681 843 1283012 867 1503362 892 995003 916 729252 917 0
1 16
18 1 1129 76
29 207 0 208 927818 233 824703 258 1276514 284 1228289 309 1535520 334 2297077 359 2443244 385 2072777 410 1762824 435 1661685 460 1248372 486 1361091 511 1231991 536 1382569 561 1371731 586 1079656 612 1198235 637 1235089 662 852970 687 593044 713 481597 738 491870 763 382942 788 487571 814 774011 839 447907 864 446744 865 0
0
19 2 740 199
36 18 0 19 3642199 44 2594612 69 1648346 94 1383995 119 832948 145 941783 170 970478 195 1066434 220 802110 245 1375765 270 2013932 295 1533833 320 1570097 346 1790513 371 1271395 396 739073 421 565433 446 769151 471 539698 496 796652 521 711673 547 1289959 572 1634212 597 1223217 622 1133569 647 793774 672 1497210 697 2767270 722 1460066 748 1973046 773 776214 798 473213 823 564215 848 990265 849 0
1 18
20 2 573 20
15 437 0 438 2608905 463 2402018 489 2938843 514 2316449 539 2123256 564 3083539 589 1214660 615 820185 640 817985 665 936836 691 988105 716 1087618 741 901963 742 0
0
21 2 1004 182
26 162 0 163 6799 188 11203 213 25250 237 39892 262 52553 287 50494 312 91931 337 112967 362 107399 386 130599 411 168432 436 233245 461 277283 486 514925 511 748522 535 749317 560 1066102 585 1792079 610 1403903 635 2132288 660 2265348 684 1687228 709 1321910 734 2171813 735 0
1 20
22 1 1333 72
8 221 0 222 1594469 245 1292409 268 786201 291 1174746 314 2316072 337 2216272 338 0
0
23 3 1374 164
30 321 0 322 643877 347 394249 372 305816 397 302679 422 356149 447 276457 472 205256 497 229242 522 160895 547 265872 572 381865 597 487668 622 530515 647 727718 672 459333 697 740853 722 965328 747 962134 772 1691907 797 1988117 822 3520892 847 2534721 872 3170426 897 2438208 922 1871369 947 1543336 972 1374221 997 1330358 998 0
1 22
24 1 643 192
28 31 0 32 859550 56 1094994 81 1085273 105 632122 130 766406 154 755847 179 1073464 203 1551964 228 1261169 252 2270459 277 1856740 301 1999365 326 1784763 350 1466698 375 1676057 399 2153703 424 1485262 448 2261590 473 2340059 497 1953869 522 1890557 546 2157547 571 2468932 595 2264940 620 3044879 644 2514719 645 0
1 22
25 1 967 2
11 604 0 605 1978285 630 1202084 654 680815 679 822878 703 1142647 728 2306415 753 2706545 777 2246745 802 1391768 803 0
0
26 2 700 216
40 34 0 35 1239259 60 1306436 85 1550449 110 1252847 135 1634989 160 2308263 185 1266331 210 1643219 235 1608625 260 2521296 285 2687727 310 2495417 335 1526561 360 1017172 385 1468893 410 904798 435 558549 460 408937 485 322964 511 208630 536 173362 561 184908 586 231894 611 169371 636 223548 661 138890 686 269973 711 343427 736 261949 761 214486 786 172637 811 191658 836 111830 861 155049 886 139031 911 178794 936 244525 961 197116 962 0
0
27 3 554 29
32 12 0 13 7660094 38 3299370 63 2259766 87 2070191 112 3704587 137 2327961 162 2112927 186 1233191 211 1280016 236 1584899 261 1107434 285 797766 310 619447 335 521252 360 806769 384 742911 409 654477 434 620243 459 439586 483 433114 508 203012 533 168436 558 233710 582 297337 607 425563 632 396464 657 197185 681 269900 706 206735 731 149680 732 0
1 26
28 3 688 120
23 236 0 237 819582 262 1311372 287 1606134 313 1953912 338 1428757 363 1533624 388 799821 413 763138 439 735500 464 865138 489 1093964 514 1909369 539 2917079 565 1924617 590 1461725 615 962336 640 752410 665 869267 691 443498 716 403513 741 696919 742 0
2 27 26
29 3 1293 3
11 526 0 527 2012811 553 1743179 579 2214024 605 1788267 631 1159428 656 1542561 682 1448090 708 1196664 734 886740 735 0
0
30 3 868 157
9 705 0 706 1826268 733 2465455 759 1795866 786 1195064 813 1377740 839 1450663 866 787333 867 0
1 29
31 2 1294 109
9 129 0 130 1285914 153 1549243 177 1529309 200 1361659 223 1475371 247 1773600 270 1723490 271 0
1 30
32 2 1291 110
23 184 0 185 829020 210 1131530 235 1025993 260 578034 284 980902 309 744757 334 762585 359 617220 384 881381 409 603978 433 1152887 458 2021902 483 2360493 508 3355098 533 3079316 558 1788811 583 2145072 607 1759887 632 2546252 657 2833240 682 4185250 683 0
0
33 2 719 68
7 679 0 680 1550186 706 1624924 732 1647796 758 2244878 784 2023496 785 0
0
34 2 585 43
27 372 0 373 165556 398 236306 422 264849 447 184993 471 217563 496 248421 520 206413 545 296660 569 381442 594 284562 618 183158 643 247159 667 335514 692 311252 717 417142 741 536294 766 773531 790 927401 815 3435529 839 3572475 864 4076013 888 4635710 913 2931770 937 2716982 962 3712932 963 0
1 33
35 3 505 185
26 283 0 284 332438 308 538085 333 575051 357 863820 382 1094350 406 841730 431 778252 455 863063 480 1431505 504 1820644 529 1938772 553 1780150 578 1418968 602 1439118 627 1120108 651 686323 676 1401400 700 971360 725 703970 749 869766 774 596055 798 529098 823 694036 847 543201 848 0
2 34 33
36 2 1459 38
14 174 0 175 1019477 199 832971 224 1637218 248 1382228 272 1365013 296 1036081 321 1134090 345 1340646 369 1362163 393 2094088 418 2263483 442 1956830 443 0
3 35 34 33
37 3 1297 182
14 663 0 664 1510421 690 1180046 715 805081 741 952051 766 1575474 792 1535499 817 1066213 843 894915 868 790438 894 920679 919 622761 945 349050 946 0
0
38 2 584 14
22 395 0 396 2694892 421 2424563 445 2024648 470 1546926 495 680427 519 668173 544 851868 568 1893188 593 1468859 618 1121907 642 902540 667 1197207 692 1257515 716 1189515 741 1011708 765 993777 790 742636 815 762764 839 669156 864 731378 865 0
0
39 2 901 159
11 78 0 79 1755346 103 1768142 127 1465920 151 1315123 175 2121412 200 1890203 224 1743279 248 1002870 272 1277642 273 0
1 38
40 1 1385 99
13 469 0 470 4784286 495 2799013 520 1735739 544 1704814 569 1459576 594 976346 619 824828 644 729471 668 910899 693 1144295 718 947232 719 0
0
41 3 1343 211
42 13 0 14 285092 39 666201 64 749039 89 588443 114 505607 139 476434 164 571359 189 470431 214 443370 239 658011 265 737713 290 420336 315 269187 340 188709 365 157407 390 248411 415 259651 440 462021 465 425898 490 615845 515 454672 540 445875 565 413354 590 828028 615 889614 640 1454635 665 687951 690 819427 715 729272 740 1575887 766 3403786 791 2308962 816 3848699 841 4317518 866 2862571 891 3407988 916 3835964 941 2251711 966 1535879 991 2081644 992 0
0
42 2 1411 12
15 336 0 337 1023833 363 1347739 389 1423297 414 2070144 440 1952675 466 3014415 491 1844050 517 1981718 543 3014148 569 1978521 595 1503305 620 1272791 646 744116 647 0
1 41
43 3 765 223
21 173 0 174 461332 198 352189 223 382901 247 307718 271 279629 295 297017 320 308065 344 358590 368 272491 393 769447 417 672797 441 737326 465 640387 490 834495 514 1016234 538 1144727 562 1648879 587 2878470 611 2592432 612 0
1 41
44 2 1091 80
17 557 0 558 1506036 582 1746430 606 1636274 630 1773758 654 1532583 678 1167086 702 1424800 727 1602367 751 1627209 775 1480829 799 1566725 823 1588541 847 3014882 871 2098882 895 3079208 896 0
0
45 3 968 29
18 236 0 237 524899 261 388215 286 315871 310 435709 335 407839 359 629901 384 963995 408 1088870 433 1736073 457 2157563 482 1790813 506 1768964 531 1826208 555 2331739 580 4773698 604 3016110 605 0
2 46 44
46 3 973 161
30 89 0 90 2778422 115 1941450 140 2150373 165 1599734 190 1402738 214 1168987 239 1806779 264 1589003 289 1953908 314 2069790 339 2603380 364 1983852 389 1221460 414 1158660 438 664481 463 459402 488 487219 513 395849 538 428499 563 314946 588 254796 613 271971 638 189347 662 139511 687 142365 712 129596 737 153064 762 251930 763 0
0
47 1 1207 142
20 275 0 276 981418 301 651570 326 680167 351 709376 376 921374 401 895164 426 1018810 451 866431 476 1212491 501 2060124 526 1606257 551 1204703 576 1306199 601 1079219 626 878200 651 518907 676 432987 701 580126 702 0
2 45 46
48 3 906 28
35 73 0 74 127072 99 159520 124 118782 149 181147 173 235787 198 210776 223 219360 248 375773 273 422251 298 411719 322 447994 347 563179 372 421398 397 499580 422 414411 447 534466 471 390215 496 269682 521 409007 546 282070 571 532876 596 956269 621 832985 645 908001 670 730703 695 1284087 720 1404685 745 2327612 770 1531324 794 1961527 819 2088700 844 4061492 869 5777143 870 0
0
49 3 547 32
37 16 0 17 2321819 42 3371388 67 3071655 92 4013834 117 3238833 142 4082403 167 1912210 192 1379140 217 1187863 241 972328 266 737525 291 471559 316 569909 341 526957 366 331255 391 288028 416 270445 441 311012 466 451695 491 526621 516 894980 541 984703 566 951635 591 1167683 616 999398 641 1107112 665 743443 690 832523 715 842415 740 1019330 765 1485687 790 1460286 815 1419820 840 2535823 865 2272637 866 0
1 48
50 2 1029 202
20 419 0 420 1356555 445 2984774 469 2170010 494 1164573 518 2480673 543 2516358 568 2097075 592 1723849 617 1440567 641 1683113 666 1620063 690 1490110 715 1472834 740 655941 764 396148 789 192315 813 206639 838 109616 839 0
1 49
51 1 1420 116
17 222 0 223 701521 248 832349 272 1524448 297 1571872 321 2329010 346 2297673 370 2131807 395 1319859 420 1080682 444 1211361 469 839309 493 868126 518 960536 542 794513 567 475389 568 0
0
52 2 1103 216
10 544 0 545 1569526 571 2030237 597 1324077 623 1291102 650 1210786 676 872171 702 958002 728 768200 729 0
0
53 3 572 48
32 216 0 217 166988 242 203062 266 188048 291 223364 315 349354 340 464515 364 694210 389 1631780 413 1244112 438 1874279 463 1496619 487 1211887 512 621258 536 1097716 561 776149 585 797442 610 1328437 634 1452720 659 1465431 683 1183736 708 1112152 733 1523108 757 1447532 782 1551584 806 1705394 831 1860306 855 2042896 880 2303808 904 4155261 929 4553420 930 0
1 52
54 3 835 185
34 113 0 114 697934 139 491374 164 421531 189 636825 214 760250 239 595996 263 535757 288 552697 313 699105 338 906727 363 823063 388 808092 413 441207 438 458736 463 437923 488 416589 512 322805 537 318625 562 362238 587 548195 612 625298 637 806316 662 898790 687 1015484 712 2128769 737 1985306 761 2043516 786 1911630 811 1900394 836 2922269 861 1908612 886 1651973 887 0
0
55 3 1192 194
41 18 0 19 1268230 44 869321 69 1187371 94 1548181 119 2105946 144 1312673 169 1224776 194 1577523 219 1861538 244 1716967 269 1794516 294 2481830 319 1923981 344 1026486 369 982127 394 885121 419 413002 444 309492 469 374841 494 276056 519 157022 544 227834 569 146446 594 165503 619 174218 644 134342 669 256885 694 195374 719 368214 744 378631 769 335215 794 358535 819 536079 844 700307 869 645912 894 532374 919 378649 944 286402 969 356474 970 0
3 57 56 54
56 3 510 149
16 488 0 489 987419 513 559159 537 841568 561 762781 585 930784 609 786578 633 847734 657 1281527 681 1607285 705 2517423 729 2429604 753 2166462 777 2541362 801 2935571 802 0
0
57 2 1481 181
23 166 0 167 296318 192 248237 217 302090 242 203432 267 133085 292 143597 317 137015 342 206115 367 306848 392 378180 417 568477 443 938256 468 1031466 493 587641 518 739993 543 995000 568 1058386 593 1330400 618 2750168 643 2940042 668 2302397 669 0
0
58 1 591 170
20 465 0 466 1248186 491 1449712 516 1243718 541 1435677 566 1070984 591 1979690 616 1296719 641 1574465 666 1971803 692 3699925 717 3063301 742 1249954 767 700356 792 1395079 817 1956196 842 1270964 867 1933363 892 2510845 893 0
0
59 1 1075 193
30 306 0 307 1768141 332 1400338 356 1083133 381 720636 405 862480 430 823532 454 970393 479 956330 503 1722446 528 2278164 552 3178345 577 2776647 601 3084778 626 1792800 650 791290 675 437909 699 595218 724 511180 748 472374 773 416865 797 358419 822 190963 846 220897 871 333499 895 649209 920 695445 944 586738 969 514429 970 0
2 61 58
60 2 1381 36
12 734 0 735 1448434 760 1084831 785 1272450 811 939089 836 1404114 861 1467616 886 1181217 912 1389799 937 1644500 962 2621354 963 0
3 59 61 58
61 1 730 19
17 318 0 319 1517192 343 1483262 367 2607196 392 2184497 416 1455371 440 1348895 464 1549792 489 1686103 513 1609024 537 1119276 561 651602 585 898906 610 1593828 634 1569221 658 2475476 659 0
0
62 2 1298 139
19 518 0 519 3748936 544 2146004 569 1718130 593 1804583 618 1403855 643 991387 667 610157 692 561823 717 615592 742 543948 767 647276 791 716693 816 634361 841 984046 865 965654 890 1080092 915 736350 916 0
0
63 2 1413 70
31 159 0 160 271383 185 235441 210 244084 235 402997 260 306022 285 406372 310 513226 335 588535 360 1175255 385 1019886 410 1652320 435 676581 460 515387 485 784555 511 1609352 536 1433379 561 1460380 586 1247347 611 1089936 636 753380 661 582089 686 905498 711 878963 736 682967 761 1020787 786 1395746 811 1845152 836 2568629 861 2106647 862 0
0
64 2 505 178
28 197 0 198 4960435 223 4475768 247 2891071 272 2134718 297 1935496 321 2469770 346 2498822 371 1947192 395 1356666 420 1167548 445 1100800 469 1062069 494 1433737 519 1928761 544 2111888 568 1677479 593 1010571 618 935784 642 705649 667 713323 692 609319 716 554793 741 694743 766 694311 790 454559 815 240042 816 0
1 63
65 3 1365 18
22 277 0 278 1606533 302 1973124 327 2933237 351 1936646 376 2365976 400 2191038 425 2017273 449 2485900 474 1428564 498 1094057 523 993155 547 751507 572 761664 596 1138390 621 1069341 645 1481516 670 1124394 694 707931 719 709781 743 634727 744 0
0
66 2 1005 47
24 67 0 68 1870962 92 1224077 117 1513490 141 1346800 166 789181 190 624533 215 806370 239 1073128 264 1275623 288 1580012 313 1582986 337 2590348 362 1714955 386 1486321 411 940269 435 743972 460 712813 484 1027831 509 1240434 533 1528753 558 1374552 582 2410003 583 0
0
67 3 972 145
33 81 0 82 687427 107 507526 131 491396 156 760513 180 926369 205 1197611 229 1608782 254 1371190 279 1401527 303 1616399 328 1069201 352 1213505 377 1187459 401 1394921 426 1218403 451 1140848 475 1897629 500 1955612 524 1746651 549 2036668 573 1472184 598 2575095 622 1440952 647 1065274 672 1024935 696 883814 721 693161 745 979310 770 937431 794 1444024 819 1512295 820 0
2 68 66
68 2 590 157
42 12 0 13 1688116 38 843047 63 744442 88 641459 114 671484 139 503848 164 844022 189 723459 214 965483 239 724682 265 1582252 290 1433530 315 1780569 340 1997341 365 1920951 390 1576434 415 2200980 441 1273331 466 1552290 491 3113131 516 2171177 541 2805761 566 2729860 592 1537953 617 1993220 642 2939302 667 2685776 692 1643263 717 3075573 742 2163530 768 2515158 793 2138843 818 2878709 843 1718256 868 1262515 893 1361644 919 1188764 944 1171346 969 1156825 994 1300776 995 0
0
69 1 1138 186
24 71 0 72 690802 97 826625 122 806719 147 785836 172 752226 197 1001840 221 809248 246 847528 271 1302858 296 913517 321 823222 346 945995 371 1085828 396 1033267 421 866119 446 629169 470 430647 495 520827 520 623364 545 845894 570 2042711 595 2857119 596 0
0
70 1 1032 12
37 126 0 127 1498668 152 1304271 177 1987968 202 1846780 228 1539435 253 1417518 278 1479358 303 1462190 328 1663734 353 1659695 378 2069674 404 2963067 429 2928919 454 2118598 479 1864979 504 2133635 529 1883746 555 3227381 580 4242381 605 2692481 630 2556844 655 1080529 680 1018826 705 851689 731 759545 756 623158 781 415485 806 684810 831 745771 856 619444 881 482522 907 593921 932 543400 957 838641 982 918215 983 0
0
71 2 1208 199
9 551 0 552 266744 578 445206 604 682812 629 792539 655 1456889 681 1710906 707 914942 708 0
1 70
72 1 647 100
21 403 0 404 2137338 430 2072029 455 2072959 481 1625929 506 1283768 532 1571167 558 2010273 583 1363621 609 1427609 635 1364547 660 1827370 686 1420217 711 2070388 737 1274554 763 1302383 788 806332 814 1031427 839 1152694 865 1433850 866 0
2 71 70
73 1 542 128
33 137 0 138 5542939 163 4047476 188 3056104 212 1540330 237 945101 262 764807 287 809935 311 671209 336 585493 361 822335 386 1102303 410 710107 435 589362 460 477556 485 417308 509 1029505 534 979363 559 1143920 584 1143491 609 1458954 633 1986064 658 1693350 683 1627996 708 1969116 732 1057278 757 1301161 782 916444 807 763569 831 580474 856 319518 881 473462 882 0
0
74 1 1159 72
41 47 0 48 487971 73 516170 98 287167 122 472664 147 655924 172 680877 197 837156 222 928089 247 1095256 271 814866 296 895412 321 967779 346 1579987 371 4207791 395 3564341 420 2992943 445 5931792 470 4760212 495 3770988 519 2352514 544 2915906 569 1488712 594 1042261 619 612153 644 390852 668 247236 693 226650 718 171360 743 78005 768 185773 792 216736 817 346332 842 293895 867 158045 892 121821 917 98787 941 54269 966 70737 991 54960 992 0
0
75 2 524 123
22 508 0 509 3471648 535 3771155 560 2591734 586 2871522 611 2349475 637 1899110 662 1747675 688 1853590 714 1086607 739 864222 765 1075670 790 980091 816 1092005 842 1231686 867 1466674 893 2185971 918 1717514 944 851536 969 650827 995 710339 996 0
0
76 3 1158 33
16 540 0 541 1277045 566 1305287 591 899769 616 479598 642 396390 667 648042 692 974803 717 1579660 742 2165713 767 1769581 793 2283250 818 1897423 843 1526412 868 1395946 869 0
1 75
77 2 819 178
17 407 0 408 360868 434 465239 459 816887 485 849353 510 887078 536 1168073 561 749456 587 1125657 613 1200728 638 1742692 664 1473603 689 1565201 715 1150007 740 1081279 766 2299963 767 0
2 76 75
78 2 1447 136
35 184 0 185 1166298 210 1064208 235 1010327 260 919245 285 808257 310 629342 336 870961 361 605856 386 773015 411 1353434 436 1432354 461 1423627 486 1614176 511 1141973 536 728802 561 911564 587 1457561 612 2480243 637 2449918 662 3713118 687 2108407 712 1501459 737 1715623 762 1293135 787 868009 812 841028 837 444261 863 312957 888 261112 913 299995 938 331422 963 166601 988 134459 989 0
0
79 2 631 111
26 258 0 259 1718368 284 1456599 309 1323969 335 1371098 360 908509 385 784546 410 1060582 435 1255686 460 1213269 486 1894093 511 1471727 536 1432755 561 1678351 586 1376185 611 1315997 637 1574967 662 1479759 687 1996536 712 1779245 737 1300392 762 1963853 788 2063829 813 2092723 838 2672391 839 0
0
80 1 633 40
43 0 0 1 225340 26 181930 51 198548 76 298931 100 343173 125 252579 150 167533 175 306201 200 222356 225 314592 249 293910 274 319450 299 346939 324 294620 349 315782 374 502695 399 442308 423 485589 448 529906 473 875785 498 748342 523 1040464 548 731332 573 1896325 597 1839459 622 2117276 647 2448200 672 3539121 697 2746517 722 2479395 747 2690172 771 2448010 796 2396838 821 3814683 846 2374373 871 2347346 896 3302003 920 2137836 945 3229056 970 3714807 995 3472403 996 0
0
81 3 1144 184
24 187 0 188 205299 213 321370 238 483048 263 505073 288 719640 313 771407 337 708985 362 942170 387 1375712 412 1601544 437 1652923 462 945957 487 1001700 512 1286134 537 1434309 562 1238788 586 1273371 611 1464552 636 1017004 661 964623 686 1492332 711 1624314 712 0
0
82 2 625 149
