A
1000
362 573
120 11.0 9.0
121 20.0 14.0
122 20.0 15.0
123 10.0 12.0
124 24.0 11.0
125 24.0 12.0
126 8.0 10.0
127 8.0 11.0
128 32.0 12.0
129 9.0 10.0
130 9.0 9.0
131 10.0 9.0
132 6.0 14.0
133 7.0 14.0
134 10.0 11.0
135 21.0 7.0
136 22.0 7.0
137 8.0 9.0
138 16.0 7.0
139 16.0 8.0
140 24.0 9.0
141 24.0 10.0
142 24.0 13.0
143 13.0 4.0
144 13.0 5.0
145 14.0 6.0
146 14.0 7.0
147 8.0 12.0
148 8.0 1.0
149 9.0 1.0
150 10.0 14.0
151 24.0 5.0
152 24.0 6.0
153 15.0 7.0
154 15.0 8.0
155 14.0 8.0
156 14.0 5.0
157 15.0 5.0
158 16.0 12.0
159 14.0 4.0
160 21.0 14.0
161 22.0 14.0
162 10.0 6.0
163 12.0 1.0
164 12.0 2.0
165 9.0 2.0
166 11.0 1.0
167 9.0 5.0
168 10.0 5.0
169 12.0 5.0
170 13.0 6.0
171 11.0 13.0
172 18.0 11.0
173 18.0 12.0
174 3.0 11.0
175 3.0 12.0
176 22.0 4.0
177 22.0 5.0
178 9.0 0.0
179 26.0 12.0
180 21.0 5.0
181 21.0 6.0
182 10.0 2.0
183 26.0 10.0
184 22.0 3.0
185 23.0 3.0
186 10.0 1.0
187 16.0 9.0
188 16.0 10.0
189 14.0 13.0
190 14.0 14.0
191 8.0 0.0
192 21.0 2.0
193 22.0 2.0
194 8.0 3.0
195 8.0 4.0
196 23.0 5.0
197 15.0 6.0
198 15.0 4.0
199 8.0 6.0
200 8.0 7.0
201 7.0 16.0
202 8.0 16.0
203 7.0 15.0
204 8.0 15.0
205 23.0 9.0
206 22.0 24.0
207 18.0 9.0
208 18.0 10.0
209 16.0 14.0
210 16.0 15.0
211 9.0 16.0
212 20.0 2.0
213 10.0 3.0
214 11.0 3.0
215 13.0 7.0
216 2.0 10.0
217 3.0 10.0
218 12.0 4.0
219 18.0 13.0
220 19.0 13.0
221 9.0 15.0
222 12.0 3.0
223 13.0 16.0
224 14.0 16.0
225 11.0 0.0
226 18.0 14.0
227 18.0 15.0
228 10.0 0.0
229 9.0 3.0
230 1.0 10.0
231 11.0 4.0
232 6.0 15.0
233 12.0 0.0
234 21.0 9.0
235 25.0 9.0
236 25.0 10.0
237 8.0 14.0
238 20.0 5.0
239 12.0 6.0
240 24.0 4.0
241 14.0 9.0
242 14.0 10.0
243 12.0 13.0
244 21.0 3.0
245 23.0 8.0
246 23.0 4.0
247 2.0 11.0
248 22.0 6.0
249 22.0 9.0
250 21.0 12.0
251 20.0 13.0
252 4.0 10.0
253 4.0 11.0
254 11.0 2.0
255 4.0 12.0
256 23.0 12.0
257 23.0 13.0
258 11.0 8.0
259 25.0 12.0
260 15.0 10.0
261 8.0 2.0
262 13.0 2.0
263 20.0 11.0
264 21.0 11.0
265 8.0 5.0
266 8.0 8.0
267 14.0 3.0
268 16.0 16.0
269 15.0 9.0
270 6.0 16.0
271 22.0 25.0
272 21.0 13.0
273 9.0 6.0
274 17.0 9.0
275 13.0 12.0
276 25.0 11.0
277 24.0 8.0
278 20.0 7.0
279 22.0 0.0
280 22.0 1.0
281 18.0 20.0
282 19.0 20.0
283 13.0 13.0
284 14.0 12.0
285 11.0 7.0
286 20.0 12.0
287 24.0 3.0
288 21.0 15.0
289 12.0 8.0
290 22.0 10.0
291 22.0 11.0
292 23.0 10.0
293 16.0 11.0
294 20.0 8.0
295 14.0 15.0
296 17.0 8.0
297 18.0 8.0
298 19.0 10.0
299 20.0 10.0
300 20.0 1.0
301 21.0 1.0
302 19.0 9.0
303 20.0 9.0
304 17.0 10.0
305 19.0 11.0
306 19.0 12.0
307 19.0 2.0
308 21.0 0.0
309 21.0 10.0
310 9.0 14.0
311 20.0 4.0
312 19.0 5.0
313 17.0 15.0
314 20.0 6.0
315 20.0 3.0
316 21.0 16.0
317 22.0 15.0
318 21.0 4.0
319 19.0 14.0
320 23.0 2.0
321 24.0 2.0
322 17.0 7.0
323 19.0 8.0
324 20.0 18.0
325 23.0 6.0
326 19.0 4.0
327 17.0 14.0
328 10.0 13.0
329 23.0 14.0
330 24.0 14.0
331 23.0 15.0
332 26.0 13.0
333 12.0 26.0
334 12.0 28.0
335 4.0 8.0
336 6.0 8.0
337 12.0 24.0
338 4.0 6.0
339 4.0 4.0
340 14.0 24.0
341 14.0 26.0
342 2.0 8.0
343 6.0 4.0
344 6.0 10.0
345 24.0 0.0
346 6.0 12.0
347 4.0 16.0
348 4.0 14.0
349 0.0 8.0
350 0.0 10.0
351 6.0 6.0
352 16.0 20.0
353 16.0 26.0
354 16.0 28.0
355 14.0 28.0
356 8.0 24.0
357 8.0 28.0
358 0.0 4.0
359 0.0 0.0
360 4.0 0.0
361 4.0 24.0
362 32.0 0.0
358 359 4
356 361 4
356 357 4
353 354 2
349 358 4
349 350 2
345 362 8
344 346 2
343 351 2
342 349 2
341 355 2
341 353 2
340 341 2
339 358 4
339 360 4
339 343 2
338 351 2
338 339 2
337 356 4
337 340 2
336 344 2
336 351 2
335 342 2
335 338 2
335 336 2
333 341 2
333 337 2
333 334 2
329 331 1
329 330 1
321 345 2
320 321 1
313 327 1
311 326 1
311 315 1
311 318 1
305 306 1
302 323 1
302 303 1
301 308 1
300 301 1
299 303 1
299 309 1
298 305 1
298 302 1
298 299 1
296 322 1
296 297 1
294 303 1
290 292 1
290 309 1
290 291 1
288 317 1
288 316 1
287 321 1
286 306 1
281 352 2
281 282 1
280 301 1
279 308 1
279 345 2
279 280 1
275 284 1
275 283 1
274 304 1
274 296 1
270 347 2
266 336 2
264 291 1
264 309 1
263 305 1
263 299 1
263 286 1
263 264 1
260 269 1
259 276 1
127 147 1
126 344 2
126 137 1
126 129 1
126 127 1
125 256 1
125 259 1
125 142 1
124 276 1
124 141 1
124 125 1
123 134 1
122 288 1
121 160 1
121 251 1
121 319 1
121 122 1
120 258 1
120 131 1
119 295 1
119 223 1
118 283 1
118 190 1
118 119 1
117 155 1
116 131 1
116 134 1
116 129 1
115 147 1
115 123 1
114 134 1
114 129 1
114 127 1
114 115 1
113 152 1
113 277 1
112 325 1
112 136 1
112 245 1
112 113 1
111 241 1
111 117 1
110 289 1
110 120 1
110 111 1
109 134 1
108 120 1
108 116 1
108 109 1
107 257 1
107 161 1
107 272 1
106 291 1
106 256 1
106 250 1
106 107 1
105 275 1
104 109 1
104 105 1
103 173 1
103 158 1
102 304 1
102 172 1
102 293 1
102 103 1
101 115 1
100 237 1
100 147 1
100 101 1
99 211 1
98 221 1
98 150 1
98 99 1
97 213 1
97 231 1
97 168 1
96 229 1
96 195 1
96 167 1
96 97 1
95 258 1
95 131 1
94 130 1
94 266 1
94 95 1
93 150 1
93 171 1
92 93 1
92 98 1
91 243 1
91 118 1
91 93 1
90 119 1
90 92 1
90 91 1
89 223 1
89 90 1
88 99 1
88 92 1
88 89 1
87 95 1
87 285 1
87 162 1
86 94 1
86 200 1
86 273 1
86 87 1
85 242 1
85 111 1
84 108 1
84 110 1
84 104 1
84 85 1
82 277 1
82 235 1
82 83 1
81 249 1
81 245 1
81 136 1
80 294 1
80 135 1
80 234 1
80 81 1
79 83 1
79 235 1
79 183 1
78 183 1
77 83 1
76 77 1
76 79 1
76 78 1
75 78 1
74 183 1
74 276 1
74 179 1
73 179 1
72 78 1
72 74 1
72 73 1
71 72 1
71 75 1
70 77 1
69 70 1
69 76 1
69 75 1
68 75 1
67 69 1
67 68 1
66 67 1
66 70 1
65 66 1
64 68 1
64 71 1
63 271 1
62 64 1
61 71 1
61 62 1
60 62 1
29 31 1
29 30 1
28 29 1
27 31 1
27 28 1
26 27 1
25 30 1
25 28 1
24 63 1
23 281 1
23 26 1
22 23 1
19 26 1
19 22 1
19 20 1
18 28 1
18 26 1
16 18 1
16 25 1
16 17 1
15 17 1
15 19 1
15 18 1
14 20 1
14 15 1
1 21 1
1 4 1
1 3 1
1 2 1
4 63 1
4 39 1
4 5 1
5 24 1
5 21 1
6 24 1
6 17 1
6 14 1
6 7 1
7 206 1
7 63 1
8 11 1
8 10 1
8 9 1
9 21 1
11 13 1
11 12 1
30 353 2
30 340 2
31 352 2
32 281 1
32 36 1
32 33 1
33 40 1
34 42 1
34 40 1
34 38 1
34 35 1
35 37 1
36 42 1
36 41 1
36 40 1
37 316 1
37 122 1
37 38 1
38 43 1
40 324 1
41 45 1
41 44 1
42 45 1
42 43 1
43 227 1
43 47 1
44 352 2
44 46 1
45 47 1
45 46 1
46 268 1
47 268 1
47 313 1
48 53 1
48 52 1
48 51 1
48 49 1
49 128 1
49 50 1
50 55 1
50 53 1
52 58 1
52 64 1
52 60 1
53 54 1
53 58 1
54 57 1
54 59 1
54 55 1
55 56 1
56 362 8
56 57 1
57 65 1
58 68 1
58 59 1
59 67 1
59 65 1
129 130 1
130 137 1
130 131 1
132 346 2
132 348 2
132 232 1
132 133 1
133 203 1
133 237 1
135 181 1
135 278 1
135 136 1
136 248 1
137 266 1
138 139 1
139 296 1
139 187 1
139 154 1
140 277 1
140 235 1
140 205 1
140 141 1
141 236 1
141 292 1
142 330 1
142 257 1
143 159 1
143 218 1
143 144 1
144 170 1
144 156 1
144 169 1
145 156 1
145 170 1
145 197 1
145 146 1
146 155 1
147 346 2
148 261 1
148 191 1
148 149 1
149 186 1
149 178 1
149 165 1
150 328 1
150 310 1
151 240 1
151 196 1
151 152 1
152 325 1
153 154 1
154 269 1
154 155 1
155 241 1
156 159 1
156 157 1
158 284 2
158 209 2
158 293 1
159 267 1
159 198 1
160 288 1
160 272 1
160 161 1
161 329 1
161 317 1
162 273 1
162 168 1
163 166 1
163 164 1
164 254 1
164 222 1
164 262 1
165 261 1
165 229 1
165 182 1
166 254 1
166 186 1
166 225 1
167 273 1
167 265 1
167 168 1
169 239 1
169 218 1
170 239 1
170 215 1
172 305 1
172 208 1
172 173 1
173 306 1
173 219 1
174 247 1
174 217 1
174 253 1
174 175 1
176 318 1
176 246 1
176 184 1
176 177 1
177 180 1
177 196 1
177 248 1
178 228 1
178 191 1
179 332 1
179 259 1
180 318 1
180 238 1
180 181 1
181 248 1
181 314 1
182 213 1
182 254 1
182 186 1
183 236 1
184 193 1
184 244 1
184 185 1
185 287 1
185 246 1
185 320 1
186 228 1
187 274 1
187 269 1
187 188 1
188 304 1
188 293 1
188 260 1
189 284 1
189 283 1
189 190 1
190 209 2
190 295 1
191 360 4
192 244 1
192 301 1
192 212 1
192 193 1
193 280 1
193 320 1
194 261 1
194 229 1
194 195 1
195 343 2
195 265 1
196 325 1
196 246 1
199 351 2
199 273 1
199 265 1
199 200 1
200 266 1
201 270 1
201 203 1
201 202 1
202 356 8
202 211 1
202 204 1
203 232 1
203 204 1
205 292 1
205 249 1
205 245 1
207 297 1
207 302 1
207 274 1
207 208 1
208 298 1
208 304 1
209 327 1
209 210 1
210 268 1
210 313 1
211 221 1
212 315 1
212 307 1
212 300 1
213 229 1
213 214 1
214 254 1
214 231 1
214 222 1
216 342 2
216 247 1
216 230 1
216 217 1
217 252 1
218 222 1
218 231 1
219 226 1
219 220 1
220 319 1
220 306 1
220 251 1
223 224 1
224 268 2
224 295 1
225 228 1
225 233 1
226 319 1
226 327 1
226 227 1
227 313 1
232 270 1
234 309 1
234 303 1
234 249 1
235 236 1
236 276 1
238 314 1
238 312 1
238 311 1
240 246 1
240 287 1
241 269 1
241 242 1
242 284 2
242 260 1
243 283 1
244 318 1
244 315 1
245 277 1
248 325 1
249 290 1
250 272 1
250 286 1
250 264 1
251 286 1
251 272 1
252 335 2
252 344 2
252 253 1
253 255 1
255 346 2
256 257 1
257 329 1
1
29 92 3 1 2 3
501
1 3 1321 248 0.9919093219763819 0.05469811946489996 0
28 168 0 169 2483722 194 2695548 219 2326972 244 1715112 269 1700089 295 1504354 320 1604356 345 1223302 370 947367 395 1009923 420 1006917 445 1286833 470 544287 496 488593 521 318577 546 342143 571 431461 596 375794 621 315105 646 216771 671 186011 697 89829 722 131664 747 98699 772 92117 797 92069 798 0
0
2 1 1374 282 0.994937298498042 0.13586970813349775 0
9 387 0 388 2619368 411 1488774 434 1942040 457 2116512 481 1320647 504 1868647 527 848745 528 0
1 1
3 3 1374 186 0.9946045886681354 0.08062258207123227 0
27 155 0 156 103167 181 92241 206 101207 231 224319 256 233052 281 391641 306 362217 331 505012 356 690224 381 751619 406 712549 431 556448 455 815279 480 1108713 505 1482655 530 1254296 555 1178404 580 1326029 605 1316752 630 1352891 655 1811067 680 2491969 705 2953250 730 2570846 755 3276265 756 0
1 1
4 2 544 283 0.9927345085163355 0.10148025764646877 0
10 277 0 278 1328774 303 912892 328 1979009 353 1102090 377 846377 402 594021 427 1033109 452 1143795 453 0
0
5 2 806 115 0.9974515820899242 0.091741060805708 0
38 28 0 29 1666679 54 1152020 79 2108136 104 1802830 129 1517220 153 959244 178 945681 203 707818 228 679782 253 599774 278 583617 303 808516 328 1468972 353 2995198 377 1845022 402 2588805 427 2160472 452 3816031 477 3353963 502 3242865 527 4156217 552 4227650 576 2621571 601 1655442 626 1050055 651 898177 676 493154 701 455705 726 396916 751 397031 776 383016 800 506111 825 780463 850 1892666 875 1566275 900 1557359 901 0
1 4
6 2 1145 156 0.9945556048378559 0.09308204178257304 0
35 41 0 42 389298 67 358359 93 303761 118 399905 143 299031 169 294732 194 412304 219 288677 245 313221 270 368487 295 464884 320 543477 346 775930 371 812403 396 938747 422 1038574 447 1198466 472 1528882 498 1866752 523 2495049 548 2187490 574 1515989 599 1190650 624 1791432 649 2529722 675 2576321 700 2721781 725 2794272 751 1670659 776 1534918 801 2941972 827 3958159 852 4672830 853 0
2 4 5
7 2 533 255 0.9848925290172239 0.13375448997143288 0
20 346 0 347 1008305 372 1195203 397 1761166 422 1611123 447 1567967 472 1669078 497 1574170 522 1350976 547 1266540 573 1375608 598 1716206 623 1339431 648 1136531 673 1341847 698 1672579 723 1682295 748 1872519 773 1730152 774 0
1 5
8 1 897 305 0.9822816502029269 0.07429850158518879 0
42 7 0 8 378993 33 640345 58 554301 83 1171180 108 1251002 132 1334208 157 1397158 182 1791418 207 2233774 232 1422097 257 1007277 282 1253563 307 1076471 332 1054068 357 1157193 381 1278078 406 1057150 431 939076 456 685408 481 435396 506 690429 531 588808 556 885011 581 882253 606 777843 630 901421 655 923318 680 1557772 705 997321 730 1588286 755 1208226 780 944379 805 910021 830 1320437 855 1062150 879 1154707 904 1059730 929 681370 954 842464 979 741110 980 0
0
9 2 1090 10 0.9814512786977856 0.1305675418036053 0
16 247 0 248 726017 274 786955 300 1336803 326 1179579 351 1413348 377 1718581 403 1670669 429 1089796 455 1171003 481 1257834 506 1185369 532 1210493 558 1681745 584 1689128 585 0
0
10 3 1171 91 0.9838712625807148 0.11356443460925159 0
32 180 0 181 1955268 206 1826785 231 1474151 256 2437268 280 1629176 305 870125 330 569961 355 410853 380 463407 405 443059 430 404383 454 411551 479 182195 504 167632 529 252952 554 325762 579 221789 604 384862 629 589158 653 981294 678 1454031 703 908495 728 636355 753 1053257 778 734356 803 1177550 827 1022624 852 671109 877 676661 902 456483 903 0
0
11 1 1280 67 0.9910797990384601 0.01152514501848575 0
10 545 0 546 1417181 570 1047297 593 1784883 617 1340868 641 1785834 665 1445473 688 756408 712 1161346 713 0
1 10
12 2 1098 22 0.9848504284976881 0.028668203164256476 0
13 486 0 487 566652 511 888890 536 1057879 561 1071148 585 985896 609 852834 634 554130 659 448380 683 889050 707 1800292 732 2113249 733 0
2 11 13
13 3 641 265 0.99083526742966 0.006537895457130438 0
9 497 0 498 3331681 524 1679521 550 1514962 576 1146615 602 721499 628 814899 654 590294 655 0
0
14 1 646 47 0.9849964035576185 0.07687921353010685 0
32 212 0 213 1721784 238 1743590 263 1276035 289 1659433 314 2602129 339 2368623 364 1673007 390 1625452 415 1018266 440 1119833 465 1530082 491 1014658 516 969280 541 758603 566 954288 592 1093431 617 978859 642 1138348 667 1332385 693 1719492 718 1151416 743 682667 768 476331 794 477840 819 250836 844 264711 869 243811 895 372276 920 303881 945 383627 946 0
0
15 1 504 40 0.9921075829940775 0.12729642705436825 0
15 489 0 490 2636698 515 2282170 540 1532310 565 1302986 590 3511066 615 1983574 640 1516616 665 1275715 690 1007664 715 371903 740 751819 765 993756 790 1288513 791 0
2 14 16
16 2 1224 343 0.9873444538028336 0.10159587045282899 0
23 439 0 440 2596922 465 2458692 489 3627948 513 2494671 538 2084297 563 1768690 587 1306422 611 860468 636 704060 661 950403 685 1825533 709 1707336 734 1459742 759 1069460 783 1175575 807 1117285 832 904097 857 829970 881 917180 905 1144800 930 869499 931 0
0
17 2 781 27 0.9897387426308093 0.01866443661038082 0
36 135 0 136 1947550 161 1595191 186 1976479 211 2012955 235 1235350 260 1561738 285 1326611 310 1737528 335 2523495 360 3390067 384 2194401 409 1826429 434 1642511 459 2311764 484 1871316 509 1778857 534 2105426 558 1981205 583 2115512 608 1653259 633 1192362 658 861149 683 755154 708 684279 732 526834 757 598323 782 779518 807 740147 832 492283 857 559746 881 1250520 906 1739520 931 2090037 956 2250679 957 0
0
18 3 967 171 0.9888067787551678 0.012854955400015494 0
30 7 0 8 316249 33 258452 58 197052 83 144400 108 151896 133 170593 158 240086 182 495269 207 375829 232 670218 257 579206 282 828540 307 1165167 332 2837215 357 2292300 382 1350022 407 1550545 432 1750030 457 1221368 482 729955 507 904358 531 1199768 556 1306466 581 1798291 606 2207041 631 1069361 656 1017705 681 1366037 682 0
1 17
19 1 511 160 0.9827793979350957 0.05319250791660967 0
30 257 0 258 637689 283 771919 307 756644 332 758805 356 683630 381 1215403 405 1155956 430 1360088 454 1085154 479 699083 503 765310 528 1234568 552 1395356 577 1676068 601 1519733 626 1793444 650 1972209 675 2017309 699 1758893 724 819151 748 771895 773 537305 797 376783 822 271850 846 262813 871 243647 895 279600 920 488983 921 0
1 18
20 2 700 332 0.9982234303858494 0.12800107951921966 0
17 474 0 475 490159 499 899552 523 1547201 547 1715431 572 1518025 596 2272603 620 2504889 644 1926951 668 1493180 692 975347 716 424649 741 391078 765 334770 789 297212 813 196745 814 0
0
21 3 1273 303 0.98849596146619 0.12501220671072377 0
32 100 0 101 2239018 126 2012278 150 2583141 175 2291244 199 1889372 224 1603181 248 969624 273 884894 297 500925 322 376552 347 309121 371 287825 396 225989 420 404642 445 301400 469 166319 494 201533 518 268647 543 242887 567 494161 592 462774 617 336912 641 280170 666 253036 690 286932 715 363275 739 443954 764 734939 788 695832 813 506741 814 0
1 20
22 2 564 352 0.9865025102161692 0.07798428950964117 0
35 188 0 189 862764 214 781458 239 670758 265 439272 290 641242 315 617179 341 910467 366 975417 391 955539 416 1196148 441 1296101 467 1025867 492 1549989 517 1284393 543 2183494 568 1393023 593 1503391 618 1121301 643 993025 669 692905 694 524661 719 567216 745 1220420 770 799916 795 1055562 820 1321860 845 1322547 871 2069353 896 1520475 921 1559514 947 1052417 972 1241049 997 1641437 998 0
2 20 21
23 2 1212 177 0.9889125840703158 0.09581228891537719 0
27 272 0 273 2694183 298 1807846 323 1388140 348 1619255 373 1232180 398 1501720 423 1369273 448 1440175 473 1254702 498 758206 523 574358 548 297332 573 286149 599 233769 624 211878 649 334641 674 415044 699 583145 724 420859 749 189363 774 112580 799 76411 824 72263 849 84559 874 106132 875 0
0
24 3 1309 57 0.9953766565187012 0.05761849769502917 0
16 42 0 43 1462870 68 874683 94 865144 119 483848 145 476170 170 492949 196 842425 221 789257 247 1541650 272 1075884 298 987295 323 1016913 349 1801165 374 4511546 375 0
1 23
25 3 886 23 0.9888444678451351 0.044106445001555035 0
25 116 0 117 1373359 141 1607831 166 1329571 190 513682 215 439472 239 547994 263 551135 288 528353 312 698427 337 723043 361 816721 385 1010479 410 909525 434 1313956 459 2239117 483 2308731 508 1976842 532 1812084 556 1924981 581 1073944 605 1040155 630 1045048 654 809366 655 0
1 24
26 3 519 13 0.9888629368129256 0.09480338766106071 0
43 3 0 4 1575964 29 2379248 54 2198810 79 2418643 103 2474363 128 2684420 153 2577860 178 3546837 203 1963982 228 635611 253 790232 277 432897 302 274659 327 244141 352 145472 377 279279 402 408666 426 393914 451 198529 476 126867 501 213764 526 183131 551 137390 576 75248 600 126727 625 179401 650 342937 675 352141 700 429558 725 347220 749 225289 774 240380 799 285622 824 363943 849 293715 874 228427 899 261075 923 208838 948 483115 973 409863 998 691985 999 0
0
27 2 1388 53 0.9878194399489937 0.11545697442520765 0
14 565 0 566 1969627 591 2137295 616 2010016 642 1451450 667 1728867 692 2327641 717 1354973 742 1461401 767 1021984 793 645188 818 384855 843 623413 844 0
0
28 2 1003 348 0.9936251747012453 0.07809067981856659 0
21 22 0 23 2377398 48 1852451 73 1495439 99 1494154 124 1443126 149 1339102 174 1269464 200 1970935 225 3600394 250 2598793 275 1894442 300 2138997 326 1142610 351 1710302 376 1339086 401 1350890 427 1360320 452 987487 477 921216 478 0
0
29 2 553 195 0.9863746263831206 0.08174214889792338 0
32 17 0 18 169991 43 161671 68 143577 92 214902 117 278956 142 292899 167 293557 192 253453 217 473054 241 647368 266 290423 291 691541 316 593247 341 1130833 366 1488990 390 1051149 415 1066573 440 1523303 465 2374984 490 1931523 515 1340090 539 1193140 564 807044 589 769964 614 1341027 639 1324142 664 1380622 688 987661 713 471421 738 632816 739 0
1 28
30 1 723 179 0.9935011814374982 0.06852920481265959 0
9 102 0 103 1474255 126 1612695 149 1385349 172 1829494 195 1452982 218 1882022 241 2557011 242 0
0
31 3 1063 234 0.9821351804637924 0.0952733692958089 0
36 79 0 80 552847 105 1473689 131 2547115 156 2089964 181 2475915 207 1208774 232 1660077 257 1048092 282 1603932 308 1149353 333 1418938 358 1529503 384 1070802 409 780519 434 851363 460 309125 485 244626 510 148900 535 99310 561 225515 586 226566 611 171048 637 299766 662 221030 687 229538 713 194923 738 166603 763 145029 788 146876 814 114429 839 99145 864 85899 890 96876 915 117821 916 0
0
32 1 1309 332 0.9870487444001337 0.05541265698701991 0
40 58 0 59 1442658 84 1493032 108 1068238 133 1360616 158 814498 182 585141 207 532986 232 444125 256 598087 281 542351 305 400487 330 402908 355 393754 379 939392 404 997882 429 1013828 453 1397485 478 3268288 503 5589547 527 2934332 552 1874133 577 1748073 601 1590476 626 1733781 651 2331816 675 1052650 700 1309318 725 2715822 749 1791926 774 1648596 798 1984689 823 1438375 848 2172052 872 1934779 897 1995620 922 1881740 946 1580803 971 1804131 972 0
0
33 1 559 350 0.984409831583244 0.06817537691107449 0
18 0 0 1 2161350 25 3092435 50 2459436 74 2247291 98 1718702 122 1095352 147 735064 171 688380 195 941834 219 1295293 244 981759 268 647991 292 399650 316 451560 341 342955 365 196729 366 0
0
34 3 1009 177 0.9969050663810733 0.019694710490103906 0
33 139 0 140 2581847 165 3063701 189 1831859 214 2415974 238 1454594 263 608486 288 427870 312 292626 337 290561 361 257783 386 275185 411 226779 435 310924 460 405373 484 437084 509 585201 534 725544 558 563097 583 470856 607 366614 632 304887 657 187303 681 254376 706 489286 730 618645 755 534063 780 470671 804 332784 829 379765 853 303862 878 332107 879 0
1 33
35 2 1085 142 0.9950826542654734 0.025342221689382802 0
13 623 0 624 1210449 649 1782804 674 1574457 698 3285955 723 1680764 748 689999 773 774511 798 885945 822 799323 847 553751 872 395338 873 0
0
36 2 1272 13 0.9978897276635222 0.046238900663034925 0
41 45 0 46 44086 71 109100 96 92236 121 129260 146 263382 172 218332 197 234584 222 220097 247 264453 272 383974 297 480821 322 497666 347 534994 372 564898 397 411004 423 545620 448 296099 473 337343 498 334618 523 230511 548 484984 573 659696 598 857521 623 615838 649 699636 674 758239 699 1572205 724 3570096 749 2429056 774 2350990 799 2100764 824 642248 849 733495 874 825398 900 1714890 925 2587903 950 1916253 975 1400486 1000 1729006 1001 0
1 35
37 1 1151 249 0.9985948325953041 0.008082371792833392 0
31 119 0 120 2636843 145 5344090 170 4888941 195 4161102 220 1895225 245 850356 270 852279 295 1216525 320 947203 345 786169 370 578156 395 330353 420 577927 445 796102 471 1306790 496 1078059 521 906495 546 656052 571 573531 596 373270 621 258822 646 245339 671 185833 696 134312 721 173481 746 267302 771 446592 796 727312 821 734024 822 0
0
38 2 920 49 0.9872996837016935 0.1018462642472276 0
27 191 0 192 804490 217 827257 241 627591 266 560402 291 956408 316 588822 341 467335 365 659648 390 733558 415 618482 439 551393 464 1199464 489 1088466 514 1349507 539 1786410 563 2413584 588 2556332 613 1437051 637 1457542 662 1420758 687 1638150 712 949003 737 1214696 761 1198309 786 824260 787 0
1 37
39 1 868 294 0.9883774319021601 0.10672435422979476 0
31 128 0 129 536153 154 379972 179 266796 204 296472 229 268932 254 324539 279 303617 304 197389 329 244431 354 239817 379 191903 404 145311 429 174562 454 242692 479 297169 503 433109 528 708808 553 750460 578 1157548 603 1038597 628 1723035 653 2827745 678 2758125 703 3069267 728 2400485 753 1558643 778 1066888 803 1973366 828 1259319 829 0
0
40 2 999 146 0.9902565771072878 0.016547144722049368 0
25 404 0 405 763999 430 1361016 456 2066730 481 1604991 507 1739596 532 1289693 557 1213282 583 982554 608 1314124 634 1371278 659 1243436 685 1547336 710 2942967 735 3582155 761 1495532 786 1963491 812 1652109 837 3176527 862 3162840 888 2115336 913 2344131 939 1581227 964 909521 965 0
1 39
41 3 1407 358 0.988296971760715 0.09410905283029569 0
