700
371 586
206 303 1
208 273 1
208 271 1
209 312 1
209 210 1
211 311 1
211 212 1
212 289 1
213 226 1
213 289 1
213 214 1
214 266 1
214 227 1
215 294 1
215 216 1
216 343 2
217 276 2
217 219 1
217 218 1
218 225 1
219 225 1
219 220 1
220 354 2
220 241 1
221 327 4
221 309 1
221 222 1
222 237 1
223 232 1
223 244 1
223 224 1
224 286 1
224 258 1
224 235 1
225 241 1
225 234 1
226 283 1
226 290 1
226 227 1
227 284 1
228 229 1
231 262 1
231 244 1
231 232 1
232 276 1
232 235 1
233 292 2
235 260 1
236 277 1
237 330 1
237 329 1
237 309 1
238 282 1
239 358 2
239 300 1
241 242 1
243 269 2
243 295 1
244 267 1
245 255 1
245 252 1
245 246 1
246 259 1
247 258 1
247 248 1
248 345 2
248 291 1
249 250 1
250 295 1
250 301 1
250 263 1
251 310 1
251 281 1
252 256 1
252 262 1
252 259 1
253 269 2
253 254 1
254 312 1
255 352 2
255 256 1
256 267 1
257 306 1
258 291 1
260 276 1
261 300 1
262 267 1
263 302 1
265 305 1
265 266 1
267 353 2
268 298 1
268 277 1
269 314 1
270 271 1
271 272 1
271 298 1
272 304 1
272 273 1
273 306 1
274 322 1
274 307 1
274 278 1
274 275 1
275 316 1
275 323 1
275 308 1
278 320 1
278 293 1
278 319 1
280 350 4
280 369 4
281 340 2
281 337 2
282 339 4
282 359 2
283 313 1
283 284 1
284 314 1
286 346 2
286 291 1
289 311 1
289 290 1
292 344 2
292 319 1
292 293 1
293 307 1
301 302 1
303 305 1
307 308 1
308 321 1
309 328 1
310 334 2
310 338 2
313 314 1
316 321 1
316 317 1
317 341 2
317 323 1
317 325 1
321 369 4
321 342 2
322 323 1
323 324 1
324 325 1
325 327 1
326 327 1
327 364 2
334 357 2
334 337 2
334 335 2
335 349 2
335 336 2
336 337 2
339 365 4
340 351 2
341 364 2
341 360 2
341 342 2
342 363 2
343 348 2
345 347 4
345 346 2
346 350 2
348 366 4
350 354 2
352 353 2
354 355 2
359 362 2
360 363 2
360 361 2
361 364 2
362 365 4
363 368 4
366 367 4
367 371 4
368 370 4
368 369 4
1
353 77 3 1 2 3
501
1 3 1469 291
21 181 0 182 946084 206 502947 231 510745 255 398167 280 287354 304 510763 329 973061 353 759582 378 643971 402 760562 426 1651905 451 1329102 475 967364 500 1133171 524 614354 549 834143 573 1153148 598 2118477 622 1461875 623 0
0
2 1 1230 267
20 75 0 76 2056802 102 2868190 127 1814640 153 1565681 178 1049850 204 1633886 229 1759435 255 1531805 280 1663638 306 1752359 331 2298123 357 1505053 382 2683694 408 2397720 433 1735117 459 2197194 484 1867093 510 1844460 511 0
1 1
3 1 692 294
24 31 0 32 211975 57 310570 82 139847 107 148319 133 187593 158 164594 183 239587 208 277037 233 351615 258 617435 283 1486319 309 1539654 334 1195379 359 2076894 384 2980756 409 4043060 434 2620846 459 3377518 485 2607714 510 3411619 535 1795276 560 1216896 561 0
0
4 2 985 245
22 172 0 173 1408885 198 1431999 224 1426902 249 1413411 275 1371671 300 1405859 326 860851 351 858005 377 1511394 402 1231732 428 1143517 453 1132955 479 1678012 504 1641602 530 1461392 555 1349297 581 1549614 606 1224283 632 1332567 657 2023451 658 0
1 3
5 3 638 333
10 398 0 399 1063121 423 2115812 448 2703714 472 2180479 497 1387571 521 2507213 546 742033 570 831100 571 0
0
6 3 1330 213
9 109 0 110 1496486 135 1493735 161 1232090 187 1452120 212 1252943 237 1136426 263 828013 264 0
2 7 5
7 3 732 162
8 165 0 166 2361217 189 1219936 212 957322 235 954684 258 638535 281 667473 282 0
0
8 2 1434 186
16 39 0 40 1285267 65 790428 91 785660 116 1205095 142 830355 167 998950 193 1373058 218 1728067 244 1200597 269 724631 295 972623 320 1413616 346 882598 371 830118 372 0
0
9 2 1197 171
27 73 0 74 794893 98 1405806 123 1742195 147 1823048 172 1232034 196 1812744 221 1621352 245 1096404 270 1176050 294 1627415 319 1957727 343 1486356 367 1827596 392 1435412 416 1593944 441 1405294 465 1522519 490 1793066 514 2051999 539 1876143 563 2142184 588 3402811 612 3123466 637 2946213 661 3587464 662 0
1 8
10 3 1477 26
13 318 0 319 833291 344 651531 369 693760 394 471913 419 969437 443 1244204 468 943027 493 1422217 518 1729178 543 1679175 568 1310562 569 0
0
11 2 1486 51
12 206 0 207 1292799 231 941260 256 1242284 280 1406201 305 1081063 329 976212 354 1216576 378 818530 403 796216 427 1732545 428 0
0
12 3 1251 72
27 47 0 48 1413726 73 1473895 98 889317 123 1391529 149 681349 174 778872 199 385520 224 317182 249 293527 275 309051 300 468003 325 275907 350 335882 375 313414 400 451085 425 627328 451 960428 476 751877 501 1020963 526 1121667 551 1583852 577 2873313 602 1980505 627 2234802 652 3177587 653 0
1 11
13 2 1374 222
27 0 0 1 575401 26 1830246 51 1485595 76 1182272 101 936536 126 1884675 151 1171816 176 1730920 201 2721159 226 1992925 251 1877558 276 1838611 301 990244 325 1609627 350 1320164 375 993709 400 1346551 425 579516 450 1049538 475 1312971 500 1078328 525 1011303 550 870192 575 776745 600 631879 601 0
0
14 1 980 239
17 256 0 257 1157463 281 759470 306 760058 331 1634062 355 2083596 379 2847471 404 2202466 429 1592522 453 2113569 477 1905107 502 2121549 527 2144287 551 1609003 575 1468197 600 2069460 601 0
1 13
15 3 1276 244
22 101 0 102 1429210 126 1901026 151 1853632 175 2107103 199 1605738 224 2006355 248 1862866 272 2063767 297 2134910 321 2303672 345 2519461 369 1774496 394 1711286 418 887718 442 626430 467 445784 491 526769 515 637327 540 569389 564 568476 565 0
1 13
16 3 648 8
22 34 0 35 490826 60 466742 85 432167 111 529234 136 664382 161 425939 186 602113 211 834094 237 886608 262 994271 287 966043 312 1915048 338 2876115 363 3584485 388 2999843 413 3606595 438 2814866 464 2474991 489 2180353 514 2753938 515 0
0
17 1 1154 166
21 211 0 212 931814 237 1664995 263 2331780 288 1927166 314 1571958 339 1258107 364 1821476 390 1658932 415 1850021 441 1797391 466 1608252 491 1558055 517 849458 542 602929 567 570548 593 531677 618 713266 644 813902 669 677486 670 0
1 16
18 1 515 78
13 379 0 380 1050439 406 1840681 432 2145492 457 1857156 483 2117709 509 2388490 535 1666890 561 1546529 586 2086985 612 1510340 638 1497809 639 0
0
19 2 767 302
21 220 0 221 726864 246 1240486 271 1885339 296 1823125 321 2496130 346 2426050 371 1480536 396 966339 421 979391 445 1097048 470 1060046 495 1977205 520 2013502 545 2584111 570 2501162 595 2272931 620 2563146 645 2029673 670 2669719 671 0
0
20 1 1104 238
29 24 0 25 3558754 50 3351728 74 2576753 99 1747949 124 1006786 148 1505154 173 1189361 198 1587464 222 1080218 247 694029 272 716867 296 1062548 321 2086792 345 1193584 370 1095907 395 1439024 419 1837162 444 2067681 469 1180920 493 1040017 518 806336 543 1305626 567 762843 592 919475 617 914378 641 2081954 666 1582483 667 0
0
21 1 1159 172
27 19 0 20 553902 45 878568 70 517873 95 488274 119 652274 144 826957 169 860010 194 425508 219 433573 243 936050 268 679016 293 826115 318 942030 343 1063349 368 1293556 393 1277609 417 1632325 442 1599311 467 943127 492 1077487 517 1500865 541 1337135 566 1277017 591 960650 616 492341 617 0
0
22 3 662 85
26 3 0 4 1284153 29 1626068 54 1382095 80 1310516 105 1672894 130 1262772 155 1600372 180 1771559 205 1705202 231 1770470 256 1351730 281 1449937 306 1252546 331 954115 356 975343 382 799434 407 831036 432 779916 457 508268 482 498186 507 419870 533 490165 558 379341 583 337392 584 0
1 21
23 3 837 168
15 56 0 57 712270 81 1145876 106 1603101 131 1824489 155 1497942 179 1724902 204 2427608 229 2143237 253 1400419 277 1141214 302 857154 327 529424 351 620119 352 0
0
24 3 596 101
30 32 0 33 599605 58 765855 82 1262135 107 943594 131 885649 156 739995 180 777989 205 661408 229 993621 254 1120866 279 899421 303 1411628 328 944709 352 644352 377 1423743 401 1230768 426 1063151 450 1077211 475 1571531 500 1552396 524 1648508 549 1487916 573 889495 598 717705 622 840442 647 648126 671 444533 696 883164 697 0
1 23
25 3 898 348
8 340 0 341 2670008 368 1436762 394 1251597 421 1595540 447 1340798 474 2278015 475 0
0
26 2 1481 5
16 298 0 299 1234383 324 1094518 349 2252040 374 1811469 399 1812775 424 2418363 449 1655625 475 2195767 500 1564506 525 1096234 550 808845 575 1118165 600 935059 625 1467566 626 0
1 25
27 1 910 29
9 5 0 6 2143838 31 1467780 57 1432488 83 1645660 108 1179855 133 872387 159 968637 160 0
1 25
28 2 681 327
18 34 0 35 585745 59 704803 84 948054 108 607763 132 436051 156 369390 181 543090 205 402792 229 787459 253 839962 278 780725 302 817653 326 624205 350 1314300 375 2047995 399 2357831 400 0
0
29 1 824 27
10 376 0 377 1257441 402 1098583 428 875714 453 1391434 479 1187211 504 1524033 530 1409122 555 853563 556 0
2 30 28
30 1 657 139
15 360 0 361 780656 386 1189523 411 934494 436 1338216 461 1246120 486 2009363 511 2213787 536 2157405 561 1435846 586 2556124 611 2136816 636 2440208 661 2097588 662 0
0
31 1 673 299
26 74 0 75 1172402 100 1434630 125 1874574 150 2621622 175 2557023 200 2045695 224 1198407 249 1338805 274 1181203 299 757797 324 853732 349 1583184 374 1300838 399 992486 424 838338 449 1757424 474 1825439 499 1689367 523 1574565 548 1866476 573 1974125 598 1579086 623 1718432 648 1618380 649 0
0
32 3 1208 222
24 132 0 133 1647328 158 951111 182 1060404 207 1334744 231 2037219 256 1925269 281 1416230 305 3401331 330 3836168 355 3437764 379 2443027 404 3426951 428 2986675 453 1285113 478 641388 502 614061 527 453389 552 417573 576 228739 601 241550 625 238425 650 295713 651 0
0
33 2 1256 133
11 308 0 309 1212045 335 1240651 360 1137578 385 1394196 411 1055147 437 1599756 462 1545541 487 2976990 513 3000467 514 0
0
34 1 1285 362
19 16 0 17 3884543 42 3076778 68 2367004 93 3227904 119 2060833 144 1427861 170 850747 195 636262 221 617556 246 603936 271 736590 297 999815 322 998757 348 896621 373 1215162 399 611456 424 410924 425 0
1 33
35 1 1041 181
23 86 0 87 2086881 111 1402846 136 868687 161 1252540 185 1942630 209 1894093 234 2048742 259 2912444 283 3108646 307 1976658 332 1556974 357 1235536 381 1122196 405 2225019 430 2168855 455 1826932 479 1374483 503 1606545 528 1101867 553 2130594 577 2682327 578 0
2 34 33
36 1 594 282
15 169 0 170 1327587 195 1305768 220 1218965 245 756621 269 928088 294 954369 319 912731 344 810476 369 931853 393 1626659 418 3039438 443 3599485 468 3898643 469 0
0
37 1 1487 171
31 3 0 4 249592 29 222080 54 238761 79 195703 103 178542 128 338747 153 398523 178 381800 203 492266 228 440040 253 632054 277 507865 302 500717 327 418557 352 595048 377 460890 402 583583 427 632810 451 970599 476 1052403 501 765705 526 1365308 551 1648504 576 1221402 601 1180139 625 1765811 650 2622490 675 1616902 700 2176088 701 0
1 36
38 3 808 316
18 303 0 304 2974236 329 2690315 355 2946093 380 1511450 405 1768145 430 2494955 456 1823929 481 1760324 506 2083193 531 2873143 557 2298834 582 1109969 607 616391 632 645832 658 615595 683 257549 684 0
0
39 3 777 173
17 351 0 352 1068337 377 834034 401 1122199 426 1354362 450 2307314 475 2329891 499 1938494 524 1415866 549 1086867 573 1082458 598 1999231 622 1801143 647 1217349 671 1221402 696 871488 697 0
1 38
40 2 1141 51
11 120 0 121 1091385 145 1476539 169 1203645 194 1896843 218 1495473 242 1280923 267 1648620 291 1174276 315 1079520 316 0
0
41 3 1407 345
7 395 0 396 1041623 422 1141439 447 756691 473 1401105 499 903744 500 0
1 40
42 2 916 9
21 37 0 38 1133362 64 1486437 89 1266729 115 962147 140 1143451 166 518220 191 703480 217 870445 242 1625918 268 1444064 294 2368412 319 1616957 345 1156688 370 873835 396 834763 421 1233742 447 840195 472 1778779 498 1108878 499 0
1 40
43 1 568 41
20 271 0 272 428235 296 513016 321 471665 345 350296 370 302066 394 253294 418 310180 443 369177 467 802704 492 1267720 516 1225046 541 720861 565 719485 589 2051326 614 3354327 638 4473421 663 3296939 687 2227924 688 0
1 41
44 3 567 209
13 187 0 188 248303 214 322616 240 217813 265 391732 291 379795 317 415856 343 837638 369 1421138 394 1566448 420 1986814 446 1497032 447 0
0
45 3 1128 31
21 78 0 79 281829 104 246777 128 172506 153 144398 178 170589 203 146679 227 289258 252 323308 277 539923 301 974848 326 1253166 351 1327180 376 806037 400 799722 425 1312715 450 2101229 475 2293880 499 3211701 524 3302978 525 0
1 44
46 1 936 322
21 64 0 65 2087233 90 2134478 115 1161400 141 979023 166 769734 191 895312 216 1320146 241 1257964 266 1255768 291 853331 317 1201446 342 1496941 367 861358 392 910694 417 1355031 443 1447202 468 1722779 493 1207718 518 1525297 519 0
2 45 44
47 2 547 9
30 4 0 5 451165 30 332702 56 307734 81 302584 106 334328 131 694364 157 1019515 182 747834 207 910697 233 767177 258 770192 283 1143268 309 959560 334 1079930 359 1135546 384 689646 410 704263 435 681466 460 869173 486 505633 511 875555 536 959810 562 936489 587 1701724 612 1971130 637 2833012 663 3495088 688 3242266 689 0
0
48 3 1059 143
17 203 0 204 681586 230 452441 255 685652 281 933161 307 932797 333 821174 358 1673410 384 3065813 410 2370590 435 2539059 461 2100657 487 1732601 513 2737484 538 2791424 564 2115792 565 0
0
49 3 1466 169
19 304 0 305 624870 330 655546 354 604568 379 706217 403 871483 428 2407007 453 2392405 477 2216972 502 2266662 527 1716773 551 1547457 576 2398677 601 2632004 625 2423808 650 2173924 674 2160460 699 2735311 700 0
1 48
50 2 501 312
7 245 0 246 1209372 271 1027849 295 1570605 320 1785538 345 1575635 346 0
0
51 3 674 217
24 89 0 90 3017221 115 2421526 140 1926611 164 1117501 189 496099 214 485402 239 304736 263 468883 288 539767 313 498696 338 494361 362 628332 387 322436 412 386696 437 428158 461 250337 486 241754 511 239913 536 281012 560 276049 585 306148 610 341980 611 0
1 50
52 1 1444 343
24 92 0 93 1560752 118 1561552 142 2109014 167 2466875 192 2249985 216 2729936 241 1259210 266 1693237 290 1877643 315 1704398 340 979204 364 1233405 389 1413285 414 1896643 438 2567165 463 2402089 488 2477357 512 1585613 537 2123987 562 2072235 586 2317823 611 2010362 612 0
1 50
53 1 1158 202
10 307 0 308 2636121 333 1637953 358 1374114 383 1740338 407 1911694 432 2094650 457 1454339 482 2011473 483 0
0
54 1 1178 228
24 8 0 9 1903580 34 2085728 59 1990592 84 2147081 110 1736749 135 1343754 160 1535001 185 1575203 210 1904906 235 1816503 260 2422703 286 1903575 311 1659016 336 1432695 361 1192944 386 1504113 411 1031929 436 924474 462 938982 487 876143 512 967926 537 1602446 538 0
1 53
55 1 963 302
12 333 0 334 892385 359 891206 383 805499 408 776326 432 984669 457 1509434 481 2353862 506 2696787 530 2572530 555 2390738 556 0
0
56 1 1072 268
15 120 0 121 3847039 147 2796886 173 1520015 199 1358035 224 2118829 250 2292283 276 1525293 302 1781453 328 1222200 353 1060893 379 1096475 405 1024239 431 1052879 432 0
0
57 1 942 205
24 4 0 5 1865353 30 2420785 55 3436938 80 3420241 104 3081003 129 1804274 154 2054751 179 1462765 204 861382 229 716436 254 784076 278 762885 303 668447 328 724320 353 580944 378 1081176 403 898761 428 1076602 452 752205 477 640338 502 507028 527 746549 528 0
0
58 2 946 344
17 233 0 234 4192983 259 3302207 284 2030887 309 2311624 334 2710347 359 2285370 384 1336069 409 743972 433 690992 458 439588 483 355012 508 215083 533 244466 558 205331 583 230336 584 0
0
59 2 1414 44
24 13 0 14 974038 39 852352 64 888684 88 824896 113 725423 138 1223864 163 2238112 188 2419973 212 989799 237 945736 262 626364 287 651640 312 893705 337 1142639 361 657886 386 818880 411 984132 436 1353945 461 1599049 485 1602070 510 1402234 535 4525003 536 0
1 58
60 3 1331 112
13 439 0 440 534279 464 401266 489 318891 513 615468 538 863435 562 952915 586 1280914 611 1060562 635 2315104 660 1897692 684 869064 685 0
0
61 3 1317 315
18 148 0 149 910085 174 1217972 199 1174520 224 1230746 250 1106916 275 1504619 300 1359245 325 2165544 350 1675980 375 2175059 400 2149496 425 2574372 451 3161554 476 2566500 501 2341760 526 2636104 527 0
0
62 3 725 106
7 477 0 478 1601982 505 1389618 533 1485914 560 1843707 587 1115775 588 0
0
63 3 1210 220
9 391 0 392 804178 415 1312605 439 1192350 463 1105397 486 1397153 509 1694149 533 2867467 534 0
0
64 2 563 291
10 30 0 31 1440062 57 1699887 83 2556356 109 2336292 134 2069445 160 1691851 186 2006951 212 1613435 213 0
1 63
65 3 1376 316
8 50 0 51 1358204 74 1479633 97 1679177 119 816383 142 867346 165 1075858 166 0
0
66 3 970 266
7 145 0 146 1621919 172 1189062 197 711101 223 711043 249 680802 250 0
1 65
67 1 996 148
7 242 0 243 919728 269 844135 295 828278 321 1152667 347 1294624 348 0
1 65
68 1 1178 306
20 39 0 40 2090656 65 2353892 90 1652182 115 2916954 140 2078458 165 1163198 190 975053 215 435329 240 695286 265 802500 290 709776 315 586095 340 521692 365 397251 390 529282 415 756210 440 1082343 465 1367138 466 0
1 67
69 3 731 335
7 268 0 269 2535087 296 1710423 323 1767742 351 1589090 378 2070998 379 0
0
70 1 1018 174
21 198 0 199 480127 225 420390 250 665185 276 430995 301 813535 327 528637 352 554095 378 653373 403 688056 429 1026028 455 1375169 480 1711203 506 1742389 531 1297865 557 1311937 582 2312623 608 1950737 633 2101073 659 2221947 660 0
1 69
71 1 1454 106
10 66 0 67 729873 91 696106 114 1396353 138 870356 162 851336 186 1270628 209 1636733 233 1366443 234 0
2 70 69
72 2 1240 137
10 79 0 80 1305648 105 1758735 131 1079017 156 1262712 181 852442 206 886349 232 689275 257 618267 258 0
2 71 70
73 3 1008 228
10 512 0 513 1526974 539 1619205 565 1638381 591 1487029 618 1920728 644 1236410 670 1089118 696 561750 697 0
0
74 1 853 134
28 6 0 7 2483980 32 2789833 58 2109027 83 1561501 108 1122774 134 1565048 159 1066608 185 1380847 210 926145 235 838359 261 1079963 286 968310 311 828157 337 605675 362 477475 387 491369 413 560194 438 352913 463 320091 489 375413 514 560986 540 730970 565 653591 590 1110086 616 751361 641 531684 642 0
1 73
75 1 1080 204
18 175 0 176 1008861 201 954435 225 880944 250 874965 275 1029742 299 1641983 324 1169446 349 1224092 373 2245239 398 2449739 423 2048877 447 884625 472 1314137 497 1984591 521 2386053 546 1375660 547 0
1 73
76 2 1126 40
18 153 0 154 125541 179 154370 205 148213 230 103528 255 207683 281 359174 306 371957 331 310406 357 1134816 382 1354838 407 2200557 433 2089462 458 1224096 483 2090359 509 1591802 534 1299068 535 0
0
77 2 858 143
15 76 0 77 322551 103 211672 129 217897 155 436718 181 667620 207 696128 233 1188493 258 1164128 284 833149 310 757281 336 1267403 362 2283010 388 2603380 389 0
1 76
78 3 1168 275
11 126 0 127 640895 153 628044 179 1339526 205 1532596 231 1639354 258 2120196 284 788353 310 640978 336 789589 337 0
0
79 2 1416 307
13 182 0 183 513636 207 1031503 232 1359615 257 1064128 281 852825 305 1377543 330 2841849 355 3141598 379 2713685 403 2434289 428 2205244 429 0
1 78
80 3 818 231
29 12 0 13 57283 38 71357 63 70359 88 110775 113 113380 138 360928 163 601336 188 1234857 213 1458545 238 803351 263 933479 288 1315879 313 1207436 339 1411820 364 1192137 389 674317 414 726806 439 1360297 464 1433966 489 1175757 514 1199912 539 1278638 564 1519991 589 1347847 614 1292542 639 1479214 664 2200345 665 0
0
81 1 585 335
21 199 0 200 2166797 226 2378400 251 4195538 277 2196566 302 2342962 328 2073379 353 1699385 379 1127738 404 1581594 430 1900408 456 1082164 481 608692 507 468924 532 418119 558 296791 583 364624 609 160379 634 136789 660 153160 661 0
1 80
82 3 843 315
12 4 0 5 294023 29 533413 54 516769 78 481743 102 535413 127 986386 151 1363316 175 734451 200 1049242 224 2337249 225 0
0
83 3 971 33
27 10 0 11 387723 36 354923 61 361966 86 617295 111 447305 137 234235 162 308880 187 675469 212 1175674 237 1522600 262 2931603 287 4657318 313 1411680 338 1541233 363 1882798 388 1831947 413 3041139 438 2790693 463 2415934 488 3108765 513 1768731 539 1848665 564 2385529 589 1350567 614 1502892 615 0
0
84 2 781 140
8 520 0 521 1728103 548 2328874 575 2814379 602 916392 629 545455 656 439913 657 0
0
85 3 1120 248
24 167 0 168 2033472 193 1845323 217 1725490 242 1832211 267 1474401 292 1819161 316 1758176 341 1271723 366 971337 390 1107521 415 788155 440 838506 465 912712 489 947339 514 911133 539 525128 563 468768 588 512865 613 625411 638 441299 662 437763 687 570153 688 0
1 84
86 3 1037 342
24 67 0 68 1575431 92 1246898 117 2566252 141 2351280 166 2137404 190 1401010 215 3001191 239 2497041 264 1578421 288 1301344 313 1060664 337 584654 362 478837 386 460430 411 762051 435 727155 460 886455 484 1287954 509 1172633 533 526197 558 624553 582 493023 583 0
0
87 3 1004 48
29 59 0 60 1533114 85 1507431 109 785025 134 964920 158 1678485 183 1552082 207 1904496 232 1855112 256 1050997 281 1492144 305 1068259 330 635216 354 805088 379 598826 404 588184 428 725886 453 741280 477 631394 502 577725 526 526092 551 494918 575 792569 600 637569 624 321040 649 273217 673 291525 698 295888 699 0
0
88 2 594 21
9 358 0 359 2264171 383 1987941 408 2096139 433 1765876 457 1498732 481 1005291 506 1095852 507 0
1 87
89 1 1258 88
11 396 0 397 1234312 421 1664320 444 1922585 468 1634590 491 1264279 515 1326784 539 1588413 562 785512 586 814140 587 0
0
90 3 819 230
19 69 0 70 3672449 94 2746678 119 2818248 143 1382043 167 2161082 192 1467685 216 1068952 240 957882 265 1096328 289 545097 313 503707 337 564867 362 790349 386 982680 410 1825028 435 990113 459 1149908 460 0
0
91 2 1461 328
8 136 0 137 1972830 164 2002304 190 2163319 217 1536650 243 1854675 270 1549948 271 0
2 92 90
92 1 1173 252
19 143 0 144 1124124 169 709858 195 483465 221 572065 246 669983 271 1332881 297 1767983 323 2067098 348 2840772 373 2691449 399 1623442 425 1290491 450 1792246 475 1342153 501 1842922 527 1494149 552 2090245 553 0
0
93 3 905 146
31 1 0 2 395517 27 266941 51 382199 76 690843 101 1124915 125 1170774 150 1882025 175 1786936 199 1729660 224 1654728 248 1540461 273 1870975 298 1475804 322 1166606 347 1186172 372 476372 396 558184 421 638666 446 646638 470 754606 495 1108669 519 1004876 544 1264353 569 1621823 593 2194161 618 2819299 643 2396338 667 1847689 692 1739543 693 0
1 91
94 2 1163 65
27 102 0 103 720724 128 1321093 153 1321154 177 1670778 202 2272894 227 3611132 252 1971015 277 1677547 301 2343965 326 1994411 351 3255791 376 2303635 401 2128977 425 1598757 450 1344213 475 884659 500 1672017 524 1818040 549 1252703 574 981842 599 1107481 624 827342 648 846458 673 1183248 698 932690 699 0
0
95 2 1491 295
24 39 0 40 810665 65 1341181 90 1625677 115 1542684 140 1789956 165 4781508 191 2154711 216 3548764 241 1800927 266 1349509 291 1516645 316 1068034 341 813347 366 568902 391 875598 416 576032 442 515713 467 448397 492 535101 517 597906 542 261823 567 342663 568 0
1 94
96 3 1386 355
