1000
186 295
38 68 0 69 170965 94 253988 119 153068 145 148553 170 95549 195 94757 220 159845 246 121127 271 75243 296 117692 321 140882 347 156403 372 368991 397 399536 422 466418 447 683725 473 717930 498 974832 523 1094773 548 1230764 574 3628609 599 3169013 624 4507455 649 3687998 674 2471850 700 1326622 725 1124365 750 857672 775 1477200 801 1174183 826 2006294 851 1604441 876 1212402 902 985644 927 1637704 952 2687648 953 0
1 1
4 2 1341 24
33 211 0 212 841043 237 587395 262 835799 286 1007405 311 1482456 336 1554440 361 1522447 385 1945435 410 1480519 435 1970568 460 1976660 484 2271901 509 2037066 534 1671666 559 1107716 583 1514970 608 1342037 633 967397 658 894340 683 1261873 707 1279441 732 1530669 757 1618486 782 2287385 806 2415124 831 2491854 856 2823370 881 3114239 905 2964178 930 1140376 955 1289095 956 0
1 1
5 1 590 62
36 159 0 160 169764 185 319109 210 246512 236 245192 261 322569 286 405658 311 470342 336 360107 362 525790 387 652809 412 645863 437 853831 463 1369835 488 3308277 513 2302469 538 1803104 563 2123460 589 2102062 614 1123098 639 1344523 664 946623 689 976046 715 1122961 740 1272909 765 2107908 790 3570419 816 3060456 841 1881415 866 969631 891 931375 916 595492 942 276598 967 214534 992 222812 993 0
0
6 3 660 173
38 65 0 66 3021178 91 2722795 116 3460987 141 3621484 166 2925561 192 2042959 217 1231694 242 1670020 267 1802434 292 1958231 317 1556010 342 1148542 367 979152 392 1318447 418 1338714 443 2051923 468 2964645 493 1972428 518 2160066 543 2253153 568 1589957 593 2129965 619 1364017 644 1283126 669 1314957 694 1104287 719 1503830 744 1827760 769 2289269 794 1997994 819 1783300 845 1672766 870 1073502 895 635703 920 413463 945 562989 946 0
1 5
7 2 895 45
34 214 0 215 1386113 240 1363973 264 981539 289 685363 313 738174 338 861060 362 1048247 387 1433041 412 2549629 436 1820598 461 803423 485 523438 510 556698 535 824175 559 608542 584 304951 608 402482 633 539327 657 879846 682 881931 707 615962 731 648232 756 582910 780 750343 805 953740 830 1211312 854 1508333 879 1636274 903 1353553 928 1449202 952 2527978 977 2691379 978 0
0
8 3 1484 1
37 4 0 5 1033898 30 1387799 55 1236255 80 1921294 104 1692672 129 2712343 154 1657044 179 1335259 204 1517175 229 1440994 254 1779699 278 3134438 303 2212957 328 2452659 353 2072143 378 1671083 403 2326780 427 1442866 452 1184621 477 1666859 502 1603582 527 2057888 552 1711163 577 1286285 601 1683271 626 1417952 651 1472313 676 1390373 701 728433 726 755543 751 678455 775 445453 800 491502 825 844060 850 933316 851 0
1 7
9 3 612 28
14 312 0 313 3375770 339 2242899 364 2063802 390 1491259 416 860439 442 1008333 467 895769 493 1339741 519 1127627 545 1583224 570 1810101 596 1498753 597 0
1 8
10 1 1292 174
36 26 0 27 1357177 52 1296589 77 1249885 102 1281261 127 989260 151 1329251 176 806712 201 1227992 226 938880 251 1755108 276 1606154 301 1055135 326 1080509 350 1997460 375 1082397 400 1242317 425 1427642 450 1842824 475 1851528 500 2678193 525 4161256 549 2664522 574 2886989 599 2347529 624 1293555 649 2163390 674 3225540 699 2381988 724 3070329 748 3085309 773 1915461 798 1675219 823 1567690 848 1623413 849 0
2 9 8
11 3 1065 142
15 471 0 472 1531191 496 1412533 520 1155878 545 738856 569 691684 593 1375674 617 2451655 641 1823880 665 1351236 689 1345876 714 2150271 738 1457327 762 1057562 763 0
0
12 2 1078 40
10 259 0 260 748848 287 768668 313 668563 340 570442 366 1081951 393 823413 419 1487766 446 1496089 447 0
1 11
13 3 890 43
41 25 0 26 430834 51 512071 76 857366 101 1117049 126 857854 151 1271980 176 1751297 201 3011744 226 2621537 251 2090503 277 1963699 302 2076621 327 783388 352 841984 377 614873 402 531263 427 573092 452 606672 477 766969 502 951794 527 1251861 552 1092767 577 953109 602 854781 627 766083 652 1365217 677 1241872 702 1150898 727 838529 753 714536 778 703089 803 452715 828 528015 853 735368 878 572414 903 900466 928 738415 953 630067 978 425629 979 0
0
14 1 1199 150
42 17 0 18 661812 43 701770 68 748867 93 892106 118 1189066 143 1371594 168 1460102 193 1138453 218 1600098 243 1744465 268 3622460 293 3245493 318 2875596 343 2357366 368 3266286 393 2094165 418 1230204 443 777197 468 864984 493 908074 518 697582 543 544691 568 524103 593 600637 618 616428 643 598789 668 510028 693 369034 718 409149 743 221944 768 218521 793 150036 818 201992 843 162678 868 145022 893 208453 918 246618 943 146643 968 221182 993 183603 994 0
1 13
15 1 1226 110
37 45 0 46 203576 71 169722 96 207188 120 170545 145 148233 170 598166 195 366093 220 425659 244 914648 269 1269772 294 2084455 319 2208630 344 2586757 368 2759766 393 2251179 418 2003403 443 1307581 467 1522372 492 2644820 517 1889576 542 2209913 567 2822213 591 2621384 616 1439888 641 1186625 666 760128 691 781257 715 482618 740 420701 765 832795 790 475976 815 535190 839 502335 864 308195 889 279570 890 0
1 14
16 2 1108 145
40 9 0 10 3649646 35 3092469 59 2911981 84 2219675 109 2057891 133 1936087 158 1552393 183 2001362 207 1704568 232 1326778 256 1144351 281 1704168 306 1182026 330 1661035 355 1681045 380 1392912 404 864242 429 880494 454 1108037 478 1796276 503 1787775 528 2159330 552 1599421 577 2539372 602 1865697 626 2420492 651 1779199 676 2446583 700 2056655 725 2362711 749 1801047 774 2077147 799 1966545 823 1355842 848 945480 873 889628 897 1224850 922 1598029 923 0
0
17 2 817 123
40 27 0 28 159547 53 121741 78 196657 103 172087 128 106058 153 134349 178 89000 203 73574 228 74583 253 79695 278 124464 303 119104 328 109240 353 104689 378 241113 403 230497 428 236274 453 261078 478 476476 502 925962 527 676383 552 453251 577 531714 602 513546 627 394110 652 523667 677 922712 702 1019790 727 1471073 752 1287314 777 1442429 802 1631285 827 1691487 852 1404184 877 3555607 902 5608215 927 5035340 952 5628485 953 0
0
18 3 1067 98
11 583 0 584 1780538 608 3278308 633 2013312 657 2319945 681 2323155 706 1576220 730 1278360 755 950907 779 1253291 780 0
1 17
19 3 1407 180
7 565 0 566 833286 594 1209996 621 1175116 649 718853 677 1556233 678 0
0
20 3 1448 28
38 94 0 95 452115 120 376519 145 319087 171 244997 196 216752 221 185653 246 257964 271 490459 296 428342 322 523301 347 577663 372 889478 397 863767 422 1255137 447 962329 473 1022359 498 884772 523 712776 548 726019 573 886303 598 581247 624 546214 649 979472 674 1125395 699 1427542 724 1960628 749 2051194 775 2176610 800 1900039 825 1137686 850 2258511 875 3329851 900 3212747 926 2074386 951 2747912 976 1702090 977 0
1 19
21 2 827 125
19 486 0 487 331219 512 308746 537 239245 562 203682 587 283863 612 568407 637 751154 662 1044030 687 1150461 713 1476075 738 1160730 763 1956912 788 2768212 813 1329853 838 748133 863 720946 888 505741 889 0
0
22 1 1006 186
25 2 0 3 409309 28 700024 53 620423 79 690196 104 922129 129 1212244 154 1541334 180 1172815 205 1092750 230 1621736 255 1968578 281 2069356 306 1529827 331 1223119 356 2217026 381 1153225 407 714293 432 779681 457 643341 482 806139 508 717363 533 998577 558 757135 559 0
1 21
23 1 1404 180
26 382 0 383 87628 407 123758 432 134119 456 161540 481 254461 505 311923 530 177252 554 298651 579 256393 603 576790 628 1413428 652 1450687 677 1439396 701 2213411 726 2408094 750 2530869 775 2000886 799 2231246 824 3527932 848 2461789 873 1504104 897 1009678 922 801111 946 861984 947 0
0
24 1 1129 164
32 122 0 123 282635 148 644288 173 802658 198 438943 223 302950 247 746518 272 939911 297 1394217 322 1085745 347 1110630 372 1128819 397 1122691 422 1526147 447 1602904 472 920922 496 740168 521 789371 546 1526352 571 3596723 596 2617702 621 1952812 646 2729009 671 2324577 696 2443728 721 1866203 745 965356 770 510985 795 430668 820 454537 845 763564 846 0
1 23
25 1 1030 177
8 381 0 382 662871 407 512648 431 987165 456 1805304 480 1824183 505 3475933 506 0
0
26 1 1277 178
14 135 0 136 2810752 160 1629591 184 1194161 208 636280 232 572770 256 500862 281 841069 305 626470 329 405003 353 398830 377 594000 401 770095 402 0
1 25
27 1 1145 158
34 173 0 174 3295755 199 1549754 223 1275842 248 1713359 273 1777989 298 1449401 322 1887112 347 2174665 372 1230887 396 1440196 421 1909648 446 1488444 471 2351911 495 2223638 520 2189475 545 2370128 569 3064228 594 2790824 619 2879370 643 2707907 668 2196209 693 1502200 718 1410180 742 1514763 767 1771778 792 1030459 816 727561 841 1355847 866 1634364 891 1880051 915 1902136 940 1926056 941 0
0
28 3 1251 76
26 308 0 309 2668601 334 3076252 359 1822560 384 1604428 409 1454250 434 2002944 458 2967930 483 1853973 508 1531863 533 1217882 558 1464657 583 1348479 608 2215116 633 1617326 658 1355489 683 2116351 708 1554438 733 1745046 757 1500935 782 1132737 807 2101947 832 2644666 857 2043443 882 1106461 883 0
0
29 2 658 70
37 67 0 68 33768 93 29580 119 48787 144 75543 169 135370 194 216437 220 188464 245 150435 270 231006 296 146484 321 250701 346 166043 372 438631 397 586141 422 926475 447 1458979 473 1651718 498 1979486 523 1546795 549 1067102 574 1099376 599 1141630 624 1770071 650 2314568 675 2374496 700 1609428 726 1788705 751 1304171 776 731357 802 925679 827 1188261 852 633608 877 307088 903 474096 928 432753 929 0
0
30 3 912 124
43 0 0 1 320686 26 225450 51 269680 75 343695 100 415607 125 301311 150 324829 175 301014 200 174119 224 202507 249 175635 274 151702 299 205218 324 244366 349 301315 373 396986 398 491852 423 379854 448 402139 473 281456 497 258778 522 284792 547 452265 572 479290 597 783882 622 745463 646 1105954 671 1302493 696 1683945 721 1787404 746 1908224 771 2117337 795 1843533 820 1819027 845 2486992 870 1778619 895 1943759 920 2457590 944 2313744 969 1889730 994 3125582 995 0
2 32 29
31 1 939 117
22 381 0 382 1475484 406 1012531 431 951609 455 1054215 480 742950 504 982203 529 748010 553 675945 577 587540 602 477797 626 436190 651 685430 675 683913 699 987386 724 1353771 748 1024846 773 1329906 797 1169972 822 1507895 846 1340888 847 0
1 29
32 3 1079 13
38 47 0 48 228452 73 377580 98 619730 123 1117834 148 673296 174 835110 199 706430 224 1318984 249 840440 274 1572210 299 1259908 324 1660055 349 1490179 374 826242 400 440094 425 373196 450 543515 475 492115 500 278616 525 494227 550 395183 575 649593 601 368416 626 178676 651 361383 676 413425 701 574096 726 593311 751 798473 776 1125995 801 1327727 827 2423840 852 3327775 877 2843143 902 2322241 927 2260893 928 0
0
33 3 683 57
39 66 0 67 2616868 92 1687285 117 1104563 142 1220230 167 2190825 192 2375939 217 1571788 242 1151313 267 574723 292 602803 317 792195 342 512384 367 578302 392 570936 417 582047 442 337692 467 293663 492 263413 517 281444 541 552659 566 615778 591 606519 616 709661 641 574697 666 793059 691 1097305 716 1055248 741 1220576 766 880889 791 998131 816 1124760 841 1163341 866 969952 891 1563739 916 1578508 941 2385474 966 3890987 967 0
0
34 1 1477 182
39 66 0 67 727263 92 690912 117 761017 141 852415 166 792949 191 589246 215 816450 240 881520 265 766190 290 900415 315 736222 339 1077788 364 938023 389 1169611 413 1625697 438 1206505 463 785098 488 687242 513 1074507 537 988802 562 732078 587 1061263 611 1354037 636 1702390 661 2551326 686 2963667 711 3022581 735 3805331 760 2468164 785 2663650 809 1764323 834 1443688 859 955093 884 836338 909 1330978 933 1114961 958 1004673 959 0
1 33
35 3 759 133
41 19 0 20 1695993 45 2782970 69 2402339 94 2588260 119 1864195 144 1651378 168 1378378 193 1443506 218 2065984 242 1389232 267 2358945 292 2774758 317 3398292 341 2354442 366 1680622 391 1607531 415 1103040 440 730410 465 869039 489 1445278 514 1345678 539 1575260 564 1397929 588 1218687 613 1262533 638 1434617 662 1950877 687 2922375 712 3296233 737 2207195 761 3608539 786 2619872 811 1588065 835 1454839 860 917897 885 785665 910 713343 934 1118707 959 818499 960 0
1 33
36 2 605 137
10 223 0 224 171860 249 356821 275 461777 300 779731 326 1409381 351 1177957 377 1509269 402 1275024 403 0
0
37 1 1113 155
10 274 0 275 399822 298 655066 322 654225 345 549220 368 737005 391 1003889 415 1564398 438 1685156 439 0
0
38 3 1038 21
40 55 0 56 283571 81 367416 105 352529 130 593035 155 361189 180 262337 204 262184 229 455188 254 578456 279 1740438 303 1581293 328 791027 353 892233 377 1164441 402 1337147 427 1720480 452 1491435 476 1581054 501 2178061 526 2869949 551 2438287 575 3035238 600 2912041 625 2883356 650 3179527 674 2582786 699 2102647 724 1011030 748 1275290 773 952745 798 858535 823 694937 847 563837 872 647015 897 490810 922 504345 946 551519 971 321132 972 0
1 37
39 2 674 15
19 462 0 463 3384683 488 3175601 513 1492540 538 1670511 563 1853649 588 1739067 613 2173216 638 2690834 663 2007579 689 1506720 714 1295004 739 1124115 764 1098826 789 1395283 814 1024971 839 1402669 864 1543544 865 0
1 38
40 2 1285 111
29 260 0 261 536233 286 507704 310 798576 335 653108 359 499314 384 274429 409 367325 433 583391 458 868711 483 609228 507 309432 532 493938 556 496060 581 620890 606 353408 630 336347 655 430410 679 416387 704 361928 729 403673 753 676680 778 1120336 803 1451975 827 1514110 852 2311817 876 4248880 901 4724590 902 0
0
41 3 556 25
33 82 0 83 380259 108 409664 133 523417 158 645591 183 790525 208 854791 233 729766 258 896973 283 1088489 308 1259164 333 1240321 358 1311425 383 1680686 408 1112926 433 1434954 458 2072043 483 1587099 508 1327303 533 1106914 558 1266945 583 1142796 608 993034 633 998264 658 1532118 683 1713816 708 2432522 733 1401285 758 1231651 783 1265423 808 2233016 833 2112437 834 0
1 40
42 3 975 69
10 409 0 410 841351 435 895752 461 1154861 486 1147469 512 1191528 537 1218531 563 912990 588 609670 589 0
1 40
43 1 811 116
32 188 0 189 231667 214 258109 238 507555 263 483102 287 222187 312 204811 337 208839 361 173110 386 238572 411 125802 435 121008 460 125491 484 100580 509 81056 534 82659 558 192711 583 289531 608 431966 632 337978 657 580471 681 407688 706 774614 731 960450 755 1373894 780 3209204 805 2953291 829 3621021 854 2900775 878 3524210 903 4297178 904 0
0
44 1 1303 11
27 200 0 201 356419 226 341913 251 605599 275 953201 300 825232 325 790185 350 1043029 375 1292902 399 2228093 424 1906325 449 779921 474 957719 499 873799 523 918244 548 867638 573 1367982 598 1164967 622 1235417 647 1026114 672 976842 697 1278862 722 2025649 746 1509432 771 2231628 796 1788017 797 0
0
45 3 714 42
27 34 0 35 349710 60 188975 85 153937 110 173151 135 262793 159 329031 184 475349 209 532894 234 493203 259 774631 284 1136811 309 1186207 333 1796624 358 2964084 383 2370321 408 1335158 433 1461788 458 1107735 483 682353 508 783469 533 512588 557 683303 582 471341 607 462308 632 340633 633 0
0
46 1 544 74
12 36 0 37 3276288 61 1571893 86 1559891 110 1302939 134 742758 159 1031815 183 738984 207 704411 232 674914 256 907270 257 0
1 45
47 3 841 122
28 267 0 268 90008 293 72895 318 49732 344 66957 369 127571 394 273969 419 394486 444 280085 470 233885 495 433339 520 598493 545 622517 570 704634 596 480850 621 603863 646 604014 671 976383 696 1021744 722 1148839 747 1032055 772 901543 797 1698942 822 1578646 848 2188378 873 4889110 898 5037766 899 0
2 48 45
48 3 704 2
7 511 0 512 1345248 540 1003547 567 1838926 595 3224077 623 1819992 624 0
1 46
49 2 1386 109
29 224 0 225 693222 250 869671 274 862564 299 1408649 324 1364599 348 1450427 373 1188657 398 1024001 422 1297202 447 1469246 472 1075067 496 1646371 521 1254634 545 1139364 570 649067 595 478664 619 1009153 644 864796 669 704730 693 560192 718 633297 743 508732 767 512821 792 668438 817 743209 841 963608 866 762034 867 0
0
50 3 858 43
15 441 0 442 235525 467 402292 491 446185 516 641905 541 1074994 566 895075 591 1229405 615 2300219 640 2562931 665 3795289 689 2311208 714 1312047 739 1739423 740 0
0
51 3 543 21
31 257 0 258 1219414 283 1150903 307 991375 332 1071879 357 582322 381 572895 406 519137 431 834535 455 624093 480 719976 505 958445 529 613095 554 793794 579 759542 603 1458983 628 1725262 653 1529694 678 1786276 702 3520145 727 2365175 752 1910034 776 1636459 801 1665583 826 2844553 850 2224264 875 2346609 900 2947781 924 2771278 949 3712846 950 0
1 50
52 2 798 159
10 763 0 764 1834185 788 2050496 813 2402548 837 1994093 862 1683148 886 1247387 911 1860551 935 2066302 936 0
0
53 3 761 138
17 637 0 638 2873489 662 1861489 687 2725395 711 1189820 736 823703 760 814009 785 1082530 809 1014106 833 1303611 858 1024352 882 871948 907 660224 931 752979 956 479861 980 342468 981 0
1 52
54 3 624 127
40 26 0 27 3781735 52 4513056 78 1935418 103 1902711 128 1699957 153 1947533 179 2146304 204 1775216 229 3210823 254 3358776 280 2835341 305 1714835 330 2169229 356 3153486 381 2639674 406 2205129 431 2558699 457 2529330 482 1760477 507 1912313 532 859048 558 1100475 583 645015 608 613006 633 606122 659 498959 684 1002601 709 1435805 735 1088394 760 1598451 785 762935 810 892368 836 849672 861 543805 886 540272 911 445724 937 494494 962 352502 963 0
0
55 3 1487 4
24 358 0 359 1703144 383 1390932 408 654076 432 763349 457 633578 481 974122 506 1255549 530 1096692 554 781380 579 953756 603 639922 628 849576 652 1144948 677 1246328 701 1768930 725 1521187 750 779307 774 752220 799 1089457 823 1346910 848 1204857 872 1458911 873 0
1 54
56 2 923 54
22 202 0 203 1890083 228 1294933 252 1478943 277 1670383 302 1677744 326 1754893 351 930491 376 791597 400 1174561 425 1495835 450 586161 475 806081 499 1190137 524 1262301 549 1027510 573 1202233 598 827694 623 1040606 647 1691908 672 1478813 673 0
2 55 54
57 2 1301 120
18 142 0 143 940600 168 908090 193 1192492 219 1409664 244 1662635 269 1704958 294 2310917 319 2331577 345 2356298 370 2045385 395 2020685 420 1323599 445 1146709 471 2012480 496 2361863 521 1878273 522 0
0
58 3 630 178
15 139 0 140 767877 165 863041 189 930290 214 571763 239 497903 263 537034 288 787362 313 868378 337 1058209 362 1214192 387 1584850 411 2043618 436 2053965 437 0
0
59 1 831 48
21 322 0 323 617922 347 998355 372 905787 396 914067 421 1256440 445 1326635 469 1127708 494 1162042 518 958014 543 870066 567 680804 591 598058 616 965931 640 1093256 664 963164 689 1472390 713 1191926 738 934442 762 788660 763 0
1 58
60 2 1036 118
15 578 0 579 702311 604 1075411 629 1756612 654 2017572 679 2237893 704 1469149 729 1694705 753 1065228 778 1328776 803 1199156 828 708358 853 430334 878 841467 879 0
0
61 3 666 85
35 173 0 174 1081093 199 2132804 224 1605602 249 1165244 274 822887 299 1187356 324 2440858 349 3501897 374 3841428 399 1566344 424 1466202 449 1145772 474 629563 499 422288 524 506350 549 383909 574 266336 599 195823 624 193103 649 205220 674 265236 699 305204 724 125210 749 55258 774 30920 799 13335 824 18212 849 14097 874 18201 899 43602 924 53798 949 48262 974 45046 975 0
1 60
62 3 904 135
8 9 0 10 2196687 37 1349233 64 1357952 91 1825943 118 1378545 145 2157891 146 0
0
63 2 1252 17
21 149 0 150 876925 175 588244 199 609115 224 458296 248 624878 273 409672 298 426910 322 470948 347 519344 371 1752599 396 2375564 421 2480966 445 1948901 470 1747200 495 2054021 519 1714944 544 1036411 568 2041253 593 3741567 594 0
0
64 2 662 129
30 102 0 103 1818060 128 2251020 153 1160961 177 955664 202 715795 227 745399 252 566988 276 715331 301 832211 326 979310 351 860944 376 773555 400 539570 425 858009 450 875097 475 769582 499 893327 524 1524315 549 1386282 574 983314 599 1217612 623 1335313 648 1764294 673 3078932 698 3037254 722 2659061 747 4069538 772 4001026 773 0
1 63
65 3 1220 91
15 696 0 697 831755 722 602057 747 898310 773 1205054 798 947736 823 1429079 849 1318036 874 1824242 899 1830005 924 1652894 949 1784892 975 1927462 1000 1546198 1001 0
0
66 2 749 101
15 606 0 607 220726 631 284851 656 366288 680 475592 705 600625 729 921010 753 1478721 778 2429247 802 2181853 827 2601285 851 1998072 876 1194763 900 1613979 901 0
2 67 65
67 3 1282 126
33 108 0 109 2258936 134 2153588 160 1171484 185 965286 210 812958 236 817181 261 1212629 286 1343465 312 966238 337 638232 362 614636 388 757421 413 1057868 438 733437 464 653094 489 870512 514 755916 540 1101611 565 1078677 590 1158941 616 1062616 641 964820 666 1693598 692 1133292 717 1740811 742 2439830 768 1969550 793 1592441 818 1985542 844 2116254 869 2185501 870 0
0
68 1 567 34
13 515 0 516 714465 542 620116 567 497761 593 909877 619 1495385 645 2406499 670 2007790 696 1949242 722 2325228 747 1590578 773 1844465 774 0
0
69 2 1283 82
36 60 0 61 435662 86 460941 112 737698 137 1035928 162 816947 187 745165 213 1253312 238 1605579 263 1018163 288 1011191 314 857000 339 1340416 364 1529223 390 837432 415 1172355 440 1240956 465 1610719 491 2732764 516 3034981 541 2939845 566 2939156 592 1934895 617 1636504 642 1483118 668 1753203 693 1868382 718 1386898 743 1079000 769 1575879 794 1275012 819 1300273 844 905968 870 1197864 895 942847 896 0
2 70 68
70 2 674 152
25 41 0 42 242767 67 224156 92 314568 117 386073 142 517101 167 562709 191 486746 216 479463 241 846917 266 1189410 291 1260927 316 1742119 341 1833908 366 2165304 391 2631733 416 2229878 441 2346150 465 1359231 490 1564973 515 2029730 540 2097592 565 1938367 590 2069146 591 0
0
71 1 925 29
39 90 0 91 2164459 116 1848185 141 1368436 167 1294189 192 1315731 217 638599 242 1507394 267 1003863 293 877447 318 788173 343 864088 368 942129 393 1446062 419 1376577 444 1321952 469 684726 494 1132974 519 691514 545 558468 570 564139 595 576955 620 523305 645 1241091 670 2533490 696 3051804 721 1391219 746 1288263 771 1409469 796 1881274 822 1081426 847 765141 872 427260 897 562745 922 353810 948 372623 973 263883 998 275658 999 0
0
72 2 946 166
42 26 0 27 897887 52 1530103 77 1867022 102 2547666 126 2351862 151 1243659 176 2752826 201 2406252 226 1879128 251 2530865 276 2687955 301 2495147 325 5275104 350 5369048 375 3884658 400 3344900 425 2182753 450 1772513 475 1298295 500 1497021 524 798000 549 817810 574 838009 599 380697 624 278726 649 178191 674 218967 699 251709 723 224896 748 277065 773 224816 798 172356 823 131407 848 57344 873 68217 898 94245 922 63434 947 94484 972 93172 997 97711 998 0
1 71
73 1 1239 184
36 5 0 6 589386 31 294030 56 184910 81 159327 107 160610 132 114585 157 112711 182 73941 207 58162 232 87120 258 60615 283 74305 308 62046 333 67551 358 130255 383 221839 408 226497 434 467793 459 677944 484 720683 509 883740 534 1140445 559 1510292 584 2315999 610 2152375 635 2353548 660 2568862 685 1941507 710 3247466 735 3440182 761 2211513 786 1469369 811 1714180 836 1410096 837 0
0
74 3 1276 103
36 100 0 101 231401 126 314094 151 294893 175 172037 200 190501 225 274685 250 253504 274 326482 299 445238 324 584191 349 867718 373 565053 398 506511 423 667636 448 473218 472 656062 497 707903 522 898695 547 913432 571 752520 596 862907 621 772990 646 695410 670 729017 695 1731273 720 2372004 745 2336581 769 2368670 794 2585988 819 2261161 844 2257424 868 2213687 893 3060403 918 2502660 919 0
2 76 73
75 3 575 162
12 607 0 608 1436039 634 1429568 659 1248917 685 871694 710 952975 736 817420 761 985820 787 851469 812 1457713 838 1526866 839 0
3 74 76 73
76 3 1480 158
22 90 0 91 1125881 116 1090620 140 1361132 165 543796 190 614692 214 539131 239 813126 263 536290 288 1028888 313 1421296 337 1283704 362 1257645 387 926735 411 1033800 436 1091925 460 905549 485 1576193 510 1910099 534 1925418 559 1854521 560 0
0
77 2 618 78
12 543 0 544 2436613 570 2115604 595 1432408 621 1472004 646 1001709 672 667570 697 902737 723 1686513 748 2522627 774 2864911 775 0
0
78 3 1183 120
36 80 0 81 1076085 106 1069544 130 896941 155 703557 179 1730128 204 1608387 229 1926831 253 1777294 278 2605607 302 2179352 327 2684902 352 1495278 376 1342178 401 1349985 425 1708246 450 2063039 475 2140925 499 1867717 524 2146177 549 866127 573 843517 598 872344 622 823603 647 396166 672 416593 696 754206 721 1053355 745 515937 770 248995 795 236305 819 222506 844 297779 868 279397 893 336035 894 0
