300
315 525
256 268 1
257 258 1
261 271 1
261 275 1
261 262 1
262 290 1
263 282 1
263 281 1
263 285 1
263 264 1
264 273 1
264 271 1
265 302 2
265 304 2
265 272 1
266 291 1
268 308 2
269 291 1
269 290 1
271 274 1
273 281 1
273 284 1
273 274 1
274 275 1
279 291 1
279 290 1
279 280 1
285 286 1
295 298 2
295 299 2
295 296 2
296 297 2
297 298 2
298 300 2
299 314 8
299 300 2
301 308 2
301 305 2
301 304 2
302 315 8
302 306 2
302 303 2
304 306 2
304 307 2
305 306 2
307 308 2
312 315 8
312 313 8
313 314 8
314 315 8
2
143 58 2 1 2
26 73 2 2 3
250
1 2 739 315
8 62 0 63 1405674 89 1374717 115 1300169 142 1219588 168 1332274 194 1038155 195 0
0
2 3 628 260
13 50 0 51 3275899 76 2578664 100 1498498 125 1818325 149 2045885 174 3032751 199 1614241 223 973589 248 801760 272 1148966 297 605093 298 0
1 1
3 2 835 167
14 4 0 5 792496 31 1123782 56 1149412 82 1037115 107 1452143 133 1382813 158 1036480 184 752920 209 1293622 235 994901 260 840273 286 901553 287 0
0
4 1 608 227
8 79 0 80 989822 107 1271123 134 1417811 160 1562809 187 1664796 214 1921567 215 0
1 3
5 1 1197 103
14 14 0 15 264547 41 327408 67 481568 93 419328 119 357801 145 662969 170 1171779 196 1066825 222 1929333 248 1267479 274 2565443 300 2631740 301 0
0
6 3 1134 62
9 144 0 145 1396289 171 1324313 196 1259817 221 1460045 247 1411176 273 1540580 298 1476746 299 0
2 8 5
7 3 989 306
9 9 0 10 1023342 34 891222 58 912710 82 800923 106 1209568 130 1184561 154 1457703 155 0
1 5
8 3 686 220
13 36 0 37 1953442 63 2648206 89 2217982 115 2695952 141 2198541 167 1288456 194 1313898 220 1280519 246 1202131 272 1083758 298 798316 299 0
0
9 2 878 5
14 20 0 21 1190959 46 1528016 71 1075772 96 810414 121 702720 146 1020775 170 1220297 195 950929 220 876592 245 1029094 270 904846 295 1087249 296 0
0
10 1 1303 38
13 24 0 25 1978058 50 1912988 74 2282808 99 1740270 123 1805521 148 1814737 173 1442843 197 1024524 222 992479 246 1202898 271 1235051 272 0
1 9
11 1 767 69
10 10 0 11 1925966 37 1492100 64 1139091 90 827292 116 1081936 142 1331394 169 1451770 195 1305426 196 0
0
12 3 1284 236
12 53 0 54 2994078 79 3504496 104 2250522 129 1168074 154 1522665 179 773704 204 714161 229 649153 254 407067 279 238534 280 0
1 11
13 1 1235 97
14 0 0 1 682852 26 910123 51 524141 76 542198 101 919600 126 893073 151 1008653 176 1631513 201 2098805 226 1154961 251 1592363 276 1601772 277 0
1 12
14 2 940 209
9 13 0 14 3124168 39 2516342 65 1309517 91 1099113 116 1251188 141 836303 167 904306 168 0
0
15 1 700 113
11 40 0 41 939898 67 1013639 93 1223516 120 1642953 146 1665206 172 1358284 199 1287463 225 1993181 251 1440069 252 0
0
16 2 1307 45
12 66 0 67 277144 92 500559 117 702071 141 882266 166 879698 191 916443 216 1104645 240 1698601 265 1293477 290 1078190 291 0
1 15
17 1 971 184
12 1 0 2 710420 28 826468 54 1077107 80 1350989 106 1663921 131 2264668 157 1526891 183 1086760 209 689836 235 479012 236 0
1 15
18 3 1088 13
15 2 0 3 2527351 28 2085207 53 1733732 77 1242819 102 1326940 127 1128885 151 1385613 176 896131 201 570791 226 762073 251 629376 275 464828 300 389514 301 0
2 17 16
19 3 1492 253
10 16 0 17 2914335 41 2146330 65 1444502 89 1123285 112 841719 136 880078 160 915906 184 683118 185 0
0
20 2 1262 36
13 4 0 5 1780782 30 1511734 55 2181101 80 1037801 105 794229 130 376997 155 269534 180 304321 205 481141 230 506981 255 435837 256 0
1 19
21 2 1264 27
11 86 0 87 1455362 111 1182475 135 1185245 159 1135893 183 1189792 206 1144643 230 1109586 254 794736 278 521395 279 0
3 20 22 19
22 1 1394 58
9 21 0 22 1612439 48 1121711 75 779373 101 1814420 127 1740747 154 581591 180 835798 181 0
0
23 3 1268 110
12 11 0 12 2336531 37 2028549 61 1574124 86 2614821 111 1518592 135 2185265 160 2047126 185 1189301 209 1606783 234 2178449 235 0
0
24 1 1118 213
13 2 0 3 1661550 28 788944 53 725459 79 653911 104 785297 129 788412 154 892840 179 1407154 205 1920809 230 2372632 255 3355531 256 0
1 23
25 1 779 208
13 32 0 33 1885704 59 1345117 84 1619091 110 1855876 136 1409345 161 1743696 187 1415244 213 1765824 239 1667223 264 2002660 290 3029695 291 0
0
26 3 1205 68
12 13 0 14 340555 40 379516 65 202825 91 265514 116 462751 142 531387 167 1234546 193 1317076 218 1668368 244 2322581 245 0
0
27 1 671 55
8 52 0 53 1748396 78 1760776 103 1892763 129 2035131 154 2303603 179 2119304 180 0
0
28 3 560 205
12 42 0 43 239100 67 353435 90 311555 114 368763 137 964001 161 1003220 184 2023553 208 1124988 231 1341096 255 1714116 256 0
1 27
29 2 513 129
9 34 0 35 2480252 59 2418704 83 1924679 107 1945276 131 1548588 155 1997470 179 1305985 180 0
3 30 28 27
30 3 531 315
13 4 0 5 125886 29 176590 53 335808 77 357088 101 673029 125 1206610 148 962731 172 1005182 196 1558078 220 1257806 244 3332971 245 0
1 28
31 1 1373 262
12 71 0 72 1535031 97 2370266 122 1986924 147 1257255 172 1167526 198 926336 223 775017 248 629496 273 556811 298 908507 299 0
0
32 1 746 61
14 4 0 5 1060268 31 1767428 56 1213843 82 1211724 107 948447 133 1242080 158 782577 184 1044496 209 675289 235 552007 260 599084 286 502414 287 0
2 33 31
33 1 761 288
9 85 0 86 2059749 110 1540046 134 2014075 157 1754422 181 1213164 205 1894219 229 1235341 230 0
0
34 2 750 24
9 9 0 10 3114185 37 1892372 63 1162673 90 1779254 117 1193143 143 1495311 170 1116288 171 0
1 33
35 3 1419 95
9 16 0 17 1098899 40 1927985 63 1066857 87 818093 110 998047 133 524765 156 734543 157 0
0
36 3 1096 106
11 103 0 104 1480817 128 1116874 153 1244033 177 2899570 201 3403941 226 2139660 250 1366891 275 753990 299 426966 300 0
0
37 3 704 150
9 31 0 32 794226 55 965312 79 1177583 102 1417261 125 1703496 149 1567043 172 1554097 173 0
0
38 3 517 282
13 42 0 43 808544 67 967086 91 1371187 115 931124 139 921309 163 665237 186 893727 210 947580 234 1520139 258 2811476 282 3318534 283 0
0
39 3 806 71
11 90 0 91 1372109 115 1165612 140 737848 164 1134831 189 674631 213 596010 237 987698 262 827027 286 1330437 287 0
0
40 1 1277 60
13 26 0 27 1418870 52 1161365 77 952587 102 921471 127 846512 151 885057 176 1084331 201 1007080 226 976581 251 879012 276 874723 277 0
1 39
41 2 1070 47
9 122 0 123 817526 146 701012 169 730370 191 591010 214 651174 237 2113398 260 2808046 261 0
0
42 3 515 48
12 66 0 67 703613 93 979209 119 1513753 145 1404813 171 1014678 196 1008148 222 485258 248 1756735 274 2157280 300 2173211 301 0
1 41
43 2 759 214
14 5 0 6 3349713 32 1852707 57 2340243 83 1830373 109 1800286 135 1398812 160 1317535 186 2347135 212 1668053 238 1025549 263 1740339 289 1170516 290 0
0
44 1 1120 211
10 84 0 85 1294130 110 1467293 136 1411727 161 1820151 187 1570227 212 1533234 238 1927311 263 1400504 264 0
0
45 3 933 210
13 18 0 19 2599222 43 2676898 68 2367348 93 2234433 117 1821189 141 1650216 166 2185019 191 711885 215 1329127 239 1169599 264 689294 265 0
1 44
46 3 733 129
14 1 0 2 953785 28 717065 53 704694 79 337551 104 247087 130 267198 155 420787 181 630621 206 492278 232 887459 257 1675870 283 2583816 284 0
1 44
47 2 731 198
11 37 0 38 1783252 62 1297821 85 1126292 109 902381 133 899197 157 712746 181 500322 204 517592 228 804887 229 0
2 46 44
48 1 1424 14
13 18 0 19 1227521 44 1214504 69 1016104 93 981988 118 1056639 143 1220898 168 1280551 193 1383731 217 1773775 242 3143876 267 2318215 268 0
0
49 1 609 304
13 16 0 17 1130846 42 2135213 68 2179801 93 1325865 119 1443368 144 1283459 169 2588801 195 1688833 220 1849980 246 2032837 271 2506778 272 0
1 48
50 2 1165 97
15 0 0 1 1441743 26 1449767 51 1349196 76 2277679 101 1896835 126 2618699 151 2199121 175 2219415 200 2500429 225 1926020 250 1442184 275 1888921 300 1288112 301 0
2 49 48
51 1 522 80
9 108 0 109 1320670 135 1343256 160 1985126 186 1332706 212 2208391 237 1982205 263 2001470 264 0
0
52 1 589 177
10 61 0 62 1834605 87 2054834 113 2123941 138 1411985 163 1325360 188 2241725 214 1438398 239 1439716 240 0
1 51
53 2 1282 303
9 118 0 119 1853920 142 1402365 165 879780 189 507459 212 664440 235 868098 258 983077 259 0
0
54 2 974 112
9 44 0 45 1940589 72 2494060 98 3087546 125 1744680 152 1122834 178 887784 205 949498 206 0
0
55 3 687 131
15 5 0 6 1205861 30 1161678 55 1144703 79 1464533 104 2099825 128 1786333 153 1538841 177 1668693 201 898872 226 579752 250 666022 275 547373 299 916021 300 0
1 54
56 3 504 84
9 7 0 8 930193 32 2340300 56 2579226 80 1307496 104 1385768 128 511071 152 735879 153 0
0
57 2 875 213
12 33 0 34 1261831 58 999653 82 813537 105 1170452 129 1463899 153 971555 177 849705 200 1555043 224 1178848 248 1174096 249 0
0
58 3 775 276
10 46 0 47 2965584 71 1371548 96 880611 120 722546 145 759213 169 1569594 194 1933889 218 1110262 219 0
1 57
59 3 780 14
10 13 0 14 1032455 37 1331102 60 1208576 83 1052572 107 886571 130 588285 153 792891 176 1210799 177 0
2 58 57
60 2 519 220
11 38 0 39 1028993 63 1254220 87 1687725 111 2187113 135 1726585 160 2004680 184 2079298 208 2567389 232 1844652 233 0
3 59 58 57
61 2 1135 73
12 37 0 38 1481932 62 2051593 86 1291833 110 1228859 134 1468589 157 1560666 181 1571369 205 1707726 229 2449033 253 2401586 254 0
0
62 1 665 41
12 64 0 65 2292015 91 1431216 117 1458432 143 912779 169 759896 196 707292 222 779140 248 537391 274 741124 300 295971 301 0
2 63 61
63 2 626 114
11 18 0 19 2181592 44 2245669 68 1499950 93 1841883 117 1667213 142 1914721 167 1752720 191 1178291 216 1574233 217 0
0
64 3 1016 127
15 0 0 1 423399 26 411552 51 678685 76 779728 101 713504 126 1154543 151 1795122 175 1893583 200 1285536 225 1508023 250 1028544 275 1239813 300 866637 301 0
0
65 1 578 134
11 57 0 58 2053042 83 1460363 108 1442106 133 1376808 158 1525889 183 1227363 208 1605023 233 1521692 258 1863099 259 0
1 64
66 2 1059 247
10 114 0 115 3079803 138 1617878 162 1017567 185 597237 208 420001 231 374505 255 262067 278 314417 279 0
0
67 1 1473 275
8 85 0 86 1292432 113 1226457 140 1289431 168 707996 195 648880 222 546140 223 0
1 66
68 1 1258 10
7 55 0 56 1646805 82 1945546 109 986322 135 1226422 161 853792 162 0
0
69 3 1074 300
8 64 0 65 403886 88 776645 111 970948 134 1233532 157 1569714 180 1321524 181 0
0
70 3 804 155
7 33 0 34 1839697 61 2277378 87 2012579 114 1170186 141 955760 142 0
0
71 2 731 224
11 33 0 34 695940 59 539402 84 1037370 109 988197 133 1043315 158 903642 183 1122376 208 1356239 233 1401377 234 0
1 70
72 1 672 109
9 34 0 35 967829 61 916635 87 921708 113 1086949 138 2237380 164 1160123 190 708431 191 0
1 71
73 2 1401 129
9 100 0 101 3033561 124 2478911 147 1339165 171 841656 194 717806 217 461303 240 338970 241 0
0
74 1 760 60
9 17 0 18 945493 45 1217241 71 859817 98 1032792 125 2168304 151 2097318 178 1651426 179 0
0
75 1 793 254
15 1 0 2 1726859 27 1485199 51 1079263 76 828445 101 1127879 125 1066461 150 1580953 175 1455083 199 2734160 224 2466156 249 2702744 273 2043211 298 3057443 299 0
1 74
76 3 617 94
11 14 0 15 1521503 39 1352511 63 1676279 88 1495452 112 1663382 136 1033024 161 938131 185 815039 209 1367981 210 0
0
77 2 1349 180
11 49 0 50 622784 74 661176 99 543316 123 1450864 147 1496746 171 1783591 195 3044239 220 3083915 244 2363068 245 0
0
78 3 804 249
13 34 0 35 1424240 59 1108911 83 861689 108 1096784 132 1213033 156 860290 180 1148832 204 1787425 229 1411899 253 2799354 277 3945633 278 0
0
79 1 1431 278
8 46 0 47 1153769 70 939432 93 809056 115 644425 138 1254605 161 1317985 162 0
1 78
80 3 1079 35
11 34 0 35 515028 61 789027 87 640862 114 674007 140 554250 166 732932 193 1056331 219 1377015 245 1869662 246 0
0
81 1 1159 147
8 30 0 31 2010763 53 1266570 76 584979 98 631558 121 381589 143 482202 144 0
0
82 3 1100 310
12 46 0 47 821837 71 993168 96 1240042 120 1536179 144 2344455 169 1799013 193 1347372 217 1524118 242 1572604 266 1984641 267 0
1 81
83 3 1460 2
11 23 0 24 1982346 48 1545586 72 1270457 96 1105139 120 771934 144 531043 168 632452 192 678935 216 480588 217 0
0
84 1 993 219
10 38 0 39 1266206 64 1070503 89 1435184 114 1174771 139 926952 164 906467 189 799657 214 1575199 215 0
1 83
85 2 569 17
8 40 0 41 1355759 68 1469879 95 2844477 121 1668941 148 959986 175 969850 176 0
0
86 1 1058 60
9 131 0 132 1225565 155 892025 178 1252710 201 1908376 223 2560275 246 2005719 269 1820968 270 0
0
87 1 1356 19
8 53 0 54 2650706 78 1508944 102 1163892 127 929080 151 1029206 175 1029793 176 0
0
88 2 1372 273
10 110 0 111 1104068 135 1368519 159 1417871 183 1176327 206 1596188 230 1943067 254 1796104 278 2197633 279 0
1 87
89 2 915 299
9 70 0 71 829748 94 1257345 117 1462025 141 2436910 164 2221720 187 2200733 210 2770363 211 0
0
90 2 754 298
10 120 0 121 1356169 145 1676246 170 2257801 194 1362294 218 1798070 242 1303784 267 1282494 291 764529 292 0
0
91 1 1357 270
12 6 0 7 1018642 32 957487 56 942335 81 891655 106 859114 130 1202168 155 1052179 180 1549558 204 2401917 229 2927484 230 0
1 90
92 3 1081 264
14 12 0 13 923350 38 673804 64 502780 89 461761 115 483808 140 450920 166 406488 191 1098608 217 1891723 242 813851 268 1319346 293 1573007 294 0
0
93 1 962 306
8 162 0 163 604304 189 725200 215 922242 242 1394875 268 2198097 294 3231584 295 0
1 92
94 2 1476 17
11 64 0 65 2325553 90 2682627 115 1781932 140 2015449 165 1762049 191 1026546 216 639272 241 933449 266 1008452 267 0
0
95 3 718 289
12 60 0 61 823962 85 1146353 110 939342 134 740200 158 809869 183 849972 207 1406352 231 1643814 256 1522965 280 1573526 281 0
0
96 1 600 70
10 99 0 100 2357724 126 2085516 152 1627212 178 2680211 205 1569611 231 1391144 257 1421233 283 1243652 284 0
1 95
97 2 1448 100
12 28 0 29 1960187 53 1478957 78 1375749 102 1024503 126 1170263 151 1276077 175 1561896 199 1659018 224 907198 248 883509 249 0
1 95
98 2 512 27
8 151 0 152 508402 176 1856517 200 922259 224 1040731 248 1651883 272 1744772 273 0
0
99 2 1193 168
13 3 0 4 3277822 29 3838617 54 1837497 79 1028100 104 1098159 129 1115309 155 1124081 180 842848 205 1037946 230 1297844 255 994888 256 0
1 98
100 1 969 236
13 22 0 23 1207481 47 1027980 71 935054 96 1433883 120 1655420 144 1376530 168 1397145 192 2019460 217 2110254 241 2553877 265 2361442 266 0
0
101 3 934 53
15 0 0 1 1447391 25 1784353 50 988860 74 850097 99 1053100 123 1085308 147 1263001 172 1125534 196 1088719 221 1651626 245 1355346 270 2131002 294 1599405 295 0
1 100
102 3 1290 144
8 13 0 14 1090967 39 774847 64 1469992 89 906671 114 1367491 139 1611865 140 0
0
103 1 841 64
12 44 0 45 3055796 71 2936722 96 2709049 122 1775408 147 1205102 173 1033174 198 1232103 224 672110 249 292073 275 168742 276 0
1 102
104 3 1200 260
14 34 0 35 3034528 59 3039854 83 2054301 107 1335783 131 1886744 155 1494545 180 2044237 204 1423966 228 941137 252 955355 276 874451 300 1008610 301 0
0
105 1 718 98
9 138 0 139 748672 163 881073 186 1329044 209 1393587 233 1223295 257 1459853 280 1614323 281 0
1 104
106 2 809 28
14 15 0 16 486231 40 639761 65 1132980 89 1302248 113 1643300 137 1692171 162 2079627 186 829342 210 1529884 234 609412 259 478656 283 497141 284 0
0
107 3 714 259
11 46 0 47 2093654 73 1501450 99 1150269 125 1345878 151 1622335 176 1383233 202 1166567 228 1513573 254 1237466 255 0
1 106
108 3 920 210
8 124 0 125 1001195 152 1463254 178 2154493 205 1332748 231 1269091 258 1337022 259 0
1 106
109 2 636 276
12 36 0 37 1156370 62 1122722 88 1563547 113 1075872 138 1261286 164 1284808 189 829053 214 760678 240 645458 265 573101 266 0
0
110 1 1407 101
10 126 0 127 1709802 151 1493700 176 1117928 200 849556 224 1908462 248 2092402 273 2362509 297 2423961 298 0
0
111 2 1079 157
13 35 0 36 507281 61 625777 87 595140 112 1005844 137 1112231 163 1115473 188 1125981 213 1339169 238 1371819 264 1542403 289 2138009 290 0
0
112 3 1282 77
7 81 0 82 1070764 107 943397 133 1397146 158 2335668 183 2629371 184 0
1 111
113 3 757 124
15 9 0 10 1501917 34 1663424 58 1472339 82 1149625 106 713649 130 608929 154 587948 178 470242 202 899403 226 695621 250 784115 274 1127586 298 799164 299 0
0
114 2 1471 4
12 42 0 43 3953596 69 3218262 95 1627384 121 1445143 147 1079286 173 899087 199 603327 225 285317 251 459920 277 249237 278 0
0
115 1 1104 227
12 67 0 68 227936 92 243642 116 445884 140 419336 164 1175543 189 1522935 213 1374348 237 1264416 261 1692087 285 1686019 286 0
2 116 114
116 1 1291 151
13 27 0 28 513187 53 569100 78 613288 103 1107502 128 1236597 153 1956966 177 1570851 202 1421233 227 1263103 252 1320761 277 701443 278 0
0
117 3 650 257
11 70 0 71 524408 97 775336 123 785080 149 997863 175 1774950 202 2225199 228 1835203 254 1825363 280 2610602 281 0
0
118 1 504 269
14 5 0 6 682184 32 832824 57 1260664 83 2252382 109 1623187 134 1280089 160 1198863 185 1299632 211 1668809 237 1960988 262 1458277 288 1621143 289 0
1 117
119 3 790 293
13 25 0 26 1061778 50 908159 74 745323 98 454762 122 607572 146 898366 170 1192304 194 2207253 218 2122868 242 1621424 266 1075540 267 0
0
120 3 1306 284
12 45 0 46 2653653 72 1710559 98 865286 123 784878 149 657885 175 482427 201 582677 226 541954 252 461023 278 414314 279 0
2 122 119
121 3 1370 93
13 0 0 1 1452850 27 1472192 53 1331505 79 1436917 105 1707828 131 1466434 157 1328529 183 1520015 209 1628000 235 1660857 261 1379511 262 0
2 120 119
122 2 1198 208
14 14 0 15 531151 41 650027 67 896455 93 811484 119 1098935 145 1684106 170 2090915 196 2788935 222 1908495 248 1841060 274 1994416 300 2228846 301 0
0
123 3 1329 62
12 40 0 41 1697437 67 2019721 93 1763242 119 1788882 145 1677993 170 1753412 196 2191589 222 1340503 248 1437215 274 1551729 275 0
0
124 1 1284 41
12 22 0 23 1206123 49 1703068 75 1226757 102 1097271 128 1256352 154 2049769 180 1824895 207 2522464 233 2082020 259 2318539 260 0
1 123
125 2 1446 255
12 45 0 46 2269594 70 2075057 94 1777140 118 2049977 142 2635349 167 2087545 191 1687624 215 1828362 239 1164746 263 686582 264 0
2 124 123
126 1 794 68
14 23 0 24 726836 48 532152 72 360762 96 445341 120 628801 144 1097384 167 1246247 191 1395491 215 2037346 239 1019697 263 1002603 287 1428297 288 0
0
127 1 1478 220
9 159 0 160 2497979 183 2207381 206 1882997 229 886263 252 642821 275 500184 298 461049 299 0
0
128 1 1457 59
12 25 0 26 569102 51 547786 76 405768 101 558844 126 548872 152 998887 177 1425208 202 2397949 227 2823233 252 1526351 253 0
0
129 3 1416 241
11 85 0 86 603380 111 713711 135 1099110 160 1299065 185 887820 209 1000789 234 2474994 258 1748320 283 1412441 284 0
1 128
130 1 621 297
9 23 0 24 810098 49 1594709 75 1411794 100 2245586 125 1752331 151 2127550 176 3085081 177 0
0
131 1 845 132
12 18 0 19 2028342 45 1824937 71 1505501 98 1320403 124 1117535 150 659353 176 388797 203 431033 229 636856 255 771101 256 0
2 133 130
132 2 828 292
7 192 0 193 1603416 219 1462700 244 1903557 269 1995728 295 2515949 296 0
0
133 1 1075 126
10 115 0 116 1821892 141 1723140 167 895130 192 1035291 218 1401355 243 2158536 269 2450608 294 2644883 295 0
1 132
134 3 1038 253
9 121 0 122 1571594 147 1563398 172 1554189 197 1544029 221 1417213 246 1487472 271 2211442 272 0
0
135 1 1356 85
13 32 0 33 1387746 58 1648896 83 2507258 107 1660421 132 2420214 157 1928314 182 2118382 207 1048198 231 686174 256 603614 281 931072 282 0
0
136 1 964 137
8 101 0 102 1119393 125 1151753 148 982634 170 1332650 193 1778344 216 2735436 217 0
1 135
137 3 908 6
8 142 0 143 1385513 169 1249218 194 1234210 220 1532479 245 1979247 271 2217351 272 0
0
138 2 1006 25
8 140 0 141 1618135 166 1333858 190 1006892 215 787265 239 560940 264 690623 265 0
0
139 2 823 220
14 2 0 3 2655449 28 2036994 53 1944729 77 1315860 102 1165111 127 1160228 152 1057454 177 1072306 202 994464 226 1302398 251 1671260 276 1577341 277 0
0
140 3 507 61
9 107 0 108 1860394 135 2406068 161 1735236 187 1438325 214 1629056 241 2055195 267 2366199 268 0
1 139
141 3 841 67
11 1 0 2 1094563 28 1288620 54 1401229 80 1707415 106 1400293 132 898895 158 715650 184 1329179 210 1275556 211 0
1 140
142 3 1389 171
9 35 0 36 3339976 61 2973419 87 959078 113 617135 138 549663 163 428597 189 427539 190 0
0
143 1 984 259
9 46 0 47 881864 74 969581 101 2119414 127 1794148 154 1070724 181 1147803 208 1225127 209 0
1 142
144 2 556 54
8 111 0 112 1095537 137 1606070 162 1120165 187 950814 212 1240452 237 1214351 238 0
0
145 3 825 268
7 45 0 46 2021332 71 1291278 95 2022254 120 2111796 145 2314392 146 0
1 144
146 2 677 167
15 0 0 1 672887 26 1057701 51 1043950 76 1231772 101 810193 126 1126619 151 621564 175 1025489 200 1893446 225 1347053 250 789898 275 718761 300 775797 301 0
2 145 144
147 1 1499 26
10 123 0 124 1529253 147 1552792 170 1035837 193 1195084 217 1671299 240 1559545 263 1411039 286 884610 287 0
0
148 3 1397 30
10 28 0 29 2468980 55 2053930 81 1210344 107 1360682 134 1455249 160 1574595 186 962972 212 1136182 213 0
0
149 2 794 295
