A
1000
270 447
196 12.0 50.0
197 6.0 59.0
198 5.0 58.0
199 2.0 48.0
200 3.0 50.0
201 3.0 52.0
202 4.0 58.0
203 0.0 54.0
204 4.0 56.0
205 2.0 57.0
206 4.0 59.0
207 5.0 59.0
208 5.0 50.0
209 7.0 57.0
210 6.0 50.0
211 2.0 58.0
212 9.0 50.0
213 10.0 49.0
214 10.0 50.0
215 4.0 64.0
216 5.0 56.0
217 6.0 56.0
218 10.0 55.0
219 6.0 61.0
220 9.0 49.0
221 10.0 48.0
222 12.0 48.0
223 36.0 60.0
224 36.0 58.0
225 36.0 56.0
226 38.0 56.0
227 40.0 56.0
228 36.0 54.0
229 38.0 54.0
230 36.0 52.0
231 40.0 50.0
232 40.0 52.0
233 38.0 52.0
234 38.0 50.0
235 34.0 52.0
236 36.0 50.0
237 34.0 50.0
238 32.0 52.0
239 32.0 50.0
240 40.0 54.0
241 40.0 48.0
242 32.0 48.0
243 0.0 64.0
244 36.0 48.0
245 0.0 58.0
246 26.0 36.0
247 16.0 48.0
248 38.0 48.0
249 8.0 44.0
250 34.0 48.0
251 28.0 36.0
252 6.0 54.0
253 24.0 36.0
254 36.0 64.0
255 40.0 64.0
256 40.0 60.0
257 32.0 64.0
258 32.0 44.0
259 28.0 56.0
260 28.0 60.0
261 32.0 40.0
262 24.0 64.0
263 28.0 64.0
264 0.0 44.0
265 20.0 40.0
266 24.0 56.0
267 24.0 60.0
268 16.0 64.0
269 24.0 48.0
270 16.0 40.0
266 269 8
266 267 4
262 268 8
262 267 4
262 263 4
260 263 4
260 267 4
259 266 4
259 260 4
126 194 1
125 133 1
125 126 1
124 154 1
123 219 1
123 197 1
122 144 1
121 268 8
121 143 1
120 152 1
120 130 1
119 181 1
119 120 1
118 171 1
118 129 1
117 118 1
117 169 1
116 129 1
116 190 1
116 117 1
115 123 1
115 139 1
114 197 1
114 163 1
114 115 1
113 220 1
113 161 1
112 182 1
112 149 1
112 113 1
111 132 1
111 121 1
110 131 1
110 151 1
110 111 1
109 247 2
109 146 1
108 164 1
107 151 1
107 115 1
106 199 1
106 126 1
105 125 1
105 264 4
105 106 1
104 119 1
104 152 1
103 212 1
103 181 1
103 178 1
103 104 1
102 159 1
101 102 1
100 176 1
99 175 1
99 136 1
99 100 1
98 102 1
98 100 1
98 136 1
97 114 1
97 107 1
96 163 1
96 142 1
96 97 1
95 186 1
95 218 1
95 172 1
94 130 1
94 166 1
94 95 1
92 192 1
92 117 1
92 93 1
80 207 1
80 123 1
79 206 1
79 159 1
79 101 1
79 80 1
78 205 1
78 187 1
78 170 1
77 204 1
77 145 1
77 78 1
76 109 1
75 210 1
74 188 1
74 208 1
74 75 1
73 182 1
73 93 1
72 193 1
72 92 1
72 118 1
72 73 1
71 108 1
70 245 2
70 164 1
70 71 1
69 129 1
69 171 1
69 141 1
68 134 1
68 199 1
68 69 1
67 205 1
67 77 1
67 71 1
66 160 1
66 108 1
66 145 1
66 67 1
65 124 1
65 122 1
64 218 1
64 144 1
64 154 1
64 65 1
63 73 1
63 112 1
62 249 2
62 93 1
62 63 1
61 162 1
61 132 1
60 131 1
60 219 1
60 61 1
28 253 2
28 29 1
91 108 1
91 203 1
91 160 1
13 14 1
212 214 1
212 220 1
14 259 4
14 238 4
14 15 1
1 7 1
1 3 1
1 2 1
16 19 1
16 18 1
16 17 1
81 167 1
81 82 1
2 223 2
2 5 1
17 261 4
17 21 1
82 179 1
82 140 1
82 201 1
3 224 2
3 9 1
3 8 1
202 206 1
18 21 1
18 23 1
18 22 1
4 257 4
4 260 4
4 6 1
4 5 1
19 251 2
19 23 1
83 104 1
83 178 1
83 85 1
83 84 1
5 7 1
204 216 1
20 127 1
20 22 1
20 21 1
242 269 8
242 258 4
242 250 2
84 86 1
6 11 1
6 7 1
205 211 1
85 152 1
85 174 1
85 86 1
7 8 1
206 207 1
22 25 1
22 24 1
86 144 1
8 12 1
8 11 1
23 25 1
87 136 1
87 183 1
87 88 1
9 12 1
9 10 1
208 210 1
24 127 1
24 29 1
24 26 1
88 211 2
88 101 1
88 98 1
10 225 2
10 15 1
25 246 2
25 29 1
89 203 1
89 128 1
89 90 1
11 13 1
26 28 1
26 27 1
90 179 1
90 140 1
90 91 1
12 13 1
12 15 1
211 245 2
27 269 8
27 265 4
27 127 1
247 270 8
247 269 8
30 35 1
30 34 1
30 31 1
31 268 8
31 266 8
31 33 1
32 40 1
32 38 1
32 33 1
33 35 1
34 124 2
34 36 1
35 38 1
35 36 1
36 37 1
37 44 1
37 43 1
37 38 1
38 41 1
39 76 1
39 42 1
39 40 1
40 41 1
41 44 1
41 42 1
42 49 1
42 47 1
43 122 1
43 45 1
44 47 1
44 45 1
45 46 1
45 48 1
46 59 1
46 47 1
47 50 1
254 257 4
254 255 4
48 59 1
48 122 1
48 86 1
49 146 1
49 76 1
49 50 1
50 51 1
257 263 4
51 158 1
51 146 1
51 52 1
52 157 1
52 196 1
53 199 1
53 126 1
53 134 1
53 54 1
54 81 1
54 200 1
54 194 1
55 102 1
55 100 1
55 137 1
55 56 1
56 60 2
56 150 1
56 159 1
57 74 1
57 189 1
57 58 1
58 119 2
58 252 2
58 75 1
59 196 2
59 84 1
128 133 2
128 140 1
130 252 2
130 172 1
131 139 1
131 132 1
132 143 1
133 194 1
134 200 1
134 141 1
135 175 1
135 183 1
135 136 1
137 176 1
137 150 1
137 138 1
138 177 1
138 215 1
139 219 1
139 151 1
141 180 1
142 209 1
142 166 1
143 162 1
144 174 1
145 156 1
145 168 1
147 217 1
147 173 1
147 209 1
147 148 1
148 163 1
148 198 1
148 197 1
149 221 1
149 220 1
150 215 1
152 172 1
153 186 1
153 218 1
153 154 1
155 252 2
155 189 2
155 168 1
155 156 1
156 204 1
157 184 1
157 195 1
157 158 1
158 185 1
160 179 1
160 168 1
161 210 2
161 212 1
161 181 1
162 215 2
163 209 1
164 203 1
165 217 1
165 209 1
165 166 1
166 186 1
167 201 1
167 188 1
167 200 1
169 192 1
170 204 1
170 202 1
170 173 1
171 193 1
172 174 1
173 216 1
173 198 1
174 218 1
175 243 2
176 177 1
177 243 2
178 214 1
180 208 1
180 200 1
180 188 1
182 193 1
183 245 2
184 222 1
184 185 1
185 247 2
187 202 1
187 211 1
188 189 1
189 201 1
191 192 1
193 210 2
195 222 1
195 196 1
196 214 2
197 207 1
198 207 1
198 202 1
213 220 1
213 221 1
213 214 1
216 217 1
217 252 2
221 222 2
223 254 4
223 256 4
223 224 2
224 225 2
225 228 2
225 226 2
226 229 2
226 227 2
227 240 2
228 230 2
228 229 2
229 240 2
229 233 2
230 236 2
230 235 2
230 233 2
231 234 2
231 241 2
231 232 2
232 233 2
232 240 2
233 234 2
234 248 2
234 236 2
235 237 2
235 238 2
236 244 2
236 237 2
237 250 2
237 239 2
238 239 2
239 242 2
10
188 36 3 1 2 3
224 85 1 3
173 78 3 1 2 3
109 74 3 1 2 3
11 50 3 1 2 3
24 56 3 1 2 3
143 65 2 2 3
161 55 3 1 2 3
193 62 1 3
260 49 2 2 3
500
1 2 937 216 0.9845272856796221 0.0926090804800477 0
32 12 0 13 741361 38 865279 64 1593784 89 2028770 115 1545155 140 2399070 165 4493042 191 4795403 216 2504764 241 1766661 267 2652180 292 2599991 318 1767970 343 734482 368 600993 394 366387 419 288958 444 203361 470 179806 495 181524 521 200166 546 226221 571 317056 597 494773 622 358651 647 199014 673 213078 698 168465 724 85604 749 77061 750 0
0
2 1 511 77 0.98287449239732 0.007343364893894044 0
18 176 0 177 2438575 202 3708563 227 3233265 252 1942540 276 1087042 301 683912 326 575230 351 333949 376 671365 401 915858 426 545385 451 543284 475 1252459 500 1566185 525 1556153 550 2201733 551 0
0
3 1 1178 202 0.9906761925966306 0.14626050065030335 0
32 142 0 143 978863 168 1356766 193 2335327 217 2441947 242 2946896 267 2475425 292 3314138 317 1965623 342 1225517 366 1088962 391 795848 416 358281 441 289747 466 171369 491 196417 515 232389 540 225963 565 472671 590 485680 615 475849 640 355258 664 477347 689 440093 714 283892 739 304264 764 221161 789 234305 813 268293 838 294134 863 300032 864 0
1 2
4 1 805 29 0.9947057058671893 0.07439570042169233 0
17 186 0 187 546864 211 909087 236 1087984 260 814590 284 1374995 308 954200 333 1013578 357 1260801 381 1205489 406 1241728 430 1023516 454 1584820 478 1911196 503 2291756 527 1598672 528 0
0
5 1 716 6 0.9884090630012524 0.06785000448315914 0
32 251 0 252 194057 277 241605 302 319025 327 320815 352 608823 377 815187 402 1473494 427 1506105 451 1189789 476 850215 501 944009 526 888012 551 1502772 576 1311349 601 1200763 626 1447961 651 1179297 676 1072051 701 710189 726 1083128 751 873584 776 617391 800 665287 825 595978 850 682100 875 870258 900 1029178 925 1307524 950 1878231 975 2488286 976 0
1 4
6 3 1239 115 0.9898432210890005 0.0977867423169332 0
27 172 0 173 628642 197 476705 222 703886 246 609100 271 739116 295 956040 320 1436364 344 1024117 369 1585150 393 1226712 418 1210867 442 2089613 467 1568974 491 1219982 515 1322622 540 1102445 564 1067246 589 1279468 613 739491 638 635772 662 508074 687 401183 711 722679 736 511778 760 744160 761 0
0
7 3 699 65 0.9807751030970522 0.028484983048934074 0
34 188 0 189 58773 214 142520 239 133838 265 293367 290 150771 315 306352 340 469661 366 575054 391 721887 416 560300 441 429157 466 393465 492 458792 517 722134 542 1493645 567 1258758 593 2084506 618 2096628 643 2138792 668 3037235 694 2777175 719 2469770 744 2908845 769 1295201 794 799081 820 1429898 845 1220823 870 1212996 895 1210810 921 880354 946 741696 971 726030 972 0
0
8 1 597 98 0.9987859415421965 0.06911788306436968 0
13 743 0 744 2084453 769 2458844 793 1775242 817 2013972 842 1086280 867 833115 891 1105402 915 540683 940 765522 965 919501 989 781681 990 0
0
9 3 910 120 0.9911262970261887 0.025875533549931665 0
29 298 0 299 1412723 324 1040477 349 991976 374 1012401 400 1203921 425 782573 450 867579 475 1381548 500 1357242 525 1316341 551 1629597 576 1571702 601 1568179 626 1546040 651 1424681 676 2012436 701 2519874 727 2328220 752 2376566 777 2191886 802 2448021 827 1218527 852 888322 878 878363 903 565301 928 408417 953 376326 954 0
1 8
10 1 1475 224 0.9864669240046222 0.08681116956144239 0
29 16 0 17 281443 42 332327 67 391136 92 503132 117 994028 143 1158993 168 1096005 193 1447008 218 1953971 243 2187490 268 1430649 293 1165736 318 1116061 343 1020489 369 1641628 394 1464774 419 972461 444 1227073 469 1072359 494 1549128 519 1331271 544 1500569 570 1862302 595 2571172 620 2943832 645 2029043 670 3719123 671 0
1 8
11 1 758 139 0.9814822966446998 0.14595110349927612 0
14 319 0 320 882462 344 1199181 369 710884 393 590342 417 1180689 441 1110826 466 1279866 490 1883096 514 2350437 538 2754674 563 2115589 587 1887441 588 0
1 9
12 2 839 76 0.9928164400741054 0.08143429530173169 0
10 200 0 201 1767252 225 1054011 248 1008770 272 712883 296 956892 320 1098831 343 985062 367 879820 368 0
0
13 3 838 62 0.9945554567705333 0.13390544462681248 0
35 132 0 133 2573190 158 1869357 183 1554164 209 925463 234 974566 259 1124100 285 827182 310 936414 335 999953 360 933291 385 1048963 411 2535203 436 1758500 461 1114181 487 830456 512 643294 537 763812 562 667512 587 501554 613 350623 638 452895 663 404040 689 578641 714 959990 739 1090318 764 1042284 789 900893 815 1235000 840 1725288 865 1221610 891 918743 916 708656 941 871355 942 0
0
14 3 1493 177 0.9921372716167897 0.1254291800937662 0
36 162 0 163 265527 188 317956 213 423839 238 582967 264 562247 289 686817 314 1048418 339 1466923 364 1377469 389 1655336 415 1638480 440 2108878 465 1836197 490 1523259 515 1522797 540 1010891 565 886006 591 927108 616 980413 641 1074282 666 1992771 691 1543945 716 1511233 741 1411066 767 1132391 792 1457823 817 1220917 842 543538 867 492412 892 365799 918 447304 943 542970 968 525078 993 616811 994 0
1 13
15 3 1071 236 0.9812416986204746 0.13432525229607378 0
39 98 0 99 2300328 124 1709598 149 1824517 173 1111320 198 1237970 223 1086496 248 1259601 273 1151830 298 898090 323 666082 347 720316 372 897793 397 1068053 422 1197281 447 1405490 471 1549165 496 979640 521 1669309 546 1498858 571 2773490 596 2729860 621 1743049 645 1212457 670 736777 695 1506733 720 1091860 745 1423863 769 1091713 794 1167866 819 1100228 844 934065 869 707214 894 449276 919 399202 943 196784 968 227907 993 262428 994 0
2 13 14
16 3 778 50 0.9847347190457448 0.037971123549538306 0
9 601 0 602 1440945 628 1467493 654 1346935 679 1315193 705 1325166 731 1248461 757 1578034 758 0
0
17 3 999 237 0.9878854803554995 0.13732449424209023 0
32 168 0 169 3197879 194 3789898 219 2923150 244 2268717 269 2050554 294 1710949 319 1136433 344 600298 369 530988 394 395304 419 556947 444 1155627 469 931465 494 1339510 519 1182099 543 909915 568 1206356 593 1401374 618 941051 643 1053384 668 1102336 693 813915 718 800015 743 521878 768 654027 793 664731 818 1135561 843 942530 868 791709 893 1135917 894 0
0
18 1 750 124 0.9908456604996367 0.0877832735512119 0
39 21 0 22 1529950 47 1628161 71 1203325 96 1022602 121 945844 145 882243 170 923784 194 970225 219 1234564 244 1945556 268 1624512 293 1475518 318 1347543 342 1235197 367 724022 392 893916 416 980046 441 1179349 465 854420 490 1147600 515 1842991 539 1980575 564 1809322 589 1887308 613 1513017 638 885139 663 904103 687 1073562 712 1069035 737 827861 761 836164 786 884255 810 602659 835 665396 860 637430 884 626920 909 702391 910 0
0
19 3 561 264 0.9983592620266223 0.10845664108911086 0
19 329 0 330 1607660 355 2366728 380 2198567 405 2156489 430 965723 455 851339 480 1092164 505 647372 529 379167 554 731254 579 1073959 604 825582 629 655525 654 992345 679 768086 704 990900 729 2034798 730 0
0
20 3 553 113 0.9834231674903163 0.04310442711897195 0
31 285 0 286 518907 311 527564 336 432643 360 698700 385 673938 410 657020 435 624388 460 373111 485 591390 509 1344432 534 1068092 559 456790 584 404210 609 436866 633 423967 658 381467 683 436476 708 590108 733 750417 758 868460 782 805680 807 1210448 832 1215715 857 1704501 882 2123195 907 2403835 931 4017719 956 2778706 981 3185658 982 0
1 19
21 3 829 167 0.9956173832371747 0.041840318326065176 0
33 229 0 230 1914888 255 1946595 280 1726612 305 1351445 330 1278365 355 1737468 380 985349 405 1109340 431 1375080 456 1096766 481 588773 506 657321 531 985100 556 1155259 581 1051539 606 1443764 631 2937026 656 3176810 681 2662694 706 1484556 731 1258377 756 1913647 781 1644783 807 1098104 832 1460271 857 1609807 882 868525 907 740772 932 604442 957 604153 982 705142 983 0
1 19
22 3 1488 53 0.9845003740281298 0.033044736985202314 0
20 361 0 362 1301736 387 1337845 412 1425512 437 1434797 462 1690220 487 1459012 512 1427978 537 1313120 562 1114330 586 1071014 611 1091611 636 1283251 661 2011875 686 1994291 711 1712236 736 1434164 761 1329469 786 1365702 787 0
1 21
23 3 1493 33 0.9917424295675372 0.04159975150722079 0
17 511 0 512 1255281 537 781156 562 867394 587 1017117 611 1311076 636 1411669 661 1433549 686 1270735 711 1589605 736 1918105 761 2116404 785 2500379 810 1795205 835 2224977 860 3330712 861 0
0
24 2 1377 3 0.983798726498921 0.13972506951413352 0
19 46 0 47 713613 72 458839 96 707342 121 1001253 145 750409 170 849705 194 1411272 219 2284580 243 1859603 268 2227388 293 1865643 317 2578263 342 3109202 366 1926350 391 2030008 415 2403587 440 2866282 441 0
0
25 3 1471 142 0.9855487300830139 0.12561538919021378 0
8 728 0 729 1281178 754 1200580 779 1216244 805 2490211 830 2063957 855 2682378 856 0
1 24
26 3 893 47 0.9882783648657263 0.10448961105002101 0
24 449 0 450 1571210 475 955714 500 1061668 526 1114294 551 1062814 576 1392776 601 1406975 626 609217 652 576509 677 442000 702 421394 727 607003 752 789321 777 655149 803 709712 828 1043022 853 784626 878 1306100 903 1291738 929 2036469 954 2286271 979 1732304 980 0
0
27 1 1334 156 0.989975975550059 0.1470035025270163 0
8 817 0 818 2103856 841 1383523 864 1525090 887 1712819 910 982208 933 895666 934 0
1 26
28 1 1358 3 0.9908840935059653 0.017384058122880703 0
22 506 0 507 539153 532 773021 558 679218 583 646829 608 626831 633 472314 659 675322 684 1062901 709 1476351 734 2332450 760 2099838 785 1623854 810 2466893 835 2844044 861 1945714 886 1730220 911 1832710 936 3202508 962 3999418 987 2680610 988 0
0
29 2 1273 225 0.9993121727981525 0.08502880768241865 0
15 445 0 446 793571 471 846281 495 988209 520 688794 545 894796 570 942069 595 1097668 619 1274587 644 1266032 669 1151410 693 1832560 718 2211895 743 2740845 744 0
1 28
30 3 503 45 0.9809948005716141 0.007991079736481792 1
7 399 0 400 1190981 426 968055 451 1039680 477 1474893 503 1311429 504 0
0
31 1 940 128 0.9904018056360013 0.12732134337663378 0
24 289 0 290 1198427 315 657396 341 629496 366 620706 392 1012591 417 756309 443 1896919 468 2032015 494 1508308 519 2032188 545 1791364 570 2610212 596 2390917 621 1993524 647 1873133 672 1606363 698 2148256 723 2235922 749 1688397 774 2249493 800 1261587 825 1022408 826 0
1 30
32 3 942 185 0.9968809617272516 0.09904711426376953 0
31 144 0 145 647681 170 741791 195 778748 220 956486 245 1023162 271 710979 296 1061547 321 1644804 346 3261380 371 3065588 396 2510219 421 1533364 446 1699975 471 1369153 497 740136 522 601336 547 390488 572 331039 597 482060 622 571790 647 589829 672 667309 697 599078 722 750294 748 510161 773 1001538 798 1111442 823 924820 848 636896 849 0
0
33 3 619 89 0.982693972540832 0.021237211768778203 0
32 71 0 72 297155 97 328869 122 284007 147 333201 173 342317 198 400223 223 628070 248 892266 273 697887 298 642075 323 694981 349 1174398 374 992033 399 1358043 424 955715 449 981297 474 1514324 499 1207089 524 1793017 550 1533771 575 1757509 600 1679114 625 1661000 650 1147596 675 650330 700 615939 726 865697 751 668579 776 509203 801 518023 802 0
0
34 1 800 66 0.9827615282285547 0.09380644568112342 0
40 39 0 40 179056 65 196160 90 137922 115 98619 140 134465 165 134230 190 113181 215 146893 240 178976 265 273796 290 527928 315 391351 340 593617 365 446026 390 422237 415 326519 440 392578 465 442823 490 725415 514 672807 539 918333 564 976038 589 699301 614 563386 639 660622 664 914875 689 849103 714 794949 739 1204128 764 1385568 789 1231797 814 1549622 839 1198676 864 1157455 889 1481954 914 1750712 939 2510025 964 7557780 965 0
0
35 1 1399 137 0.9937011330410372 0.035484082380127416 0
19 190 0 191 688198 216 677511 241 812786 266 956279 291 924008 316 803013 341 1069425 366 1179695 391 1030169 415 1514362 440 1821009 465 2147843 490 2026659 515 2159909 540 2023246 565 2207600 590 1650539 591 0
1 34
36 1 616 180 0.9887646714209516 0.08467503811678316 0
19 4 0 5 1437265 30 1620669 56 1945524 81 1645086 106 1198858 132 1336911 157 964876 182 562862 207 918327 233 925521 258 1070823 283 1358084 309 2068791 334 1666280 359 1515711 385 1498982 410 1372648 411 0
0
37 2 957 147 0.9996540392054887 0.128219243474981 1
8 511 0 512 725285 537 1370240 561 2238178 586 1333964 610 1034223 635 1769768 636 0
1 36
38 3 1317 83 0.9847535097946019 0.0203152184765255 1
22 253 0 254 850122 279 648628 303 670196 328 821195 352 862341 377 1180490 401 1160196 426 1577274 451 1756415 475 1324209 500 1284994 524 1330518 549 1563475 574 1233294 598 1509126 623 1613405 647 2414138 672 2218083 696 1749887 721 1742221 722 0
2 36 37
39 2 773 183 0.9841089624825318 0.020507712125229255 0
34 115 0 116 1012023 141 1086306 165 1461459 190 2079356 214 1107438 239 1826763 264 1073868 288 843527 313 1152509 338 807630 362 417480 387 496699 411 304872 436 354793 461 415707 485 418509 510 500703 534 537224 559 862859 584 837738 608 1367402 633 1031834 657 930626 682 1871807 707 2101014 731 2184345 756 1779327 781 1845681 805 2153697 830 1559915 854 1414604 879 1425662 880 0
0
40 2 1068 204 0.9965178919676936 0.011021424584947126 0
16 565 0 566 119820 592 148476 618 175909 644 243304 669 274649 695 325387 721 358195 747 463274 773 357384 799 671765 824 852077 850 1650716 876 3308818 902 3589018 903 0
1 39
41 2 913 55 0.9866038308737834 0.13381182934743288 0
27 33 0 34 1764149 59 2509318 84 1615532 108 814666 133 480424 158 930132 183 825105 208 1232210 232 594945 257 505765 282 1127127 307 1209814 331 1810253 356 1108659 381 1114162 406 1379681 431 889738 455 584135 480 912218 505 908058 530 683122 555 404207 579 832804 604 1030510 629 895874 630 0
2 39 40
42 1 1189 230 0.9896504844312685 0.07582503041114279 0
34 45 0 46 299122 71 344182 96 436060 121 357929 146 376291 171 252682 196 392896 221 547863 246 518862 271 385572 296 327541 321 215913 346 153908 371 324796 396 440005 421 363264 446 357896 471 418670 496 477412 521 573730 546 906261 571 849526 596 786266 621 1081346 646 1850847 671 1826786 696 2105067 721 1972824 746 1592036 771 1990742 796 2164100 821 3153927 822 0
0
43 3 932 66 0.9827783209012232 0.007695994925021338 0
42 6 0 7 129218 32 121738 57 158577 83 222643 108 294300 133 442048 158 910338 184 1365283 209 1942534 234 2104812 259 2535593 285 3185229 310 2379761 335 2855940 360 1905790 385 1655416 411 2385641 436 2033324 461 1472514 486 2015038 512 2354534 537 2247052 562 1431915 587 2526736 613 1794380 638 1155630 663 861119 688 519576 713 655522 739 2276052 764 3372798 789 3693439 814 2165545 840 2310083 865 2370052 890 1631660 915 2104978 941 1677487 966 1991809 991 1593335 992 0
0
44 3 1262 44 0.9976761258385334 0.02392750702396489 0
38 84 0 85 394689 110 508823 135 877255 160 939314 185 1080830 209 920169 234 1015089 259 1305729 284 1455711 309 971594 334 831601 359 865588 384 879341 409 549706 433 701149 458 577251 483 602830 508 561405 533 680613 558 466874 583 366253 608 620172 632 922998 657 1082455 682 1511420 707 1128179 732 1082340 757 873854 782 1394038 807 1418311 832 1916375 856 3379602 881 2482464 906 1508709 931 1195960 956 1517189 957 0
1 43
45 2 1176 238 0.9817021555195913 0.12166405873905055 0
38 81 0 82 996522 107 1508147 132 2572797 158 1495741 183 1192594 208 828530 233 1038307 259 1303421 284 1644344 309 1496379 334 1343282 360 2399182 385 2858079 410 2861644 435 2318046 460 2118083 486 1036611 511 1048444 536 780447 561 719179 587 1009312 612 563124 637 772325 662 739963 687 910626 713 620711 738 318032 763 373825 788 400865 814 309840 839 414000 864 526141 889 666340 915 715104 940 721745 965 413538 966 0
0
46 3 671 89 0.9918653698056518 0.12845020792683512 1
37 18 0 19 4659581 44 5541379 69 2972065 93 2849634 118 3036623 143 2640410 168 2364425 192 1952185 217 1424088 242 898192 267 973798 291 649054 316 606440 341 754648 366 664761 390 295190 415 277975 440 293277 465 370970 490 402150 514 617045 539 349954 564 205788 589 336679 613 375102 638 466471 663 301853 688 395859 712 216918 737 348128 762 309540 787 564338 811 412040 836 446438 861 393655 862 0
1 45
47 1 689 200 0.9906046622445963 0.0305436959419126 0
43 6 0 7 7607879 32 3820125 57 3123393 81 2563145 106 1594989 131 1318631 156 449770 180 513441 205 877863 230 558190 255 730066 280 798818 304 571659 329 692759 354 713033 379 731240 403 570819 428 546823 453 354995 478 289502 503 264802 527 350702 552 307689 577 286191 602 207356 626 190197 651 183492 676 90039 701 104468 725 119086 750 79411 775 94354 800 123735 825 248124 849 220158 874 304789 899 395199 924 613617 948 575804 973 549125 998 785997 999 0
0
48 1 1131 84 0.9972850306496145 0.13651158040901257 0
10 327 0 328 811107 354 872747 379 1296229 405 1117411 430 999500 456 1349182 481 2094605 507 3031513 508 0
1 47
49 2 771 229 0.9812972941772693 0.010121825320811883 0
9 785 0 786 615194 810 991711 834 919386 857 1114279 881 1483214 905 1161465 929 1210983 930 0
0
50 3 1108 201 0.9924381900217761 0.020237608416911 0
12 8 0 9 1703041 35 1857909 61 2252092 87 1623330 113 1262721 138 1452520 164 1517640 190 946206 216 1196282 242 941098 243 0
0
51 1 1384 89 0.9941826385175562 0.11172397542393955 0
